date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
2021-01-01,1.009430650646156,0.6,19.933520084619524,1.0,0.009430650646155891,0.0,[0.2 0.2 0.2 0.2 0.2]
2021-01-08,1.0161180249828419,0.7,19.8660130918026,1.0,0.006624897245199929,0.0,[0.17077927 0.17638203 0.22007367 0.23276503 0.2       ]
2021-01-15,1.017544888198094,0.7999999999999999,19.80993846058846,1.0,0.001404229804186628,0.0,[0.1658105  0.17260177 0.22223418 0.23935356 0.2       ]
2021-01-22,1.0123122004611638,0.8999999999999999,19.750122421979906,1.0,-0.005142463784763638,0.0051424637847637695,[0.13591139 0.13638046 0.23456147 0.29314668 0.2       ]
2021-01-29,1.0051404784775007,0.9999999999999999,19.69891214966774,0.9519288412819414,-0.007084496245719404,0.012190528265106318,[0.12813579 0.1337503  0.25031063 0.28780328 0.2       ]
2021-02-05,1.0036964896264433,1.0,19.62703911662102,0.9528137497343325,-0.0014366040190168206,0.013609619322223623,[0.11401661 0.118007   0.25329847 0.31467792 0.2       ]
2021-02-12,1.009414690492192,1.0,19.555371057987216,1.0,0.005697141441509698,0.007990013806957763,[0.17780021 0.17533219 0.21843079 0.22843681 0.2       ]
2021-02-19,1.0106827086356491,1.0,19.485803759098054,1.0,0.001256191489385724,0.0067438593049164025,[0.17203377 0.16679929 0.2152249  0.23849314 0.2074489 ]
2021-02-26,1.0012610004015574,1.0,19.42106803059578,1.0,-0.009322122713280033,0.01600311493419486,[0.14575451 0.16907177 0.25593235 0.23147822 0.19776316]
2021-03-05,0.9964256523470679,1.0,19.350597929954528,1.0,-0.004829258357761145,0.02075509011540981,[0.14638183 0.15358767 0.24394327 0.25608723 0.2       ]
2021-03-12,0.990472457479188,1.0,19.291750538349152,1.0,-0.00597454998660187,0.026605637778640733,[0.16107175 0.16200206 0.22787901 0.24904718 0.2       ]
2021-03-19,0.9897145379761365,1.0,19.230737549066543,0.9603239974971637,-0.0007652100745743083,0.02735048895114639,[0.12165457 0.13501486 0.26175327 0.2815773  0.2       ]
2021-03-26,0.9921336205153346,1.0,19.17224705815315,0.9168748348631977,0.002444222496867424,0.024973117134673612,[0.12915167 0.12990874 0.24380392 0.29713567 0.2       ]
2021-04-02,0.9970681371493602,1.0,19.100033211708066,0.7720201346812599,0.004973641182991448,0.020123683275530768,[0.12209752 0.12479633 0.25210115 0.301005   0.2       ]
2021-04-09,0.9960369031110915,1.0,19.023524236679073,0.7621358375434303,-0.0010342663654030887,0.021137136392173912,[0.17224419 0.16872396 0.22351187 0.23551997 0.2       ]
2021-04-16,0.9957942866490782,1.0,18.94498275518417,0.8157411880440025,-0.0002435818002881585,0.021375569570726775,[0.18099347 0.17799843 0.21145802 0.22955008 0.2       ]
2021-04-23,1.0040546655680969,1.0,18.86963367462158,0.7269950978855652,0.008295266431800305,0.013257619183647111,[0.17706332 0.18881324 0.23178526 0.20827351 0.19406467]
2021-04-30,0.9989534948247135,1.0,18.795166242122647,0.6347335199595671,-0.005080570728185428,0.018270833639882734,[0.17652078 0.17496887 0.2144758  0.23403454 0.2       ]
2021-05-07,0.9990221998006922,1.0,18.724452239274974,0.6720396292663667,6.877695141427689e-05,0.018203313300706025,[0.16929232 0.16746648 0.21701919 0.24622201 0.2       ]
2021-05-14,0.9998159579832318,1.0,18.65408346652984,0.6383033150157544,0.0007945350790983421,0.017423241392580977,[0.16331654 0.16091801 0.22382345 0.251942   0.2       ]
2021-05-21,1.0032631024405607,1.0,18.580771386623375,0.7374392505191977,0.003447778993528228,0.014035533884725187,[0.15795128 0.15631287 0.22415356 0.26158229 0.2       ]
2021-05-28,1.0049486541021668,1.0,18.510928505659095,0.7583616866051984,0.001680069422971818,0.012379045133068296,[0.17517407 0.1726662  0.21656057 0.23559916 0.2       ]
