date,alpha,tau,ae_error,regime_label,llm_macro,llm_sentiment,llm_risk,r_normal,r_event,edge_event_minus_normal,week_return_fused,regret_ema_norm,w_normal_broad,w_normal_satellite,w_normal_fi,w_normal_safe,w_normal_cash,w_event_broad,w_event_satellite,w_event_fi,w_event_safe,w_event_cash,w_fused_broad,w_fused_satellite,w_fused_fi,w_fused_safe,w_fused_cash
2021-01-01,0.6,19.933520084619524,11.72562026977539,bull_normal,60.5,64.3,50.75,0.009430650655586544,0.009430650655586544,0.0,0.009430650646155891,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999998,0.1999999998,0.1999999998,0.1999999998,0.1999999998
2021-01-08,0.7,19.8660130918026,11.150801658630371,bull_normal,58.5,60.5,47.25,0.007228603952611971,0.006366165808630336,-0.0008624381439816349,0.006624897245199929,1.0,0.2,0.2,0.2,0.2,0.2,0.15825609790361644,0.16626003900365452,0.22867667474190642,0.24680718760592335,0.20000000074489932,0.17077926836175222,0.17638202712617612,0.22007367209926082,0.23276503109138127,0.2000000003214295
2021-01-15,0.7999999999999999,19.80993846058846,18.64406967163086,bull_normal,58.1,59.6,49.599999999999994,0.0013282724158093218,0.001423219153036242,9.494673722692019e-05,0.001404229804186628,1.0,0.2,0.2,0.2,0.2,0.2,0.1572631227081732,0.16575220811522345,0.22779272175819812,0.24919194649343449,0.20000000092497078,0.16581049800072806,0.17260176631957697,0.22223417718432428,0.239353556955394,0.2000000005399766
2021-01-22,0.8999999999999999,19.750122421979906,17.28256607055664,bull_normal,58.220000000000006,58.120000000000005,50.25,-0.005061269393529692,-0.0051514853895034815,-9.021599597378981e-05,-0.005142463784763638,1.0,0.2,0.2,0.2,0.2,0.2,0.1287904358810918,0.12931161995947035,0.23840163043514231,0.3034963131294906,0.20000000059480497,0.1359113921570712,0.13638045782714286,0.2345614671570666,0.2931466815233948,0.20000000033532445
2021-01-29,0.9999999999999999,19.69891214966774,20.938508987426758,event_stress,53.5,52.5,47.25,-0.008315541471694176,-0.007084496252803901,0.0012310452188902749,-0.007084496245719404,0.9519288412819414,0.2,0.2,0.2,0.2,0.2,0.12813579063669692,0.13375030115098116,0.25031063182048,0.2878032758857265,0.2000000005061153,0.12813579050856114,0.13375030101723087,0.25031063157016936,0.28780327559792324,0.20000000030611534
2021-02-05,1.0,19.62703911662102,9.665470123291016,bull_normal,56.0,52.5,49.75,-0.0006457806150114041,-0.001436604020453425,-0.0007908234054420208,-0.0014366040190168206,0.9528137497343325,0.1,0.05,0.5,0.2,0.15,0.1140166094505205,0.11800700136423942,0.25329847247483817,0.3146779160698831,0.2000000006405189,0.11401660933650389,0.11800700124623241,0.25329847222153967,0.31467791575520515,0.20000000044051888
2021-02-12,1.0,19.555371057987216,10.595335960388184,bull_normal,57.5,59.5,39.0,0.00649456144526117,0.005697141447206838,-0.0007974199980543325,0.005697141441509698,1.0,0.2,0.2,0.2,0.2,0.2,0.1778002110890447,0.17533219231547928,0.2184307885890057,0.22843680730611396,0.20000000070035628,0.1778002109112445,0.17533219214014711,0.21843078837057495,0.2284368070776772,0.20000000050035632
2021-02-19,1.0,19.485803759098054,12.112592697143555,bull_normal,57.529999999999994,59.470000000000006,41.045,0.0024153225865924076,0.0012561914906419152,-0.0011591310959504924,0.001256191489385724,1.0,0.2,0.2,0.2,0.2,0.2,0.1720337674690322,0.16679928759409984,0.21522490502122144,0.2384931414079762,0.20744889850767037,0.17203376729699843,0.16679928742730055,0.21522490480599651,0.23849314116948303,0.20744889830022145
2021-02-26,1.0,19.42106803059578,14.848400115966797,bull_normal,55.879999999999995,56.42999999999999,43.125,-0.01160866118949813,-0.009322122722602156,0.0022865384668959744,-0.009322122713280033,1.0,0.2,0.2,0.2,0.2,0.2,0.14575450749956578,0.16907176693308346,0.255932345280716,0.23147821992972686,0.19776316035690775,0.1457545073538113,0.1690717667640117,0.2559323450247837,0.23147821969824867,0.1977631601591446
2021-03-05,1.0,19.350597929954528,11.65086555480957,bull_normal,58.0,57.3,40.75,-0.00498521502670325,-0.004829258362590406,0.0001559566641128442,-0.004829258357761145,1.0,0.2,0.2,0.2,0.2,0.2,0.14638182667206964,0.15358766628689824,0.24394327154919276,0.25608723452103954,0.20000000097079987,0.14638182652568776,0.1535876661333105,0.24394327130524943,0.2560872342649522,0.2000000007707998
2021-03-12,1.0,19.291750538349152,19.23153305053711,bull_normal,58.3,55.9,44.0,-0.006752125040637251,-0.005974549992576419,0.0007775750480608322,-0.00597454998660187,1.0,0.2,0.2,0.2,0.2,0.2,0.16107174600348162,0.16200206316026725,0.22787901045345152,0.24904717939433574,0.20000000098846377,0.1610717458424099,0.1620020629982652,0.22787901022557255,0.2490471791452886,0.2000000007884638
2021-03-19,1.0,19.230737549066543,18.381820678710938,bull_normal,59.3,59.8,43.75,-0.0023195541122752266,-0.0007652100753395186,0.001554344036935708,-0.0007652100745743083,0.9603239974971637,0.2,0.2,0.2,0.2,0.2,0.12165457091899956,0.13501486431471366,0.26175326880125893,0.2815772956644213,0.20000000030060658,0.12165457079734499,0.13501486417969877,0.26175326853950565,0.281577295382844,0.20000000010060656
2021-03-26,1.0,19.17224705815315,19.139707565307617,bull_normal,57.5,56.0,45.25,0.0024728507536101777,0.002444222499311647,-2.8628254298530744e-05,0.002444222496867424,0.9168748348631977,0.2,0.2,0.2,0.2,0.2,0.12915166975648423,0.12990874153563411,0.24380392116453026,0.2971356670049936,0.20000000053835787,0.12915166962733254,0.12990874140572536,0.2438039209207263,0.2971356667078579,0.20000000033835785
2021-04-02,1.0,19.100033211708066,8.678933143615723,bull_normal,53.0,54.0,43.75,0.005148778988437524,0.0049736411879650905,-0.00017513780047243369,0.004973641182991448,0.7720201346812599,0.2,0.2,0.2,0.2,0.2,0.12209752130957756,0.1247963262114817,0.2521011505892033,0.30100500130321706,0.20000000058652034,0.12209752118748003,0.12479632608668537,0.2521011503371021,0.30100500100221206,0.20000000038652033
2021-04-09,1.0,19.023524236679073,4.77430534362793,bull_normal,52.0,54.8,40.25,-0.0016590296203344982,-0.0010342663664373547,0.0006247632538971435,-0.0010342663654030887,0.7621358375434303,0.2,0.2,0.2,0.2,0.2,0.17224419131210966,0.16872396342564927,0.2235118699101448,0.23551997438895528,0.20000000096314113,0.17224419113986544,0.1687239632569253,0.22351186968663292,0.23551997415343529,0.20000000076314112
2021-04-16,1.0,18.94498275518417,3.9492101669311523,bull_normal,55.7,53.8,47.25,-0.0006714577129161358,-0.0002435818005317399,0.00042787591238439593,-0.0002435818002881585,0.8157411880440025,0.2,0.2,0.2,0.2,0.2,0.18099347291440487,0.17799842923841236,0.2114580182402166,0.22955007896541607,0.20000000064155002,0.18099347273341143,0.17799842906041397,0.2114580180287586,0.22955007873586603,0.20000000044155006
2021-04-23,1.0,18.86963367462158,5.882108211517334,bull_normal,53.0,51.5,41.75,0.008365303571213822,0.008295266440095574,-7.003713111824843e-05,0.008295266431800305,0.7269950978855652,0.2,0.2,0.2,0.2,0.2,0.17706331620928897,0.1888132396806766,0.2317852634839199,0.20827350744414944,0.19406467318196513,0.17706331603222564,0.18881323949186335,0.2317852632521346,0.2082735072358759,0.19406467298790045
2021-04-30,1.0,18.795166242122647,6.945184230804443,bull_normal,53.5,56.0,46.75,-0.004983867433592355,-0.005080570733265998,-9.670329967364274e-05,-0.005080570728185428,0.6347335199595671,0.2,0.2,0.2,0.2,0.2,0.17652078267639612,0.17496887351200022,0.21447580268526972,0.23403454018777484,0.20000000093855907,0.17652078249987535,0.17496887333703137,0.21447580247079395,0.23403453995374032,0.2000000007385591
2021-05-07,1.0,18.724452239274974,9.664274215698242,bull_normal,53.05,54.55,49.25,-0.0008315439033253855,6.877695148305385e-05,0.0009003208548084393,6.877695141427689e-05,0.6720396292663667,0.2,0.2,0.2,0.2,0.2,0.16929232167800506,0.1674664759136953,0.217019188578932,0.24622201351525821,0.2000000003141095,0.16929232150871273,0.1674664757462288,0.21701918836191278,0.24622201326903617,0.20000000011410948
2021-05-14,1.0,18.65408346652984,10.07521915435791,bull_normal,53.5,54.5,45.75,0.0009898452776788125,0.0007945350798928774,-0.00019531019778593506,0.0007945350790983421,0.6383033150157544,0.2,0.2,0.2,0.2,0.2,0.16331653852596548,0.16091800672792303,0.22382344959559283,0.25194200482385787,0.20000000032666085,0.16331653836264892,0.160918006567005,0.22382344937176937,0.25194200457191585,0.20000000012666083
2021-05-21,1.0,18.580771386623375,7.520413875579834,bull_normal,52.5,55.0,48.75,0.0023994055362430273,0.0034477789969760073,0.00104837346073298,0.003447778993528228,0.7374392505191977,0.2,0.2,0.2,0.2,0.2,0.1579512796369508,0.15631286958891685,0.224153558098907,0.26158229224652313,0.2000000004287022,0.1579512794789995,0.15631286943260397,0.2241535578747534,0.2615822919849408,0.20000000022870218
2021-05-28,1.0,18.510928505659095,11.550996780395508,bull_normal,57.0,55.0,45.25,0.002343742329590488,0.0016800694246518874,-0.0006636729049386005,0.001680069422971818,0.7583616866051984,0.2,0.2,0.2,0.2,0.2,0.17517406716642955,0.17266619820046863,0.216560574749481,0.23559915918972082,0.2000000006939,0.17517406699125548,0.17266619802780242,0.2165605745329204,0.23559915895412165,0.2000000004939
2021-06-04,1.0,18.43540915846824,4.906940937042236,bull_normal,50.7,49.8,45.25,-0.0039997568857516015,-0.004127720728248425,-0.0001279638424968232,-0.004127720724120704,0.6594905496643124,0.2,0.2,0.2,0.2,0.2,0.1440032926792185,0.15307694886613976,0.24808482885850414,0.25483492928296064,0.20000000031317697,0.14400329253521518,0.1530769487130628,0.24808482861041928,0.2548349290281257,0.20000000011317695
