date,regime_label,ae_error,llm_macro,llm_sentiment,llm_risk,v1_e_broad,v1_e_sat,v1_e_fi,v1_e_safe,v1_e_cash,v2_e_broad,v2_e_sat,v2_e_fi,v2_e_safe,v2_e_cash,v3_e_broad,v3_e_sat,v3_e_fi,v3_e_safe,v3_e_cash,v1_r_n,v1_r_e,v1_edge,v2_r_n,v2_r_e,v2_edge,v3_r_n,v3_r_e,v3_edge
2024-01-26,bull_normal,13.315013885498049,60.5,63.0,52.5,0.18714883495950865,0.14078007663672462,0.2836306859889436,0.21934777848780512,0.16909262392701804,0.054068031153958605,0.08650325305514825,0.4399421183539472,0.26948659743694603,0.15,0.06745400412915478,0.08278964574593853,0.48621194124555844,0.21354440887934828,0.15,0.0033897027710922956,0.0030511543475731278,-0.0003385484235191678,0.0033897027710922956,0.0015559459997730777,-0.0018337567713192179,0.0033897027710922956,0.002175023055918248,-0.0012146797151740478
2024-02-02,event_stress,20.48769187927246,54.0,59.3,50.25,0.05,0.0,0.45,0.35,0.15,0.15298619245591458,0.0,0.29999999999999993,0.3525375588530287,0.19447624869105687,0.13807369813229067,0.1413995329691596,0.27052676889854976,0.3,0.15,0.0020716283133026423,0.004719767756605285,0.0026481394433026427,0.0020716283133026423,0.001339396270780979,-0.0007322320425216633,0.0020716283133026423,-0.001729176682759583,-0.0038008049960622254
2024-02-09,event_stress,21.401721954345703,66.5,68.1,44.25,0.05,0.0,0.45,0.35,0.15,0.1320422580668598,0.1,0.3,0.4,0.06795774193314029,0.13834913211607783,0.1312347418002938,0.2804161260836285,0.3,0.15,0.0029071370258696725,-0.00029942564608699204,-0.0032065626719566644,0.0029071370258696725,0.004871327179004661,0.0019641901531349884,0.0029071370258696725,0.005741987780451244,0.0028348507545815716
2024-02-16,event_stress,21.401721954345703,53.0,55.0,40.75,0.05,0.0,0.45,0.35,0.15,0.1320422580668598,0.1,0.3,0.4,0.06795774193314029,0.13068275031521495,0.12092043271653945,0.29839681696824566,0.3,0.15,0.0029071370258696725,-0.00029942564608699204,-0.0032065626719566644,0.0029071370258696725,0.004871327179004661,0.0019641901531349884,0.0029071370258696725,0.005263398453347536,0.002356261427477863
2024-02-23,event_stress,21.375995635986328,65.3,61.3,47.5,0.05,0.0,0.45,0.35,0.15,0.141568556691971,0.09085977704444217,0.3057937691536355,0.2776540694289947,0.18412382768095667,0.19341881458493598,0.1645699080071991,0.31676201875388965,0.21110175684769272,0.1141475018062826,0.005547116702043916,0.0021710201783438853,-0.003376096523700031,0.005547116702043916,0.004733394599407926,-0.0008137221026359902,0.005547116702043916,0.007601962158036546,0.0020548454559926295
2024-03-01,bull_normal,18.94528007507324,65.8,61.03,49.45,0.20471490341822512,0.13961171986703622,0.2747678754332834,0.19912209522626512,0.1817834060551902,0.17473853476320345,0.1726575452000932,0.24065020368048742,0.26195371635621595,0.15,0.2188531553822857,0.21815481620323532,0.1872492829456285,0.22574274546885054,0.15,0.006030655842812342,0.0050615069916548384,-0.0009691488511575034,0.006030655842812342,0.005076419980590975,-0.0009542358622213667,0.006030655842812342,0.005909452957980106,-0.00012120288483223607
2024-03-08,event_stress,33.76432037353516,63.7,64.8,37.75,0.05,0.0,0.45,0.35,0.15,0.19999999999999996,0.09999999999999995,0.3,0.19999999999999998,0.19999999999999996,0.24588405682969303,0.25740519637361853,0.18021190241017213,0.16649884438651633,0.15,0.012217777427824516,0.016500712757657566,0.00428293532983305,0.012217777427824516,0.01216682895818395,-5.094846964056633e-05,0.012217777427824516,0.009975170346978188,-0.0022426070808463285
2024-03-15,bull_normal,13.955896377563477,63.41,63.2,38.35,0.20951939447254586,0.16174403803139964,0.2607178803885758,0.19505239009917533,0.1729662970083034,0.3313952215324042,0.3335898545473981,0.10593092508895988,0.0790839988312379,0.15000000000000002,0.37011518607275956,0.3750798222404197,0.05187471396755255,0.05293027771926832,0.15000000000000002,-0.00011116488546949381,-0.0012807553234680399,-0.0011695904379985462,-0.00011116488546949381,0.0022075253500526662,0.00231869023552216,-0.00011116488546949381,0.0033795288056426556,0.0034906936911121493
2024-03-22,bull_normal,14.067305564880373,58.7,60.2,50.75,0.20141726968540238,0.12214092550069391,0.28540065762439365,0.2019380819231515,0.18910306526635842,0.2691869211605869,0.26884767864888964,0.18786546443371976,0.12409993575680382,0.15,0.2970397388082775,0.30445064101419395,0.1294417412293572,0.11906787894817135,0.15,0.0019810292789385646,0.0026387114293860486,0.000657682150447484,0.0019810292789385646,0.0011659524969612276,-0.0008150767819773369,0.0019810292789385646,0.0006584340889756295,-0.001322595189962935
2024-03-29,event_stress,24.272106170654297,60.7,58.8,49.25,0.05,0.0,0.45,0.35,0.15,0.13685948469091233,0.1,0.34316842706141504,0.2604812134786604,0.1594908747690123,0.25927908708063224,0.2639901365772265,0.16118640699233602,0.16554436934980526,0.15000000000000002,0.0029940612364502102,0.006600841881522796,0.003606780645072586,0.0029940612364502102,0.004288312334403395,0.0012942510979531844,0.0029940612364502102,0.001984579023222225,-0.001009482213227985
2024-04-05,event_stress,24.50827407836914,57.5,62.0,40.75,0.05,0.0,0.45,0.35,0.15,0.08110170618753657,0.08122653156936376,0.4872819839208325,0.23658254869805628,0.11380722962421087,0.3143698800799704,0.31446431808180614,0.17053978816613008,0.1029315526649289,0.09769446100716454,0.010656655800283014,0.014217116691994774,0.0035604608917117597,0.010656655800283014,0.012063486215258396,0.0014068304149753817,0.010656655800283014,0.01024374230434926,-0.000412913495933755
2024-04-12,event_stress,31.890609741210938,59.2,61.8,37.75,0.05,0.0,0.45,0.35,0.15,0.05381404608117049,0.05369280576133605,0.5767246513741411,0.2,0.11576849678335242,0.2091346669892505,0.20909506163001765,0.41705435781521133,0.06436305684074266,0.10035285672477799,0.013049633987654574,0.018276464756876217,0.005226830769221643,0.013049633987654574,0.014709134235379753,0.0016595002477251784,0.013049633987654574,0.004027887279294935,-0.009021746708359639
2024-04-19,event_stress,22.235801696777344,61.4,62.27,40.05,0.05,0.0,0.45,0.35,0.15,0.15074718080173646,0.1,0.3125290222672525,0.2521577672962756,0.18456602963473553,0.2583027817280185,0.2599258930590014,0.153047818835767,0.17872350637721313,0.15,0.0007262666431816824,-0.0014551626307668182,-0.0021814292739485005,0.0007262666431816824,0.0013786032663705493,0.0006523366231888668,0.0007262666431816824,0.004550355748908117,0.0038240891057264343
2024-04-26,event_stress,23.9983024597168,62.0,63.0,47.25,0.05,0.0,0.45,0.35,0.15,0.14239437793925833,0.10000000000000002,0.30000000000000004,0.27330648864469703,0.1842991334160447,0.26104322114890416,0.2640527599417192,0.14992718871917946,0.1749768301901971,0.14999999999999997,-0.009430832790215074,-0.01236890278704707,-0.002938069996831995,-0.009430832790215074,-0.0072888540306436204,0.0021419787595714536,-0.009430832790215074,-0.0013373184723909015,0.008093514317824173
2024-05-03,event_stress,29.94525909423828,63.92,64.95,46.45,0.05,0.0,0.45,0.35,0.15,0.2,0.1,0.3,0.26751079563897606,0.1324892043610239,0.24855386092002266,0.25386267032260335,0.26716510202599075,0.08041836673138328,0.15,-0.012168173345472901,-0.011530146147964049,0.0006380271975088524,-0.012168173345472901,-0.0034500827370658334,0.008718090608407067,-0.012168173345472901,-7.156079270408122e-05,0.01209661255276882
2024-05-10,bull_normal,18.767335891723636,61.5,59.8,43.55,0.20418634721150247,0.13851242284610493,0.27521228348416077,0.20002351694723167,0.18206542951100027,0.22421688490965458,0.22479443853876852,0.21296667968631713,0.18802199686525978,0.15,0.24612406453268149,0.24854764895826217,0.19464495152681296,0.16068333498224346,0.15,0.008868726765885446,0.008520718958182131,-0.0003480078077033148,0.008868726765885446,0.008640424908585314,-0.00022830185730013212,0.008868726765885446,0.008753812815209774,-0.00011491395067567134
2024-05-17,bull_normal,12.013652801513672,59.6,63.3,45.2,0.20409896056242963,0.1367623199634411,0.2756708838286024,0.20045260144165883,0.1830152342038681,0.24533516671939015,0.24241988097362002,0.2027053788721096,0.21092780675370768,0.09861176668117257,0.29218609140640567,0.29593818337912736,0.14045459872061736,0.20603627567286056,0.06538485082098916,0.0026605948534412726,0.0021566567007854343,-0.0005039381526558383,0.0026605948534412726,0.002350538314761914,-0.00031005653867935846,0.0026605948534412726,0.0026245574462522283,-3.603740718904425e-05
2024-05-24,bull_normal,17.400657653808594,61.5,61.0,47.25,0.20326780849879103,0.13194676557468113,0.2785294694839591,0.2011666294742828,0.1850893269682859,0.15923894939714667,0.1550223472096687,0.44385215519139165,0.09188654820179303,0.15,0.19163363218827847,0.1904531091157072,0.399798894523053,0.06811436417296138,0.15,-0.006098995477872624,-0.005003348078246175,0.001095647399626449,-0.006098995477872624,-0.002303642018909158,0.0037953534589634658,-0.006098995477872624,-0.002855637123469418,0.0032433583544032056
2024-05-31,bull_normal,12.384982109069824,57.5,57.7,45.5,0.20122089249326788,0.12305231927636315,0.2841447139418572,0.20301918928734655,0.18856288500116514,0.2379512442186923,0.22589302211457873,0.32768705003015297,0.05846868363657604,0.15000000000000002,0.2568481035098196,0.25523254093872494,0.279578316853351,0.05834103869810452,0.15,-0.002965102428981434,-0.0025513844236103216,0.0004137180053711124,-0.002965102428981434,-0.002274854916955361,0.0006902475120260732,-0.002965102428981434,-0.002437206238067514,0.00052789619091392
2024-06-07,bull_normal,10.078767776489258,57.3,66.4,44.25,0.20460193853023362,0.13969628907591963,0.2740068068286305,0.19995370217551975,0.18174126338969648,0.18154543181022154,0.18439839169819944,0.4176308767234217,0.11213551033635472,0.10428978943180264,0.24702071318333932,0.24920351104584357,0.34603348828989877,0.08738016261979527,0.07036212486112313,0.0015070293575291504,0.0019457603672206232,0.0004387310096914728,0.0015070293575291504,0.0023714210174057304,0.00086439165987658,0.0015070293575291504,0.0018804068078856618,0.00037337745035651146
2024-06-14,bull_normal,14.461387634277344,63.2,56.3,51.25,0.20139808151727717,0.12343781222936143,0.2839728218971069,0.20273075056437914,0.18846053379187533,0.23576167753271332,0.2436210184850485,0.22519482930620466,0.14542247467603353,0.15,0.280091875513316,0.28222652170537066,0.14854863826764828,0.13913296451366508,0.15,-0.00741583214607286,-0.007076397504844446,0.00033943464122841455,-0.00741583214607286,-0.006617723740377529,0.0007981084056953311,-0.00741583214607286,-0.006859036317396441,0.0005567958286764188
2024-06-21,event_stress,21.130619049072266,57.3,61.8,50.75,0.05,0.0,0.45,0.35,0.15,0.1531160131631185,0.1,0.3743036923470515,0.2,0.1725802944898301,0.28863577791868233,0.27789513212949885,0.16601898795868322,0.11745010199313571,0.15,0.00028076080385550507,0.0020328599844477166,0.0017520991805922116,0.00028076080385550507,-0.0008295092214090397,-0.0011102700252645448,0.00028076080385550507,-0.00319338986426274,-0.0034741506681182453
2024-06-28,event_stress,26.27972412109375,59.5,60.0,37.25,0.05,0.0,0.45,0.35,0.15,0.16079612534441268,0.1,0.30237403883055664,0.3109389911506734,0.1258908446743573,0.2769946903327525,0.29648706786395584,0.0824104158916964,0.2297533484075789,0.11435447750401642,0.004834817539824076,0.0028225469649331486,-0.0020122705748909274,0.004834817539824076,0.00024423671461048894,-0.004590580825213587,0.004834817539824076,-0.0033222799959267647,-0.008157097535750842
2024-07-05,bull_normal,18.597579956054688,64.8,66.0,36.25,0.21388411413452696,0.177920508217438,0.2511786620274894,0.19003435669907134,0.16698235892147423,0.2325071743869625,0.23467038785610075,0.10131561961379648,0.2815068181431404,0.15,0.3124450251824763,0.3172006816546923,0.0376098009904736,0.23870728973872615,0.09403720243363164,-0.0025670709789620983,-0.002786763315184335,-0.00021969233622223675,-0.0025670709789620983,-0.001213578617647579,0.0013534923613145193,-0.0025670709789620983,-0.0012820995982452264,0.0012849713807168719
2024-07-12,bull_normal,17.13673973083496,63.7,60.6,45.75,0.1951868654837337,0.15213733818775732,0.2734225310724761,0.2108625910884782,0.16839067416755465,0.1544808585794139,0.14588824128487457,0.24963090013571163,0.3,0.15,0.170553681123538,0.16468682480181748,0.2147594940746445,0.3,0.15,0.0007631973801968763,0.0008469424844083269,8.374510421145054e-05,0.0007631973801968763,0.0011768781177103724,0.00041368073751349606,0.0007631973801968763,0.0015633648351776055,0.0008001674549807292
2024-07-19,bull_normal,15.27483367919922,65.22,61.02,48.05,0.20468950979298725,0.137715082215545,0.2750546449899752,0.19966233790633903,0.18287842509515356,0.2320754863485181,0.2365252411082096,0.21614110279478801,0.16525816974848437,0.15,0.27466852904497374,0.27525728385098036,0.15157863731649807,0.1484955497875479,0.15,0.0036414368257311133,0.003049003020657821,-0.0005924338050732922,0.0036414368257311133,0.004820856050017376,0.0011794192242862624,0.0036414368257311133,0.005855571085402345,0.002214134259671232
2024-07-26,bull_normal,15.283838272094728,59.6,59.2,39.5,0.2006894459239888,0.14735328209530602,0.27058220581677694,0.20634419479743546,0.1750308713664929,0.13821913255878848,0.13477578243022104,0.4100683586663016,0.16693672634468903,0.15,0.18069024619900598,0.17971095217825414,0.382919288984611,0.10973705606508409,0.14694245657304494,-0.005242134635920494,-0.0033011379909339035,0.0019409966449865906,-0.005242134635920494,0.0006182267999199345,0.0058603614358404285,-0.005242134635920494,-0.0007074296538792809,0.004534704982041213
2024-08-02,bull_normal,12.91185188293457,60.8,59.7,42.4,0.2039003611081413,0.13871910950878433,0.2747287176579628,0.20084002886332003,0.18181178286179145,0.20344333725340846,0.20683516023480836,0.26909541082385824,0.170626091687925,0.15000000000000002,0.2633664083409067,0.2649485226259516,0.18190667744268713,0.1397783915904547,0.15,0.002935927558393789,0.004533260955754247,0.0015973333973604582,0.002935927558393789,0.004088302165082987,0.0011523746066891974,0.002935927558393789,0.0018738389778345209,-0.0010620885805592683
2024-08-09,bull_normal,19.932580947875977,59.7,59.3,47.25,0.2020430962998665,0.12664286010699163,0.2827000625338198,0.2015421526696199,0.1870718283897022,0.2429366617815824,0.2522827019458206,0.12467325119832214,0.23010738507427503,0.15,0.284522954205566,0.28793521728245297,0.08532381710668946,0.19221801140529163,0.15,-0.01083285050110883,-0.011482753838895602,-0.0006499033377867728,-0.01083285050110883,-0.010105956259174709,0.0007268942419341208,-0.01083285050110883,-0.009504502211955888,0.0013283482891529412
2024-08-16,bull_normal,19.529560089111328,62.2,60.8,44.25,0.2046269227180303,0.14007319057303674,0.2742356520643588,0.19955801226539358,0.18150622237918063,0.23117144001620699,0.2347420655738212,0.12530792536688237,0.2587785690430895,0.15,0.2748433207910508,0.2756685900038022,0.08009403233976821,0.2193940568653789,0.15000000000000002,-0.0034595367008833427,-0.004439675415868169,-0.0009801387149848259,-0.0034595367008833427,-0.0011622481837173706,0.002297288517165972,-0.0034595367008833427,-0.00031371100098944913,0.0031458256998938934
2024-08-23,bull_normal,13.71949577331543,62.7,60.95,45.55,0.20447071102210215,0.13857829526775794,0.27516292747276244,0.19957808048169998,0.18220998575567748,0.21334626434673556,0.2166156258967948,0.16315887935549106,0.2568792304009786,0.15,0.24731732838206885,0.24661130981784807,0.1357076529962881,0.22036370880379494,0.15,0.002254139602771965,0.003013701643268206,0.000759562040496241,0.002254139602771965,0.0019739864701960267,-0.0002801531325759385,0.002254139602771965,0.001552769774964297,-0.0007013698278076682
2024-08-30,event_stress,20.04718971252441,59.3,59.5,45.25,0.05,0.0,0.45,0.35,0.15,0.10000000000042633,2.520900155289496e-14,0.3,0.3999999999995484,0.2,0.2547645557714435,0.24400085412674274,0.1483232768127188,0.2029113132890949,0.15,-0.0028970401058644873,-0.0026088880103218083,0.0002881520955426791,-0.0028970401058644873,-0.0002882894526214538,0.0026087506532430334,-0.0028970401058644873,0.001118254233149814,0.004015294339014302
2024-09-06,bull_normal,19.221166610717773,60.55,60.45,44.45,0.20358925084269786,0.1356682317401137,0.27702605987664597,0.20050602566698686,0.18321043187355557,0.21321324662876892,0.21520423459075888,0.19458080629140287,0.2270017124890693,0.15,0.26039278145745426,0.25995241213543685,0.13708013428660995,0.19257467212049903,0.15,0.0011410014107372012,0.003384921973561234,0.002243920562824033,0.0011410014107372012,-0.00015761851693359965,-0.0012986199276708008,0.0011410014107372012,-0.002509648951432736,-0.0036506503621699373
2024-09-13,bull_normal,15.765262603759766,59.2,59.7,52.25,0.20129091466188415,0.1239772110013268,0.28434671286785584,0.20235584151953356,0.18802931994939967,0.2516838888238931,0.2532394954753494,0.1466675355246915,0.20163753350820834,0.1467715466678577,0.29562416527679924,0.30388424939117537,0.09361397498887868,0.1837077392955607,0.12316987104758607,-0.0020349587266883873,-0.00042227784004608633,0.001612680886642301,-0.0020349587266883873,-0.0032610510218710077,-0.0012260922951826203,-0.0020349587266883873,-0.004697084825028245,-0.002662126098339858
2024-09-20,bull_normal,17.032398223876953,64.0,62.0,42.25,0.2069294492809916,0.15171399677886277,0.26712409210154997,0.1975342162458761,0.17669824559271957,0.13703298353914656,0.26438406549121146,0.3141646206500891,0.146609598474876,0.1378087318446769,0.2126552923857078,0.27692860611923914,0.31814051117196795,0.11263993393222436,0.07963565639086077,0.001579599187343958,0.0010905023486645724,-0.0004890968386793856,0.001579599187343958,-0.00039840661634495296,-0.001978005803688911,0.001579599187343958,-0.0005358318974630072,-0.0021154310848069654
2024-09-27,event_stress,242.85665893554688,66.5,64.5,43.75,0.05,0.0,0.45,0.35,0.15,0.08475169407397132,0.07342931492605242,0.3327487049560166,0.3204872282877197,0.18858305775623982,0.14653092414792154,0.1419128317678069,0.33573617739078576,0.23296183626144562,0.14285823043204016,0.0021916221806786633,-0.005442056068507801,-0.0076336782491864645,0.0021916221806786633,0.007454950214818376,0.005263328034139713,0.0021916221806786633,0.018965202130233175,0.01677357994955451
2024-10-04,event_stress,579.437255859375,63.0,63.5,48.5,0.05,0.0,0.45,0.35,0.15,0.0952120020652726,0.08196337065269653,0.3229040758471643,0.3133394986845071,0.1865810527503595,0.13594113241208053,0.12863066595636524,0.3714914179476722,0.2257533978632791,0.13818338582060297,-0.0017565132774266523,-0.012308828020728505,-0.010552314743301852,-0.0017565132774266523,0.009388104739031835,0.011144618016458488,-0.0017565132774266523,0.01760720267811381,0.019363715955540463
2024-10-11,event_stress,126.14768981933594,62.8,64.0,38.0,0.05,0.0,0.45,0.35,0.15,0.06034191423395058,0.061356652712214375,0.3762035148363386,0.31678935694803867,0.18530856126945783,0.13395526506790958,0.1351490902230474,0.48813710538669325,0.14878764243238984,0.09397089688995995,-0.0003507450040469917,-0.0009138982187728369,-0.0005631532147258452,-0.0003507450040469917,-0.0011335198281844396,-0.0007827748241374479,-0.0003507450040469917,0.0009660128758657007,0.0013167578799126924
2024-10-18,event_stress,68.40298461914062,66.0,59.0,42.5,0.05,0.0,0.45,0.35,0.15,0.0985989426548946,0.1,0.39240077884988944,0.26443842633310827,0.14456185216210768,0.20881273366365893,0.21038280858851138,0.3407189749221592,0.1287999008289389,0.11128558199673143,0.003046174507865147,0.005450981684574949,0.0024048071767098023,0.003046174507865147,0.004472769101450086,0.0014265945935849388,0.003046174507865147,0.0026924325218987974,-0.00035374198596634966
2024-10-25,event_stress,42.71207427978516,67.6,64.7,48.75,0.05,0.0,0.45,0.35,0.15,0.2,0.1,0.3,0.2,0.2,0.2733197906120727,0.2783658808879791,0.1878961604147382,0.12511848601635148,0.13529968206885856,-0.007796047048308033,-0.0069231802846592815,0.0008728667636487518,-0.007796047048308033,-0.004740654346219276,0.0030553927020887574,-0.007796047048308033,-0.0025295644287740976,0.005266482619533936
2024-11-01,event_stress,23.982830047607425,67.34,64.62,48.85,0.05,0.0,0.45,0.35,0.15,0.20000000000000004,0.1,0.30000000000000004,0.2564359272285648,0.14356407277143526,0.28853428058974423,0.28525854597883166,0.11189088170142852,0.16431629172999568,0.15,0.004666909586699356,0.004861132661169298,0.0001942230744699418,0.004666909586699356,0.002185585071958321,-0.002481324514741035,0.004666909586699356,-0.000925676812917199,-0.005592586399616555
2024-11-08,bull_normal,10.305638313293455,62.5,61.2,42.25,0.20470409529436429,0.14760985322067038,0.26899446655799136,0.20112123967887818,0.17757034524809573,0.16685652495005693,0.17575680680269729,0.24443364817712848,0.3,0.11295302007011719,0.20209048695485407,0.2051728882081286,0.22563562066711051,0.3,0.06710100416990669,0.005224674884875581,0.004574329880656717,-0.0006503450042188641,0.005224674884875581,0.0018167516085237033,-0.0034079232763518778,0.005224674884875581,0.0020353744517643876,-0.0031893004331111936
2024-11-15,event_stress,26.35165023803711,61.95,60.9,42.85,0.05,0.0,0.45,0.35,0.15,0.04201972759811354,0.041769335203202425,0.5038329618365432,0.3644693229913114,0.04790865237082933,0.1658150239170747,0.1654569156539111,0.43912520870253197,0.19264213131785712,0.03696072040862515,-0.0034166939209583844,-0.0061683281409260285,-0.002751634219967644,-0.0034166939209583844,-0.006020324784312785,-0.002603630863354401,-0.0034166939209583844,-0.004911048955854577,-0.0014943550348961929
2024-11-22,event_stress,25.66501235961914,59.0,58.0,36.25,0.05,0.0,0.45,0.35,0.15,0.02528017270388377,0.0,0.5999999999999999,0.19999999999999996,0.17471982729611624,0.30878656665049764,0.3105639077400763,0.22288315608977535,0.03053135431242202,0.12723501520722874,0.0030823028546082187,0.008120005679468863,0.005037702824860644,0.0030823028546082187,0.003710852415607174,0.0006285495609989551,0.0030823028546082187,-0.004581484023680572,-0.00766378687828879
2024-11-29,bull_normal,17.266902923583984,65.3,60.0,47.0,0.20443523758712534,0.13746085012418702,0.27471196562250483,0.20048467873497106,0.1829072679312118,0.20166015095722659,0.21114227507862202,0.24762030551766862,0.18957726844648284,0.15,0.25228777897252436,0.2536587618519332,0.17248896668345534,0.1894882804936887,0.13207621199839836,0.0004944576091978137,0.0003928314917523456,-0.00010162611744546812,0.0004944576091978137,0.00042103543354640055,-7.342217565141319e-05,0.0004944576091978137,0.00039631547660226607,-9.814213259554767e-05
2024-12-06,bull_normal,17.27111053466797,67.05,63.6,46.5,0.20779827894932007,0.1506017258726556,0.26718787914088454,0.19650444151868457,0.1779076745184552,0.22072342532458442,0.23535823287391766,0.27935136212207234,0.16926227310300596,0.09530470657641961,0.29243641752290433,0.2972245303395185,0.21158462369271563,0.1452341419235551,0.05352028652130632,-0.0020513853471124496,-0.0011946178629061361,0.0008567674842063135,-0.0020513853471124496,0.000976596715773494,0.0030279820628859437,-0.0020513853471124496,0.0017806070412372478,0.0038319923883496972
2024-12-13,event_stress,23.88559341430664,66.0,68.1,44.0,0.05,0.0,0.45,0.35,0.15,0.20000000000000004,1.908195823574488e-17,0.30000000000000004,0.4,0.10000000000000003,0.33735054886809934,0.33856977196088095,0.0,0.18839650019732246,0.1356831789736973,0.017452415929281845,0.016974001210739182,-0.0004784147185426628,0.017452415929281845,0.011756254009570592,-0.005696161919711253,0.017452415929281845,-0.0011167669860939209,-0.018569182915375765
2024-12-20,bull_normal,19.114971160888672,66.8,66.2,47.25,0.20895479821164176,0.15449803549235125,0.2654211007486733,0.1946491589249363,0.17647690662239746,0.2698388493101304,0.28344191225691345,0.12357047057087021,0.17314876786208602,0.15,0.3330716224030233,0.33357097674305874,0.06634435555309331,0.15180649066468954,0.11520655463613515,-0.0016018524237659264,-0.0010737352321282029,0.0005281171916377235,-0.0016018524237659264,-0.0018841973370520328,-0.0002823449132861064,-0.0016018524237659264,-0.0020816668260641687,-0.0004798144022982423
2024-12-27,bull_normal,14.810264587402344,60.5,61.4,52.75,0.20251191704174829,0.13011737687558383,0.2806209019463632,0.20125511379839514,0.18549469033790955,0.2262322780079585,0.22394212976234182,0.20797766418568991,0.25379859130269744,0.08804933674131238,0.26244027238994494,0.2757726771286195,0.1639530298490393,0.23013516145704788,0.06769885917534835,0.0006115098095512612,-0.0005441173321786064,-0.0011556271417298676,0.0006115098095512612,-6.951781611098462e-05,-0.0006810276256622458,0.0006115098095512612,0.00042780159061698024,-0.00018370821893428095
2025-01-03,event_stress,20.17166519165039,71.2,69.4,52.75,0.05,0.0,0.45,0.35,0.15,0.2,0.10000000000000003,0.30000000000000004,0.20000000000000007,0.20000000000000007,0.2361923186947969,0.2371499003094813,0.21066607210427618,0.16599170889144574,0.15,0.009460753695431354,0.010640700366844467,0.0011799466714131138,0.009460753695431354,0.0035524690024814733,-0.00590828469294988,0.009460753695431354,-0.0010714232297581513,-0.010532176925189506
2025-01-10,bull_normal,17.136428833007812,70.6,69.22,52.85,0.2122525359892926,0.1678230119924306,0.2572563945082762,0.19127540313272742,0.17139265437727322,0.23919446041941167,0.2556613868101906,0.15548145792267057,0.1996626948477272,0.15,0.25977983091673645,0.26350995264205757,0.1478296331665894,0.17888058327461662,0.15,-0.005887716800733313,-0.007202489069286035,-0.0013147722685527214,-0.005887716800733313,-0.005088130071252086,0.0007995867294812269,-0.005887716800733313,-0.005088658069088935,0.000799058731644378
2025-01-17,bull_normal,18.0039005279541,61.5,57.5,48.2,0.20187309138426696,0.12511693234207358,0.283566289838774,0.20165170221794113,0.18779198421694424,0.24357012781495502,0.2461382514408806,0.06029162074416447,0.3,0.15,0.2695470297093193,0.2704081666799845,0.03194857874079278,0.30000000000000004,0.12809622486990352,0.004307522258390968,0.003248468150824255,-0.0010590541075667127,0.004307522258390968,0.00459582617735621,0.0002883039189652426,0.004307522258390968,0.004569755989371109,0.0002622337309801416
2025-01-24,bull_normal,16.795421600341797,63.540000000000006,64.32000000000001,47.25,0.20593293161200174,0.1432204146360253,0.2724081727765905,0.1978118735821274,0.1806266073932551,0.19685165723111428,0.19940005251444043,0.15374829025444542,0.3,0.15,0.23640467661286732,0.23568202792528814,0.08307706428463507,0.2948362311772095,0.15,0.0009401637658781247,-4.231319456623084e-05,-0.0009824769604443555,0.0009401637658781247,0.0013278026591648613,0.0003876388932867365,0.0009401637658781247,0.0021182524247656646,0.00117808865888754
2025-01-31,bull_normal,11.094335556030272,68.5,68.0,50.0,0.20975912746096345,0.1557246743044454,0.2647235655528079,0.1934742043540803,0.17631842832770295,0.22562096668943254,0.23947160338860507,0.17075709510722611,0.21415033481473636,0.15,0.2877217229983464,0.2751626516343641,0.12761851331664215,0.1997285419195664,0.10976857013108102,0.001304844688259733,0.0015943398025182569,0.00028949511425852394,0.001304844688259733,0.0010365591623458844,-0.00026828552591384855,0.001304844688259733,0.0005702783490489495,-0.0007345663392107835
2025-02-07,bull_normal,13.195215225219728,69.5,65.8,47.0,0.21065626626236228,0.16049184891558116,0.26135692367085617,0.19312667495809538,0.17436828619310496,0.25292116883366106,0.2655410245503759,0.18072069674241564,0.15081710987354732,0.15,0.3204660437695884,0.3216013515038941,0.09701820109546337,0.1320349352549623,0.12887946837609202,0.00880987956356523,0.00864906846385393,-0.00016081109971130027,0.00880987956356523,0.007934783781536295,-0.0008750957820289357,0.00880987956356523,0.007495633972888307,-0.0013142455906769235
2025-02-14,bull_normal,14.026698112487791,65.0,63.0,42.5,0.20824786028552753,0.15486229479353125,0.2650786172069926,0.1959625643382616,0.17584866337568697,0.331264247970508,0.3380211776259902,0.10432208537169244,0.11718613288701785,0.1092063561447915,0.38501728286212705,0.3851675130506951,0.053259929332548105,0.10369959762379617,0.07285567713083367,-0.002265427207689908,-0.0037989852773377642,-0.0015335580696478565,-0.002265427207689908,-0.00023015461950984446,0.002035272588180063,-0.002265427207689908,0.001083173109975479,0.003348600317665387
2025-02-21,bull_normal,18.47249984741211,68.3,64.3,42.95,0.2109415355246737,0.16414085166600412,0.25907025233020536,0.1932549655103987,0.1725923949687181,0.3189215043738426,0.3205757060313001,0.139526132647629,0.1561376581540356,0.06483899879319281,0.38151522122101367,0.35636353874040083,0.06955558018429193,0.14706368263394723,0.04550197722034644,-0.0027304058812444186,-0.004038423057596469,-0.00130801717635205,-0.0027304058812444186,-0.0020994246812003903,0.0006309812000440283,-0.0027304058812444186,-0.0007709409893859903,0.0019594648918584284
