date,code,weight
2021-01-01,511010,0.2422509680820499
2021-01-01,518880,0.3334459507373381
2021-01-01,511020,0.18168822606153742
2021-01-01,159985,0.0782398776374105
2021-01-01,512100,0.04798106767584411
2021-01-01,515050,0.052348128624642006
2021-01-01,159919,0.03434852626285455
2021-01-01,510300,0.02969725391832335
2021-01-08,511010,0.24981246573359542
2021-01-08,518880,0.3137942874598155
2021-01-08,511020,0.18735934930019654
2021-01-08,159985,0.07808943110116533
2021-01-08,512100,0.04953241067562836
2021-01-08,515050,0.053946711663779054
2021-01-08,159919,0.03556470769274395
2021-01-08,510300,0.03190063537307576
2021-01-15,511010,0.25046645545795504
2021-01-15,518880,0.40000000032383265
2021-01-15,511020,0.18784984159346627
2021-01-15,159985,0.06935276339930796
2021-01-15,512100,0.026537282670608568
2021-01-15,515050,0.027880452300465732
2021-01-15,159919,0.019508662035742766
2021-01-15,510300,0.01840454121862094
2021-01-22,511010,0.24339566530042653
2021-01-22,518880,0.4000000000792597
2021-01-22,511020,0.18254674897531992
2021-01-22,159985,0.07314467551909663
2021-01-22,512100,0.029412900928532677
2021-01-22,515050,0.029584409525020387
2021-01-22,159919,0.021613397366415744
2021-01-22,510300,0.020302201305928493
2021-01-29,511010,0.25785242638014855
2021-01-29,518880,0.4000000000088521
2021-01-29,511020,0.19338931978511134
2021-01-29,159985,0.0682459748382704
2021-01-29,512100,0.02287730208487
2021-01-29,515050,0.02380059655439197
2021-01-29,159919,0.017028690865644923
2021-01-29,510300,0.016805688482710777
2021-02-05,511010,0.2535488007615672
2021-02-05,518880,0.3049665760879096
2021-02-05,511020,0.19016160057117545
2021-02-05,159985,0.08052395624460755
2021-02-05,512100,0.0483447787204691
2021-02-05,515050,0.053204695531777174
2021-02-05,159919,0.035575174668186146
2021-02-05,510300,0.03367441641430773
2021-02-12,511010,0.2424336603847134
2021-02-12,518880,0.29454756056348613
2021-02-12,511020,0.18182524528853505
2021-02-12,159985,0.08118631131676965
2021-02-12,512100,0.059938362139248955
2021-02-12,515050,0.058545931606818265
2021-02-12,159919,0.04243757535358573
2021-02-12,510300,0.03908535234684285
2021-02-19,511010,0.2383764295444496
2021-02-19,518880,0.32869590047712144
2021-02-19,511020,0.17878232215833717
2021-02-19,159985,0.08142196800408653
2021-02-19,512100,0.05192890657937649
2021-02-19,515050,0.04944852121454946
2021-02-19,159919,0.03708639091091209
2021-02-19,510300,0.03425956011116726
2021-02-26,511010,0.2859124539082682
2021-02-26,518880,0.31628415649395114
2021-02-26,511020,0.21443434043120108
2021-02-26,159985,0.06596664066653662
2021-02-26,512100,0.03217550683392446
2021-02-26,515050,0.0394593463631159
2021-02-26,159919,0.023420125313152306
2021-02-26,510300,0.02234742898985031
2021-03-05,511010,0.2642368094121629
2021-03-05,518880,0.29217859075591734
2021-03-05,511020,0.19817760705912216
2021-03-05,159985,0.07468150475435159
2021-03-05,512100,0.0491111017955432
2021-03-05,515050,0.05376789435225278
2021-03-05,159919,0.03512515066299823
2021-03-05,510300,0.03272134020765174
2021-03-12,511010,0.24829047774086851
2021-03-12,518880,0.39909039683251063
2021-03-12,511020,0.18621785830565138
2021-03-12,159985,0.07037274480121897
2021-03-12,512100,0.027849991599442285
2021-03-12,515050,0.0279915542137638
2021-03-12,159919,0.020465224695868072
2021-03-12,510300,0.019721750810676293
2021-03-19,511010,0.2709953333624983
2021-03-19,518880,0.3612705798091643
2021-03-19,511020,0.20324650002187372
2021-03-19,159985,0.0655653217212993
2021-03-19,512100,0.027738334138701918
2021-03-19,515050,0.03183598530274919
2021-03-19,159919,0.020228907793809404
2021-03-19,510300,0.01911903684990368
2021-03-26,511010,0.248825941842615
2021-03-26,518880,0.40000000022255516
2021-03-26,511020,0.18661945638196117
2021-03-26,159985,0.07051168907580259
2021-03-26,512100,0.027241195570051124
2021-03-26,515050,0.02743102036465962
2021-03-26,159919,0.020049059754179133
2021-03-26,510300,0.01932163578817628
2021-04-02,511010,0.25332534147896285
2021-04-02,518880,0.27907274124739395
2021-04-02,511020,0.18999400610922212
2021-04-02,159985,0.08208323140038915
2021-04-02,512100,0.055978692592299754
2021-04-02,515050,0.05941443750741916
2021-04-02,159919,0.040737730405942356
2021-04-02,510300,0.03939381825837064
2021-04-09,511010,0.22908313896374397
2021-04-09,518880,0.24010524865248087
2021-04-09,511020,0.17181235422280797
2021-04-09,159985,0.08894342381660791
2021-04-09,512100,0.08003683835868884
2021-04-09,515050,0.07664031779035199
2021-04-09,159919,0.05748023834276398
2021-04-09,510300,0.055898438852554466
2021-04-16,511010,0.2185535969914522
2021-04-16,518880,0.2580305619492069
2021-04-16,511020,0.16391519774358912
2021-04-16,159985,0.09191529482746974
2021-04-16,512100,0.07938270136159609
2021-04-16,515050,0.07681819530230928
2021-04-16,159919,0.05761364647673195
2021-04-16,510300,0.05377080434764459
2021-04-23,511010,0.2616985759956742
2021-04-23,518880,0.23056938792005846
2021-04-23,511020,0.19627393199675564
2021-04-23,159985,0.07987392839667572
2021-04-23,512100,0.06491262765476599
2021-04-23,515050,0.07301895492171215
2021-04-23,159919,0.04713758459320545
2021-04-23,510300,0.04651500752115222
2021-04-30,511010,0.2287939916488645
2021-04-30,518880,0.28667743545334373
2021-04-30,511020,0.17159549373664837
2021-04-30,159985,0.0896845943572831
2021-04-30,512100,0.06576863515791649
2021-04-30,515050,0.06471128960774093
2021-04-30,159919,0.04781409527412198
2021-04-30,510300,0.044954463764080875
2021-05-07,511010,0.2330605434255768
2021-05-07,518880,0.32997734771394627
2021-05-07,511020,0.17479540756918258
2021-05-07,159985,0.08737127818183772
2021-05-07,512100,0.05110487032548597
2021-05-07,515050,0.05018288228296081
2021-05-07,159919,0.03763716171222061
2021-05-07,510300,0.03587050778878924
2021-05-14,511010,0.23785669896828668
2021-05-14,518880,0.32033657680369026
2021-05-14,511020,0.178392524226215
2021-05-14,159985,0.08552630517032023
2021-05-14,512100,0.052237206872830635
2021-05-14,515050,0.05089003397899609
2021-05-14,159919,0.03816752548424706
2021-05-14,510300,0.03659312749541397
2021-05-21,511010,0.22815450503254547
2021-05-21,518880,0.30451284699880266
2021-05-21,511020,0.17111587877440906
2021-05-21,159985,0.09073999019938589
2021-05-21,512100,0.0602253143121486
2021-05-21,515050,0.058977639844825513
2021-05-21,159919,0.044233229883619135
2021-05-21,510300,0.042040593954263565
2021-05-28,511010,0.24057601480180957
2021-05-28,518880,0.33189044488510694
2021-05-28,511020,0.18043201110135718
2021-05-28,159985,0.08195796499541969
2021-05-28,512100,0.04876480477493786
2021-05-28,515050,0.04769794892196922
2021-05-28,159919,0.03539205344737113
2021-05-28,510300,0.033288756072028386
2021-06-04,511010,0.2619103980220463
2021-06-04,518880,0.2361372512455614
2021-06-04,511020,0.1964327985165347
2021-06-04,159985,0.08248125632897572
2021-06-04,512100,0.06131932717523549
2021-06-04,515050,0.07060668839134576
2021-06-04,159919,0.04536261179396246
2021-06-04,510300,0.04574966752633816
2021-06-11,511010,0.24208111144043618
2021-06-11,518880,0.2909911067674953
2021-06-11,511020,0.1815608335803271
2021-06-11,159985,0.089564055683172
2021-06-11,512100,0.055870576517069094
2021-06-11,515050,0.05565444200115456
2021-06-11,159919,0.04174083150086592
2021-06-11,510300,0.04253704150947977
2021-06-18,511010,0.2561960145576251
2021-06-18,518880,0.3268467505359178
2021-06-18,511020,0.19214701091821876
2021-06-18,159985,0.07906110653559975
2021-06-18,512100,0.04224075921992893
2021-06-18,515050,0.04124306637584533
2021-06-18,159919,0.03093229978188399
2021-06-18,510300,0.0313329910749803
2021-06-25,511010,0.24276077662163012
2021-06-25,518880,0.2805664269905768
2021-06-25,511020,0.18207058246622257
2021-06-25,159985,0.08777992518313137
2021-06-25,512100,0.059495781161308
2021-06-25,515050,0.05966222542387768
2021-06-25,159919,0.0438984723967097
2021-06-25,510300,0.04376580875654363
2021-07-02,511010,0.25520193630175914
2021-07-02,518880,0.40000000025995613
2021-07-02,511020,0.1914014522263193
2021-07-02,159985,0.06935418064203808
2021-07-02,512100,0.024121955059702466
2021-07-02,515050,0.02390229040882741
2021-07-02,159919,0.017926717806620546
2021-07-02,510300,0.01809146629477685
2021-07-09,511010,0.2509242246740529
2021-07-09,518880,0.2751114293632541
2021-07-09,511020,0.18819316850553966
2021-07-09,159985,0.08494568944708736
2021-07-09,512100,0.057988300267666666
2021-07-09,515050,0.0567231553130482
2021-07-09,159919,0.04254236648478615
2021-07-09,510300,0.04357166494456499
2021-07-16,511010,0.24689666918329833
2021-07-16,518880,0.27957792477538557
2021-07-16,511020,0.18517250188747375
2021-07-16,159985,0.08595616148988193
2021-07-16,512100,0.05854534312197187
2021-07-16,515050,0.05735477169266691
2021-07-16,159919,0.04301607876950019
2021-07-16,510300,0.04348054807982146
2021-07-23,511010,0.2538816217466216
2021-07-23,518880,0.2858386814287713
2021-07-23,511020,0.19041121630996619
2021-07-23,159985,0.08286952021345834
2021-07-23,512100,0.05425402888513833
2021-07-23,515050,0.052803311213774524
2021-07-23,159919,0.03960248341033089
