date,NAV,theta,tau,regret_ema_norm,week_return,max_drawdown,w_fused
2021-08-20,0.9919811810793158,1.863997757434845,15.0,0.0,-0.023771635401002564,0.055040421705551665,"[0.25000559 0.36727586 0.18750419 0.07609863 0.03451448 0.03394647
 0.02545985 0.02519493]"
2021-08-27,0.9962335251989552,1.9632200002670288,15.0,0.0,0.004286718539370725,0.050989645962320994,"[0.24518746 0.28425999 0.18389059 0.08723015 0.05722393 0.05713364
 0.04236002 0.04271422]"
2021-09-03,0.9954147613130443,1.972151756286621,15.0,0.0,-0.0008218593986259374,0.051769599041180135,"[0.2320938  0.31519614 0.17407035 0.09268882 0.05279507 0.05335081
 0.04001311 0.0397919 ]"
2021-09-10,1.0121612512046874,1.923511564731598,15.0,0.0,0.016823630251929456,0.03581692138181033,"[0.2401737  0.35451776 0.18013027 0.08242694 0.04172632 0.04079637
 0.03059728 0.02963135]"
2021-09-17,0.9993799257253436,1.8263869285583496,15.0,0.0,-0.012627756164476011,0.04799239019651463,"[0.27713024 0.35853618 0.20784768 0.06464862 0.02520212 0.03000244
 0.0185808  0.01805191]"
2021-09-24,0.9938627676978189,1.9672633409500122,15.0,0.0,-0.005520581197906664,0.05324802550745985,"[0.22882896 0.29736235 0.17162172 0.09106645 0.06190413 0.06046249
 0.04534687 0.04340703]"
2021-10-01,0.9882260872551313,1.9566869735717773,15.0,0.0,-0.005671487680079138,0.058617517666884965,"[0.24037118 0.29029038 0.18027838 0.08651478 0.05931845 0.05767367
 0.04325525 0.04229791]"
2021-10-08,0.9859100013019351,1.9597223997116089,15.0,0.0,-0.0023436802398419452,0.06082381718886248,"[0.22757633 0.31862385 0.17068225 0.08996244 0.05690575 0.05547883
 0.04160912 0.03916142]"
2021-10-15,0.9757385957013238,1.9269317388534546,15.0,0.0,-0.01031676886042283,0.07051308078613922,"[0.23219256 0.38302588 0.17414442 0.08248867 0.03727322 0.03687681
 0.0276576  0.02634084]"
2021-10-22,0.978841023762457,1.9440173506736755,15.0,0.0,0.0031795688669087447,0.06755771311560795,"[0.22934773 0.36943752 0.1720108  0.08586631 0.0415939  0.04133428
 0.03100071 0.02940874]"
2021-10-29,0.9715865074041231,1.9584882259368896,15.0,0.0,-0.007411332568029298,0.07446835300420197,"[0.23541053 0.31232778 0.17655789 0.08803214 0.05464218 0.05374551
 0.04030914 0.03897483]"
2021-11-05,0.9515649038505185,1.9499894976615906,15.0,0.0,-0.020607123916426256,0.09354089834241851,"[0.23146984 0.3378929  0.17360238 0.08643889 0.04979914 0.05040579
 0.03657162 0.03381944]"
2021-11-12,0.9679419526515394,1.923033058643341,15.0,0.0,0.017210648201453176,0.07794014963478461,"[0.23579224 0.36557776 0.17684418 0.08220366 0.04081179 0.0401145
 0.03008588 0.02856998]"
2021-11-19,0.9753026009138822,1.9428799152374268,15.0,0.0,0.0076044314870115275,0.07092840867575818,"[0.22758299 0.35802993 0.17068724 0.08652818 0.04620647 0.04532907
 0.03399681 0.03163931]"
2021-11-26,0.9721409706105639,1.9466655850410461,15.0,0.0,-0.0032416916558570337,0.07394017230104788,"[0.22628767 0.35304117 0.16971575 0.08740518 0.04816541 0.04719042
 0.03539282 0.03280158]"
2021-12-03,0.9798650331089294,1.927721917629242,15.0,0.0,0.00794541402109027,0.06658224356168023,"[0.24636925 0.32958996 0.18477693 0.0817809  0.04608854 0.04484635
 0.03363476 0.03291332]"
2021-12-10,0.9969244617927183,1.9474849700927734,15.0,0.0,0.017409978014689048,0.05033146094356876,"[0.2315715  0.35604628 0.17367862 0.08622814 0.04427479 0.04440549
 0.0327931  0.03100208]"
2021-12-17,0.9938603934332537,1.892896592617035,15.0,0.0,-0.0030735210910108374,0.0532502872278282,"[0.26756473 0.34871172 0.20067355 0.071138   0.03117367 0.03520648
 0.023049   0.02248285]"
2021-12-24,1.0001003347720765,1.9393715262413025,15.0,0.0,0.00627848878982592,0.0473061297694171,"[0.23751732 0.32057358 0.17813799 0.08499242 0.05288377 0.05110889
 0.03833167 0.03645436]"
2021-12-31,0.9934609386770111,1.919510006904602,15.0,0.0,-0.006638729999604057,0.05363080714615569,"[0.22682914 0.37319395 0.17012185 0.08342911 0.0432893  0.04238999
 0.03179249 0.02895417]"
2022-01-07,0.9828222651015904,1.948069453239441,15.0,0.0,-0.010708698411019684,0.0637651894179077,"[0.25018661 0.31086988 0.18763995 0.08385811 0.0479875  0.04757142
 0.03567857 0.03620796]"
2022-01-14,0.9714347599778822,1.9403801560401917,15.0,0.0,-0.011586535559948074,0.0746129073431783,"[0.23205165 0.34945671 0.17403873 0.08562265 0.0464755  0.04572468
 0.03429351 0.03233657]"
2022-01-21,0.9838952074613154,1.3772317171096802,15.0,0.0,0.012826849518661504,0.0627431063591577,"[0.247832   0.4        0.185874   0.07216597 0.02715328 0.02706563
 0.02014941 0.01975971]"
2022-01-28,0.96875779764174,0.6580750942230225,15.0,0.0,-0.015385185032696229,0.07716297709099222,"[0.23849893 0.3208032  0.1788742  0.08865709 0.04958868 0.04949616
 0.03712212 0.03695961]"
2022-02-04,0.96875779764174,0.7087718546390533,15.0,0.0,0.0,0.07716297709099222,"[0.24012049 0.32982427 0.18009037 0.08721648 0.04659957 0.0465047
 0.03487853 0.03476559]"
2022-02-11,0.9921601707275852,0.02240300178527832,15.0,0.0,0.024157093901916435,0.05486991647241433,"[0.20209716 0.20435921 0.15157287 0.09992809 0.09772643 0.09772641
 0.07329481 0.07329503]"
2022-02-18,1.0029167426534242,0.8532654047012329,15.0,0.0,0.010841567967751362,0.04462322443348339,"[0.24175074 0.35704727 0.18131306 0.08319432 0.03916019 0.03909503
 0.02932127 0.02911812]"
2022-02-25,1.0066706887285826,0.17977064847946167,15.0,0.0,0.0037430286239180186,0.04104722181591147,"[0.21523485 0.23508033 0.16142613 0.09861802 0.08275622 0.08277019
 0.0620674  0.06204686]"
2022-03-04,0.9978656425493464,1.56097012758255,15.0,0.0,-0.008746699668346134,0.04943489376281394,"[0.2570191  0.4        0.19276432 0.0739589  0.02188616 0.02193035
 0.01644776 0.0159934 ]"
2022-03-11,0.9926392259389262,0.004807174205780029,15.0,0.0,-0.005237595511423545,0.05441356929655767,"[0.20045516 0.20093697 0.15034137 0.09998725 0.09950836 0.09950836
 0.07463127 0.07463125]"
2022-03-18,0.9944366568058113,1.379509299993515,15.0,0.0,0.0018107594581352876,0.05270133972367692,"[0.24975424 0.4        0.18731568 0.07301016 0.02583818 0.02569913
 0.01927435 0.01910827]"
2022-03-25,0.992389523042901,1.8680616617202759,15.0,0.0,-0.002058586385467568,0.05465143584869342,"[0.2520268  0.36643944 0.1890201  0.07512837 0.03355793 0.03512724
 0.02477885 0.02392127]"
2022-04-01,0.9680950437039834,0.5409024953842163,15.0,0.0,-0.024480789825778282,0.07779431535978282,"[0.23492002 0.30211814 0.17619001 0.09163015 0.05580671 0.05576962
 0.04182721 0.04173814]"
2022-04-08,0.9695275651830718,1.7156442403793335,15.0,0.0,0.0014797322725748831,0.0764296978462688,"[0.24941017 0.4        0.18705762 0.07438488 0.02582613 0.0256024
 0.0192018  0.01851701]"
2022-04-15,0.9688558036812169,1.6399853229522705,15.0,0.0,-0.0006928750929614411,0.07706961670522997,"[0.25071696 0.4        0.18803772 0.07194833 0.02585298 0.02563463
 0.01916286 0.01864652]"
2022-04-22,0.9637151446515276,1.5078226923942566,15.0,0.0,-0.005305907246627466,0.0819665997140864,"[0.25653023 0.4        0.19239767 0.07010241 0.02309354 0.02339626
 0.01724388 0.01723601]"
2022-04-29,0.9636120372016515,1.5252520442008972,15.0,0.0,-0.0001069895502300684,0.08206481969467919,"[0.25973649 0.39398468 0.19480237 0.06623766 0.02397381 0.0263414
 0.01774731 0.01717629]"
2022-05-06,0.9459839889759243,0.2977796196937561,15.0,0.0,-0.018293719406950633,0.09885726831695343,"[0.22356029 0.25655354 0.16767022 0.09663958 0.07298799 0.07322333
 0.05471765 0.05464741]"
2022-05-13,0.9651230348640314,0.053462982177734375,15.0,0.0,0.020231891988812593,0.08062544590303838,"[0.20489415 0.21034429 0.15367061 0.09977411 0.09466322 0.09466291
 0.07099576 0.07099495]"
2022-05-20,0.9852684304472207,0.34044450521469116,15.0,0.0,0.02087339629814906,0.061434976488938406,"[0.22558985 0.26450049 0.16919239 0.09602993 0.06995729 0.06990898
 0.05243173 0.05238934]"
2022-05-27,0.9815240678407839,1.3270586431026459,15.0,0.0,-0.003800347692797962,0.0650018499105795,"[0.2480943  0.4        0.18607072 0.07194148 0.02697492 0.02711829
 0.02002832 0.01977197]"
2022-06-03,0.9856110177734482,1.4878371357917786,15.0,0.0,0.004163881525243716,0.06110862838728518,"[0.25174712 0.4        0.18881034 0.0713251  0.02542051 0.02537828
 0.01882994 0.01848872]"
2022-06-10,1.0137824932164903,1.7869866490364075,15.0,0.0,0.028582752155797794,0.03427252901126189,"[0.24398607 0.4        0.18298955 0.07278045 0.02934365 0.02867389
 0.02150542 0.02072098]"
2022-06-17,1.0148546669677692,1.5611419677734375,15.0,0.0,0.0010575974219846876,0.03325117812760449,"[0.24932816 0.4        0.18699612 0.07099915 0.02690387 0.0266828
 0.0198251  0.01926481]"
2022-06-24,0.9973198250921591,0.4394119381904602,15.0,0.0,-0.017278180262008752,0.0499548385400004,"[0.23053342 0.28199723 0.17290006 0.09396393 0.06312071 0.06307178
 0.04727028 0.04714259]"
2022-07-01,1.0147344394104343,1.6256899237632751,15.0,0.0,0.01746141396183131,0.03336570669331268,"[0.24774823 0.4        0.18581117 0.07122346 0.0277739  0.02761349
 0.02036558 0.01946416]"
2022-07-08,1.0138956870633375,0.9960990634281188,15.0,0.0,-0.000826573253573764,0.03416470074614708,"[0.24323153 0.37255162 0.18242364 0.07973626 0.03507743 0.03490417
 0.02617812 0.02589722]"
2022-07-15,0.9965458409381012,1.5229948163032532,15.0,0.0,-0.017112062263021133,0.050692134522802614,"[0.25236499 0.4        0.18927375 0.07242391 0.02483129 0.02460225
 0.01845169 0.01805212]"
2022-07-22,0.9823111207550572,1.7710826396942139,15.0,0.0,-0.014284059596941455,0.06425210464912416,"[0.25607389 0.4        0.19205542 0.06819134 0.02375877 0.02470444
 0.01766837 0.01754777]"
2022-07-29,0.9989759583037037,1.8685768842697144,15.0,0.0,0.01696492811344423,0.04837720887218975,"[0.24297488 0.38426411 0.18223116 0.07609121 0.03339511 0.03275866
 0.024569   0.02371586]"
2022-08-05,1.0089019138014674,1.8549866080284119,15.0,0.0,0.009936130509705404,0.03892176062353357,"[0.24657542 0.3860084  0.18493156 0.07405328 0.03138537 0.03172237
 0.02310758 0.02221601]"
2022-08-12,1.016888766772124,1.9425622820854187,15.0,0.0,0.007916382020292455,0.03131349812923937,"[0.24703602 0.28557132 0.18527701 0.08320502 0.05858323 0.05698262
 0.04218207 0.04116271]"
2022-08-19,1.0049966882535257,1.6293054223060608,15.0,0.0,-0.011694571625908406,0.042641871808417664,"[0.25149043 0.4        0.18861782 0.07094973 0.02579266 0.0253883
 0.01904123 0.01871983]"
2022-08-26,1.004412650588328,1.97098708152771,15.0,0.0,-0.0005811339201650706,0.043198225090455615,"[0.22462902 0.29947058 0.16847176 0.09277963 0.06261947 0.06172585
 0.04629439 0.0440093 ]"
2022-09-02,0.9995490433687184,1.9282045364379883,15.0,0.0,-0.004842240105957164,0.047831289018373614,"[0.23572298 0.37451161 0.17679223 0.08242858 0.037712   0.03752594
 0.02814446 0.0271622 ]"
2022-09-09,1.0863225095597726,1.9317123889923096,15.0,0.0,0.08681261491542915,0.0,"[0.24377289 0.34293924 0.18282967 0.08248979 0.04284279 0.04227858
 0.03170894 0.03113809]"
2022-09-16,1.081049021523102,1.6796481609344482,15.0,0.0,-0.004854440546212943,0.004854440546212904,"[0.25857693 0.4        0.1939327  0.0705723  0.02193933 0.02211646
 0.01644075 0.01642153]"
2022-09-23,1.0763297188967171,1.8288763761520386,15.0,0.0,-0.004365484388243228,0.00919873295003802,"[0.25383208 0.4        0.19037406 0.07261213 0.02365655 0.02374621
 0.01780966 0.01796931]"
2022-09-30,1.071565591542312,0.9477880112826824,15.0,0.0,-0.0044262713095841195,0.013584288171880819,"[0.24348242 0.37504123 0.18261181 0.07991481 0.03397137 0.03400568
 0.02550426 0.02546841]"
2022-10-07,1.071565591542312,0.7733670771121979,15.0,0.0,0.0,0.013584288171880819,"[0.24225289 0.33868874 0.18168967 0.08537187 0.04352376 0.04340197
 0.03255148 0.03251963]"
2022-10-14,1.0855022764129112,1.5676742792129517,15.0,0.0,0.01300590927946848,0.000755054912001972,"[0.25526451 0.4        0.19144838 0.07205307 0.0233612  0.02346827
 0.01739938 0.01700519]"
2022-10-21,1.0575200614278877,1.767394781112671,15.0,0.0,-0.02577812648858926,0.026513717499563726,"[0.24780125 0.4        0.18585094 0.07423755 0.02682514 0.02653271
 0.01981727 0.01893514]"
2022-10-28,1.0359637926784317,1.8592336177825928,15.0,0.0,-0.02038379179336811,0.046357059195752566,"[0.24172241 0.4        0.18129181 0.07642419 0.02911316 0.02900847
 0.0216398  0.02080016]"
2022-11-04,1.0830121443958955,0.011117160320281982,15.0,0.0,0.04541505412638295,0.0030473134218847874,"[0.201049   0.20216503 0.15078675 0.09996797 0.09886592 0.09886662
 0.07414941 0.0741493 ]"
2022-11-11,1.0879295232492086,1.86713045835495,15.0,0.0,0.004540465108132197,0.0,"[0.254976   0.36318967 0.191232   0.07383136 0.03337398 0.03538595
 0.0245109  0.02350015]"
2022-11-18,1.0787388658165107,1.74208003282547,15.0,0.0,-0.008447842655514261,0.008447842655514178,"[0.25173473 0.39286966 0.18880105 0.0709318  0.02769923 0.02720183
 0.02040137 0.02036034]"
2022-11-25,1.0894746466393574,1.8950530886650085,15.0,0.0,0.009952159102676545,0.0,"[0.24402547 0.32859276 0.1830191  0.08054902 0.04888896 0.04668813
 0.0350161  0.03322047]"
2022-12-02,1.0995942452192793,1.6826249957084656,15.0,0.0,0.009288512230309489,0.0,"[0.24874258 0.39325127 0.18655694 0.07119067 0.02936302 0.02859286
 0.02143644 0.02086621]"
2022-12-09,1.1335962028058617,1.7899213433265686,15.0,0.0,0.03092227677110287,0.0,"[0.25164797 0.3716516  0.18873598 0.07285279 0.03378403 0.03329696
 0.02448927 0.0235414 ]"
2022-12-16,1.1215924013117913,1.875198483467102,15.0,0.0,-0.010589133471300189,0.010589133471300263,"[0.23456746 0.34247658 0.1759256  0.08032943 0.05065218 0.04787751
 0.03590813 0.03226311]"
2022-12-23,1.107145846789347,1.9192575812339783,15.0,0.0,-0.012880396216618389,0.023333137453217682,"[0.23560809 0.34647931 0.17670606 0.08293735 0.04686924 0.045445
 0.03408375 0.03187119]"
2022-12-30,1.1303764570164474,1.9201422333717346,15.0,0.0,0.02098242999733759,0.002840293379110513,"[0.24793258 0.32409364 0.18594944 0.07855049 0.04750282 0.05081824
 0.03420904 0.03094375]"
2023-01-06,1.1369987843391363,1.9203993678092957,15.0,0.0,0.005858514905881861,0.0,"[0.25515995 0.25153168 0.19136996 0.07526249 0.06737376 0.07089106
 0.04656881 0.04184228]"
2023-01-13,1.158904344858782,1.9627892971038818,15.0,0.0,0.019266124837924,0.0,"[0.22952624 0.26402264 0.17214468 0.08760589 0.07398248 0.07032084
 0.05274063 0.04965659]"
2023-01-20,1.165404162026271,1.9163256883621216,15.0,0.0,0.005608588143036919,0.0,"[0.23783608 0.33949555 0.17837706 0.0820834  0.0483271  0.04646775
 0.03485082 0.03256224]"
2023-01-27,1.165404162026271,1.9148646593093872,15.0,0.0,0.0,0.0,"[0.23918474 0.32550622 0.17938856 0.08222803 0.05227282 0.04954315
 0.03715736 0.03471912]"
2023-02-03,1.1683053522220073,1.9202762842178345,15.0,0.0,0.0024894283805303816,0.0,"[0.23629568 0.32105724 0.17722176 0.08322876 0.05501548 0.05203291
 0.03902468 0.03612349]"
2023-02-10,1.1614989781335727,1.9616596102714539,15.0,0.0,-0.005825852013336631,0.00582585201333663,"[0.22707244 0.23235713 0.17030433 0.08380434 0.0873691  0.08352155
 0.06049407 0.05507704]"
2023-02-17,1.1479399841494864,1.9616056680679321,15.0,0.0,-0.011673702895438202,0.01743154564325829,"[0.24498544 0.26230986 0.18373908 0.08418997 0.06555159 0.06703207
 0.04707095 0.04512104]"
2023-02-24,1.1559438925807652,1.927863597869873,15.0,0.0,0.006972410179796022,0.010580675349754827,"[0.25480232 0.31323553 0.19110174 0.07881607 0.04665436 0.04961504
 0.03378632 0.03198862]"
2023-03-03,1.1597358028822686,1.9338813424110413,15.0,0.0,0.003280358437672566,0.0073350253197421,"[0.29144852 0.23813517 0.21858639 0.06799608 0.05016755 0.06495817
 0.03550077 0.03320736]"
2023-03-10,1.1405831162788194,1.9274945855140686,15.0,0.0,-0.016514698050926285,0.023728587642316973,"[0.25398745 0.29408702 0.19049059 0.07887944 0.05328413 0.05582112
 0.03797514 0.0354751 ]"
2023-03-17,1.130109309634374,1.7363817691802979,15.0,0.0,-0.00918285260842413,0.032693544127815576,"[0.24504904 0.4        0.18378678 0.07244434 0.02901285 0.02823722
 0.02117791 0.02029187]"
2023-03-24,1.1212945007297437,0.8945501670241356,15.0,0.0,-0.007799961321867286,0.04023849707001115,"[0.24292008 0.36113677 0.18219006 0.0820256  0.03774677 0.03765403
 0.02824052 0.02808617]"
2023-03-31,1.1249630718125814,1.6168058514595032,15.0,0.0,0.0032717284178690013,0.03709841808649848,"[0.25241825 0.4        0.18931368 0.07286769 0.02477738 0.02448742
 0.01836556 0.01777002]"
2023-04-07,1.142939966974358,1.233084499835968,15.0,0.0,0.015979986909980558,0.021711263411921047,"[0.24756987 0.38862281 0.18567741 0.07432291 0.02995245 0.02960105
 0.02220078 0.02205272]"
2023-04-14,1.1321044041008896,1.6243199706077576,15.0,0.0,-0.009480430457036981,0.0309858617460468,"[0.25028353 0.4        0.18771265 0.06986197 0.026814   0.02624037
 0.01968028 0.01940721]"
2023-04-21,1.1062703956251625,1.896281361579895,15.0,0.0,-0.022819457624356016,0.05309823881133481,"[0.24055058 0.33522826 0.18041294 0.08038239 0.04898436 0.0467548
 0.0350661  0.03262056]"
2023-04-28,1.1146211626189861,1.9172744154930115,15.0,0.0,0.007548576755599157,0.04595047818699009,"[0.22874093 0.36685199 0.1715557  0.08305804 0.04438393 0.04336831
 0.03245885 0.02958226]"
2023-05-05,1.1155561393170554,1.8993139863014221,15.0,0.0,0.0008388291281609171,0.04515019365838543,"[0.23006392 0.37719228 0.17254794 0.0810332  0.04128406 0.04020808
 0.03015606 0.02751446]"
2023-05-12,1.1051322077203118,1.9679501056671143,15.0,0.0,-0.009344156900185358,0.05407246006495307,"[0.23872392 0.23876712 0.17904294 0.08443046 0.076124   0.07618278
 0.05452906 0.05219971]"
2023-05-19,1.1021243047251614,1.9573717713356018,15.0,0.0,-0.002721758513721226,0.056647046400134765,"[0.23494551 0.26118771 0.17620913 0.08560927 0.07232592 0.06888974
 0.0516673  0.04916542]"
2023-05-26,1.0916451391080222,1.967229425907135,15.0,0.0,-0.009508152185929987,0.06561658984800894,"[0.23323279 0.24942038 0.1749246  0.0865033  0.07584166 0.07372711
 0.05442504 0.05192511]"
2023-06-02,1.0935847372906715,1.9544985890388489,15.0,0.0,0.001776766197332413,0.06395640898950274,"[0.22650874 0.2636928  0.16988155 0.08650036 0.07721455 0.07227669
 0.05420752 0.04971779]"
2023-06-09,1.0978631379684993,1.970051109790802,15.0,0.0,0.0039122717535610965,0.06029435208829049,"[0.21256082 0.23775384 0.15942062 0.08820886 0.09293573 0.08636287
 0.06477215 0.05798511]"
2023-06-16,1.1374182664273456,1.8611576557159424,15.0,0.0,0.03602919807658329,0.026437511165995572,"[0.25666253 0.34334593 0.1924969  0.07462631 0.038799   0.03920548
 0.02798047 0.0268834 ]"
2023-06-23,1.144991451008017,1.6639509201049805,15.0,0.0,0.006658223104205238,0.019955314909453584,"[0.27219667 0.3692807  0.2041475  0.06445854 0.02520143 0.02832509
 0.01844362 0.01794643]"
2023-06-30,1.1372591311990106,1.9377419352531433,15.0,0.0,-0.006753168158765928,0.026573721470974775,"[0.23539855 0.29694701 0.17654892 0.08479062 0.06206721 0.05888765
 0.04416574 0.04119429]"
2023-07-07,1.1605217069030183,1.7727548480033875,15.0,0.0,0.02045494739574614,0.0066623381500266554,"[0.24108528 0.4        0.18081396 0.07415507 0.03056489 0.03037383
 0.0223661  0.02064088]"
2023-07-14,1.1789799958793499,1.8621835112571716,15.0,0.0,0.01590516477764954,0.0,"[0.24155188 0.37808994 0.18116391 0.07540024 0.03610059 0.03754422
 0.02631332 0.02383589]"
2023-07-21,1.1846720299644704,1.5995783805847168,15.0,0.0,0.004827931012413045,0.0,"[0.25229348 0.4        0.18922011 0.0712352  0.02517642 0.02578097
 0.01861647 0.01767735]"
2023-07-28,1.2199882804729412,1.7632986903190613,15.0,0.0,0.029810993773128888,0.0,"[0.23927266 0.4        0.1794545  0.07444573 0.03157662 0.03089697
 0.02302091 0.02133262]"
