NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
1.0014840289805464,0.8539476513862609,20.0,1.0,0.0014840289805464523,0.0,[0.18296042 0.13202101 0.26812082 0.21714107 0.19975668]
1.0053602355913662,1.0,20.0,1.0,0.0038704627319574017,0.0,[0.18001111 0.12027956 0.27983607 0.22010389 0.19976936]
1.0112008622127848,1.0,20.0,1.0,0.0058094864056198285,0.0,[0.18 0.12 0.28 0.22 0.2 ]
1.008646792960473,1.0,20.0,0.981995793085383,-0.00252577835695545,0.0025257783569555374,[0.18026084 0.12268051 0.27849642 0.22056    0.19800222]
1.008025806986168,1.0,20.0,1.0,-0.000615662468407184,0.003139885798424728,[0.17932532 0.12520624 0.27764866 0.22316372 0.19465607]
1.007568481414184,1.0,20.0,1.0,-0.0004536843886481231,0.003592145669903887,[0.18001239 0.12167301 0.27906205 0.22069712 0.19855543]
1.0082873127836836,1.0,20.0,0.9280606422211113,0.0007134317743747822,0.002881276646388161,[0.17999746 0.1219991  0.27889303 0.22085717 0.19825324]
1.0023967941442462,1.0,20.0,1.0,-0.005842103302058649,0.00870654723263675,[0.17780204 0.12677629 0.27757108 0.22644212 0.19140847]
1.0013202737167,1.0,20.0,1.0,-0.0010739463991055768,0.009771143266693252,[0.17813255 0.12862033 0.27720943 0.22569932 0.19033836]
0.9993928858531954,1.0,20.0,0.8856482173265892,-0.0019248465392100757,0.011677181854602378,[0.17607189 0.12867379 0.27785932 0.22970573 0.18768926]
0.9968535211245667,1.0,20.0,1.0,-0.002540907349426201,0.01418841856683369,[0.17976915 0.12384259 0.27797358 0.22205341 0.19636127]
0.9965926855618185,1.0,20.0,1.0,-0.00026165886684533933,0.014446364908154517,[0.17997415 0.1245059  0.2777017  0.22175096 0.19606729]
1.0026084288769295,1.0,20.0,0.8998964180956812,0.006036310924477467,0.00849725673399126,[0.18 0.12 0.28 0.22 0.2 ]
1.0001968562414627,1.0,20.0,0.9996060091765334,-0.002405298585179562,0.010882116879570627,[0.18 0.12 0.28 0.22 0.2 ]
0.9983250702905274,1.0,20.0,0.9988659622893524,-0.0018714175507100767,0.01273316944576337,[0.17995742 0.12287936 0.27829853 0.22144859 0.19741611]
0.9985010887370216,1.0,20.0,0.8911309790790175,0.00017631375964838263,0.012559100719092194,[0.18008508 0.12167264 0.27905882 0.22053267 0.19865079]
0.9973966783420318,1.0,20.0,0.8768327482151073,-0.0011060682932121028,0.013651277789207631,[0.18 0.12 0.28 0.22 0.2 ]
1.0042447372135836,1.0,20.0,0.9279634066014238,0.0068659331039034694,0.006879073445387759,[0.18002314 0.12118521 0.2793241  0.22047383 0.19899372]
1.0042341813865385,1.0,20.0,0.9141520403354427,-1.0511209722010098e-05,0.0068895123477261365,[0.18 0.12 0.28 0.22 0.2 ]
0.9992476690052301,1.0,20.0,0.9384519788513377,-0.004965487606111585,0.011820790165662893,[0.18 0.12 0.28 0.22 0.2 ]
1.0054930782707938,1.0,20.0,1.0,0.006250111418104409,0.0056445600031439945,[0.18 0.12 0.28 0.22 0.2 ]
1.002296470779755,1.0,20.0,1.0,-0.0031791442030969126,0.008805759336027997,[0.18 0.12 0.28 0.22 0.2 ]
1.0039269046863013,1.0,20.0,0.9405577375183214,0.001626698241567126,0.0071933854076885444,[0.18011535 0.12132413 0.2792473  0.2203194  0.19899382]
1.002514131740341,1.0,20.0,1.0,-0.0014072468218209288,0.008590509360756367,[0.1800093  0.12022783 0.27986621 0.22008432 0.19981233]
1.0021124687845095,1.0,20.0,1.0,-0.00040065565473295885,0.008987723179336871,[0.18 0.12 0.28 0.22 0.2 ]
0.9983094391216857,1.0,20.0,0.9949382906997047,-0.003795012816711823,0.01274862747138998,[0.18 0.12 0.28 0.22 0.2 ]
1.002960255387584,1.0,20.0,0.9982427711431141,0.004658692068453392,0.008149327332621208,[0.18 0.12 0.28 0.22 0.2 ]
0.9966371199009564,1.0,20.0,0.9711763745359324,-0.006304472637536524,0.014402422758974888,[0.18002234 0.1202881  0.27982384 0.2200902  0.19977551]
0.9926226460105227,1.0,20.0,1.0,-0.004028019637511244,0.018372429154785177,[0.18017989 0.12195022 0.27890671 0.22042958 0.19853361]
0.998528646362601,1.0,20.0,0.9305699639666697,0.0059498948324574,0.012531848343615502,[0.18010473 0.12248435 0.27863495 0.22080322 0.19797275]
0.9954306034513709,1.0,20.0,0.8144515241814825,-0.003102607944714907,0.015595574876097576,[0.18 0.12 0.28 0.22 0.2 ]
1.0000669541994385,1.0,20.0,0.839803021305524,0.004657633321692524,0.011010580023618953,[0.17953174 0.1244582  0.27750346 0.22301463 0.19549197]
0.9985720533352176,1.0,20.0,0.9733753805039643,-0.0014948007810312112,0.01248892218103131,[0.17930925 0.12513516 0.277506   0.22338123 0.19466835]
1.0027276729511558,1.0,20.0,0.8693790769151918,0.004161562104665791,0.008379333501642123,[0.18 0.12 0.28 0.22 0.2 ]
1.0020259801328644,1.0,20.0,0.9095000763012641,-0.000699784036303951,0.009073253814126795,[0.18003368 0.1238908  0.27797069 0.22143409 0.19667074]
0.9979552411803201,1.0,20.0,0.9569691720182986,-0.004062508391254016,0.013098902035624936,[0.18 0.12 0.28 0.22 0.2 ]
0.9985319061907825,1.0,20.0,0.8665251772525774,0.0005778465673273588,0.012528624623874631,[0.18 0.12 0.28 0.22 0.2 ]
0.9966408160234654,1.0,20.0,0.8243153838749103,-0.0018938705469425062,0.014398767577648235,[0.18 0.12 0.28 0.22 0.2 ]
1.0013909415060542,1.0,20.0,0.8113934203143766,0.00476613580963038,0.009701258249784116,[0.18 0.12 0.28 0.22 0.2 ]
1.0047416069726054,1.0,20.0,0.7817058187820258,0.0033460113604702442,0.006387707409628594,[0.17997278 0.12236149 0.27871163 0.22104632 0.19790778]
0.9980412791716999,1.0,20.0,0.7320836699051766,-0.006668707411345527,0.013013817069230054,[0.18 0.12 0.28 0.22 0.2 ]
0.9947335999394326,1.0,20.0,0.6531153499409655,-0.0033141707675783875,0.01628485782470298,[0.18 0.12 0.28 0.22 0.2 ]
0.9999978329790101,1.0,20.0,0.6822675748118582,0.005292103373102206,0.011078935602625375,[0.18 0.12 0.28 0.22 0.2 ]
0.9984796678167938,1.0,20.0,0.5711901101728666,-0.0015181684521192744,0.012580284364229677,[0.18 0.12 0.28 0.22 0.2 ]
1.0011941691608885,1.0,20.0,0.5579273449295504,0.002718634571728472,0.009895850988495884,[0.18 0.12 0.28 0.22 0.2 ]
1.0066679045732914,1.0,20.0,0.6919907239276819,0.005467206642833803,0.004482747007922944,[0.17987746 0.12392801 0.27799098 0.22176422 0.19643933]
