date,alpha,tau,ae_error,regime_label,llm_macro,llm_sentiment,llm_risk,r_normal,r_event,edge_event_minus_normal,week_return_fused,regret_ema_norm,w_normal_broad,w_normal_satellite,w_normal_fi,w_normal_safe,w_normal_cash,w_event_broad,w_event_satellite,w_event_fi,w_event_safe,w_event_cash,w_fused_broad,w_fused_satellite,w_fused_fi,w_fused_safe,w_fused_cash
2015-01-02,0.821931105852127,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.0004901547062839371,-0.0031686644892564555,-0.0026785097829725183,-0.002691705211546575,1.0,0.2,0.2,0.2,0.2,0.2,0.18000345345259544,0.121884559388736,0.2789518033585632,0.22079990594741114,0.19836027785269422,0.18356421619950405,0.13579448937846317,0.2648929427786306,0.2170960894798798,0.1986522611635225
2015-01-09,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.0025131524522028262,-0.002819214247730167,-0.0003060617955273409,-0.0028192142449109518,1.0,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.17999999981999998,0.11999999987999999,0.27999999972,0.21999999977999998,0.1999999998
2015-01-16,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.001176714355547016,0.0010654437707543981,0.002242158126301414,0.0010654437696889544,1.0,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.17999999981999998,0.11999999987999999,0.27999999972,0.21999999977999998,0.1999999998
2015-01-23,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,0.0012054210475232975,0.0003403103297766303,-0.0008651107177466672,0.00034031032943632026,1.0,0.2,0.2,0.2,0.2,0.2,0.18001176943800068,0.12169004169695637,0.2790530946152499,0.22070525165411542,0.19853984259567758,0.18001176925798892,0.12169004157526635,0.27905309433619685,0.2207052514334102,0.19853984239713776
2015-01-30,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.001025800842670565,-0.0010470777323673091,-2.1276889696744206e-05,-0.0010470777313202318,1.0,0.2,0.2,0.2,0.2,0.2,0.17998396839909325,0.12214955194740651,0.27873276789874224,0.2210415056330533,0.1980922061217045,0.1799839682191093,0.12214955182525697,0.27873276762000954,0.22104150541201184,0.19809220592361232
2015-02-06,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,0.0008989881088719472,0.0011276107096253186,0.00022862260075337136,0.001127610708497708,0.9153666159810679,0.2,0.2,0.2,0.2,0.2,0.18030484110830453,0.12269356627399672,0.2785090586423055,0.2204407334656677,0.19805180050972557,0.18030484092799967,0.12269356615130314,0.2785090583637964,0.22044073324522695,0.19805180031167374
2015-02-13,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,0.004767761827223811,0.004569428466847312,-0.0001983333603764988,0.004569428462277883,0.965663896050169,0.2,0.2,0.2,0.2,0.2,0.17981268444058054,0.1235616555827667,0.2781313289045578,0.22183047381034418,0.19666385726175087,0.17981268426076785,0.12356165545920504,0.2781313286264264,0.22183047358851368,0.196663857065087
2015-02-20,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.006994897014407002,-0.0070566303896879784,-6.173337528097601e-05,-0.007056630382631345,0.9329329960852034,0.2,0.2,0.2,0.2,0.2,0.18014179345911194,0.1219678406545891,0.2788992500072784,0.22052260084538816,0.19846851503363241,0.1801417932789701,0.12196784053262122,0.27889924972837904,0.2205226006248655,0.19846851483516384
2015-02-27,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.008773345393264458,-0.008397572773890898,0.0003757726193735593,-0.008397572765493324,0.8201861636992938,0.2,0.2,0.2,0.2,0.2,0.17994800053992696,0.1261888839638268,0.27702772451480934,0.22222970182068782,0.1946056891607492,0.1799480003599789,0.12618888383763788,0.27702772423778155,0.22222970159845806,0.19460568896614344
2015-03-06,1.0,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.005159333557184773,-0.004814720740963334,0.00034461281622143874,-0.004814720736148612,0.7059867243866599,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.17999999981999998,0.11999999987999999,0.27999999972,0.21999999977999998,0.1999999998
