date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
2015-01-02,0.9973082947884534,0.821931105852127,20.0,1.0,-0.002691705211546575,0.0026917052115466022,[0.18356422 0.13579449 0.26489294 0.21709609 0.19865226]
2015-01-09,0.994496669037218,1.0,20.0,1.0,-0.0028192142449109518,0.005503330962781994,[0.18 0.12 0.28 0.22 0.2 ]
2015-01-16,0.9955562493172201,1.0,20.0,1.0,0.0010654437696889544,0.004443750682779912,[0.18 0.12 0.28 0.22 0.2 ]
2015-01-23,0.9958950473923976,1.0,20.0,1.0,0.00034031032943632026,0.004104952607602352,[0.18001177 0.12169004 0.27905309 0.22070525 0.19853984]
2015-01-30,0.994852267865541,1.0,20.0,1.0,-0.0010470777313202318,0.00514773213445896,[0.17998397 0.12214955 0.27873277 0.22104151 0.19809221]
2015-02-06,0.9959740739361594,1.0,20.0,0.9153666159810679,0.001127610708497708,0.004025926063840557,[0.18030484 0.12269357 0.27850906 0.22044073 0.1980518 ]
2015-02-13,1.0005251062172942,1.0,20.0,0.965663896050169,0.004569428462277883,0.0,[0.17981268 0.12356166 0.27813133 0.22183047 0.19666386]
2015-02-20,0.9934647703541757,1.0,20.0,0.9329329960852034,-0.007056630382631345,0.007056630382631428,[0.18014179 0.12196784 0.27889925 0.2205226  0.19846851]
2015-02-27,0.9851220776551723,1.0,20.0,0.8201861636992938,-0.008397572765493324,0.015394944581007448,[0.179948   0.12618888 0.27702772 0.2222297  0.19460569]
2015-03-06,0.9803789899602482,1.0,20.0,0.7059867243866599,-0.004814720736148612,0.020135542958250017,[0.18 0.12 0.28 0.22 0.2 ]
2015-03-13,0.9748813885830561,1.0,20.0,0.6763096295008136,-0.005607628716538537,0.02563025902587277,[0.18001976 0.12060159 0.27964879 0.22023138 0.19949849]
2015-03-20,0.9746473388864557,1.0,20.0,0.8445270262181435,-0.00024008017728244092,0.02586418588602446,[0.18 0.12 0.28 0.22 0.2 ]
2015-03-27,0.9799019754702032,1.0,20.0,0.8687251944679124,0.005391320915882225,0.02061230709648185,[0.18 0.12 0.28 0.22 0.2 ]
