date,code,weight
2023-01-06,511010,0.21614385501761005
2023-01-06,518880,0.2152862581596038
2023-01-06,511020,0.16210789126320752
2023-01-06,159985,0.09334415681972741
2023-01-06,512100,0.09051868211863819
2023-01-06,515050,0.0918064636754692
2023-01-06,159919,0.0663677108240217
2023-01-06,510300,0.06442498112172212
2023-01-13,511010,0.20650022549342745
2023-01-13,518880,0.21223763810290108
2023-01-13,511020,0.15487516912007057
2023-01-13,159985,0.09793499878724661
2023-01-13,512100,0.09474815473599671
2023-01-13,515050,0.09381148397011191
2023-01-13,159919,0.07035861297758392
2023-01-13,510300,0.06953371581266168
2023-01-20,511010,0.21605127255212875
2023-01-20,518880,0.2404264174288426
2023-01-20,511020,0.16203845441409653
2023-01-20,159985,0.09664251458435506
2023-01-20,512100,0.08242554859740533
2023-01-20,515050,0.08145986340790456
2023-01-20,159919,0.0610948975559284
2023-01-20,510300,0.05986103045933872
2023-01-27,511010,0.21607858238762057
2023-01-27,518880,0.23770639819715259
2023-01-27,511020,0.1620589367907154
2023-01-27,159985,0.09620971394570355
2023-01-27,512100,0.08362033183223529
2023-01-27,515050,0.08224341820264944
2023-01-27,159919,0.06168256365198707
2023-01-27,510300,0.06040005399193607
2023-02-03,511010,0.21437918263347297
2023-02-03,518880,0.2350300528884837
2023-02-03,511020,0.1607843869751047
2023-02-03,159985,0.09649476059524019
2023-02-03,512100,0.08522429336842116
2023-02-03,515050,0.08381097210540518
2023-02-03,159919,0.06285822907905389
2023-02-03,510300,0.06141812135481808
2023-02-10,511010,0.20560983532264016
2023-02-10,518880,0.20655945804692968
2023-02-10,511020,0.1542073764919801
2023-02-10,159985,0.09673914735908697
2023-02-10,512100,0.09754965802198651
2023-02-10,515050,0.09667367685629162
2023-02-10,159919,0.07200053697362616
2023-02-10,510300,0.0706603099274587
2023-02-17,511010,0.2098620367653124
2023-02-17,518880,0.21275462564127143
2023-02-17,511020,0.15739652757398429
2023-02-17,159985,0.09733692109059829
2023-02-17,512100,0.09257731989259461
2023-02-17,515050,0.09299248157438275
2023-02-17,159919,0.06883051837605146
2023-02-17,510300,0.06824956808580486
2023-02-24,511010,0.21879567472562014
2023-02-24,518880,0.23159538251811881
2023-02-24,511020,0.16409675604421511
2023-02-24,159985,0.09584718777732881
2023-02-24,512100,0.0829608067569392
2023-02-24,515050,0.08437834328324581
2023-02-24,159919,0.06162334129973677
2023-02-24,510300,0.06070250659479527
2023-03-03,511010,0.22495742160178855
2023-03-03,518880,0.2133795740400436
2023-03-03,511020,0.16871806620134144
2023-03-03,159985,0.09214812717725847
2023-03-03,512100,0.0851033539386458
2023-03-03,515050,0.09105312015964849
2023-03-03,159919,0.062864418668019
2023-03-03,510300,0.06177591721325465
2023-03-10,511010,0.217447664862341
2023-03-10,518880,0.22640798570906784
2023-03-10,511020,0.16308574864675573
2023-03-10,159985,0.09535727446384376
2023-03-10,512100,0.08559023849321544
2023-03-10,515050,0.0866939491488777
2023-03-10,159919,0.06329673421014423
2023-03-10,510300,0.062120403465754245
2023-03-17,511010,0.2347981831334952
2023-03-17,518880,0.3056211836773034
2023-03-17,511020,0.17609863735012138
2023-03-17,159985,0.08971769481385403
2023-03-17,512100,0.056170554669151565
2023-03-17,515050,0.055397024620107975
2023-03-17,159919,0.04154776846508098
2023-03-17,510300,0.040648952270885406
2023-03-24,511010,0.26179947429473094
2023-03-24,518880,0.40000000019850585
2023-03-24,511020,0.19634960572104806
2023-03-24,159985,0.07027539802344483
2023-03-24,512100,0.020545156209511344
2023-03-24,515050,0.020465233170382284
2023-03-24,159919,0.015348924877786708
2023-03-24,510300,0.015216206504590072
2023-03-31,511010,0.23929753149097924
2023-03-31,518880,0.34867843273168464
2023-03-31,511020,0.17947314861823443
2023-03-31,159985,0.084519439484528
2023-03-31,512100,0.04270861371669775
2023-03-31,515050,0.042391660867559196
2023-03-31,159919,0.031793745650669406
2023-03-31,510300,0.03113742643964724
2023-04-07,511010,0.27293277632222923
2023-04-07,518880,0.40000000046261114
2023-04-07,511020,0.20469958224167195
2023-04-07,159985,0.06430699408208371
2023-04-07,512100,0.016831019390311043
2023-04-07,515050,0.016540584803573902
2023-04-07,159919,0.01240543860268043
2023-04-07,510300,0.012283603094838523
2023-04-14,511010,0.2527922816183853
2023-04-14,518880,0.4000000001254015
2023-04-14,511020,0.18959421121378905
2023-04-14,159985,0.06921704542638064
2023-04-14,512100,0.02573958567334643
2023-04-14,515050,0.025170961089399924
2023-04-14,159919,0.018878220817049943
2023-04-14,510300,0.01860769303624721
2023-04-21,511010,0.23374714782592212
2023-04-21,518880,0.29704670690304785
2023-04-21,511020,0.17531036086944157
2023-04-21,159985,0.08736524461061419
2023-04-21,512100,0.06109614635356692
