date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
2021-01-01,1.009430650646156,0.6,19.933520084619524,1.0,0.009430650646155891,0.0,[0.2 0.2 0.2 0.2 0.2]
2021-01-08,1.0169237404452491,0.7,19.8660130918026,1.0,0.00742308527514678,0.0,[0.21052431 0.21303347 0.18921537 0.22222685 0.165     ]
2021-01-15,1.0186787056714763,0.7999999999999999,19.80993846058846,1.0,0.001725758930024322,0.0,[0.17704146 0.17736971 0.31449987 0.17108896 0.16      ]
2021-01-22,1.0166519404960634,0.8999999999999999,19.750122421979906,1.0,-0.001989601985521868,0.0019896019855219433,[0.20323491 0.2089153  0.19694388 0.29       0.10090591]
2021-01-29,1.0085477217750538,0.9999999999999999,19.69891214966774,0.9956609749132875,-0.007971478141334472,0.009945220058118865,[0.166261   0.16221716 0.27273781 0.24878402 0.15      ]
2021-02-05,1.0076506945474915,1.0,19.62703911662102,0.9687404329259692,-0.0008894246729184198,0.010825799206939948,[0.16059447 0.1656044  0.22380113 0.3        0.15      ]
2021-02-12,1.0137019955727402,1.0,19.555371057987216,1.0,0.006005355881748583,0.004885456102133457,[0.22168071 0.21908612 0.37127736 0.09247535 0.09548045]
2021-02-19,1.0205931400329278,1.0,19.485803759098054,1.0,0.006797998317339859,0.0,[0.31211479 0.31211479 0.11692701 0.14053186 0.11831154]
2021-02-26,1.0134266287512308,1.0,19.42106803059578,1.0,-0.007021908143989483,0.007021908143989454,[0.12425744 0.12607009 0.38013347 0.21953899 0.15      ]
2021-03-05,1.009719132220849,1.0,19.350597929954528,1.0,-0.0036583768624180234,0.010654596220123505,[0.18689943 0.19028612 0.27896109 0.20149049 0.14236287]
2021-03-12,1.0041553915639372,1.0,19.291750538349152,0.996968102427137,-0.005510186426471221,0.016106073835123233,[0.19706695 0.19681462 0.2049616  0.25115682 0.15      ]
2021-03-19,1.001270297333519,1.0,19.230737549066543,0.9689147819602629,-0.002873155145763485,0.018932953731969373,[0.13906268 0.13826406 0.45061771 0.230342   0.04171354]
2021-03-26,1.003469594365083,1.0,19.17224705815315,0.9408497943121217,0.002196506814814133,0.016778033279052047,[0.14792053 0.1511775  0.31290244 0.23799952 0.15      ]
2021-04-02,1.0088173430254217,1.0,19.100033211708066,0.7847656432765072,0.0053292582957855045,0.011538189456305924,[0.20218479 0.20372833 0.26891454 0.21063425 0.11453808]
2021-04-09,1.0075612509001266,1.0,19.023524236679073,0.8019289606853681,-0.0012451135321763975,0.012768936632653365,[0.1732627  0.17790778 0.27836911 0.2204604  0.15      ]
2021-04-16,1.0068365989541186,1.0,18.94498275518417,0.8322886035705997,-0.0007192137900902945,0.013478966827432683,[0.22395406 0.22374352 0.21602669 0.18627573 0.15      ]
2021-04-23,1.0151168772881023,1.0,18.86963367462158,0.7368898024533649,0.008224053776536318,0.00536576479893722,[0.17481131 0.17550704 0.38271189 0.16984998 0.09711978]
2021-04-30,1.0106511040027735,1.0,18.795166242122647,0.6208712988830954,-0.004399270059679287,0.0097414294101894,[0.24577637 0.25082295 0.16710209 0.19786468 0.13843391]
2021-05-07,1.0038951348606717,1.0,18.724452239274974,0.6858972429377505,-0.006684768972540831,0.016361079177660675,"[4.87781403e-01 4.50000000e-01 6.22185969e-02 5.42101086e-20
 5.42101086e-20]"
2021-05-14,1.0074568111622713,1.0,18.65408346652984,0.5533483541708941,0.0035478569204281237,0.012871269025218707,[0.26883882 0.27651273 0.20305846 0.1784609  0.07312909]
2021-05-21,1.0099662561690292,1.0,18.580771386623375,0.6661943219613868,0.002490871051695936,0.010412458644936297,[0.23407973 0.23343826 0.17375333 0.20872868 0.15      ]
2021-05-28,1.01230369618246,1.0,18.510928505659095,0.6615299446917693,0.002314374365631906,0.008122182606675426,[0.20633572 0.19497584 0.20658893 0.24749623 0.14460327]
2021-06-04,1.0088201842516331,1.0,18.43540915846824,0.5853983412550753,-0.0034411727863522938,0.011535405559275888,[0.14379652 0.14412278 0.41149953 0.15058117 0.15      ]
2021-06-11,1.007310257320897,1.0,18.363300848007196,0.6564576802364459,-0.0014967255357368936,0.013014865758947065,[0.19289537 0.19446219 0.31181728 0.15082515 0.15      ]
2021-06-18,0.9989447428259034,1.0,18.298653811216347,0.7636717156574685,-0.0083048042390067,0.021211584085628808,[0.24901416 0.25235636 0.33150861 0.09723329 0.06988758]
2021-06-25,1.0028218560060977,1.0,18.225830066204065,0.658962735818031,0.003881208853681313,0.017412701819901195,[0.17576453 0.18134514 0.40102552 0.15463886 0.08722594]
2021-07-02,1.0023085714051034,1.0,18.174359458684915,1.0,-0.0005118402614781906,0.01791562955952695,[0.25522632 0.26864381 0.21774731 0.15363222 0.10475034]
2021-07-09,1.0040430340387758,1.0,18.1031096458435,0.9759529604912438,0.0017304677253642453,0.016216164252895137,[0.23366579 0.24944826 0.25542612 0.15677967 0.10468016]
2021-07-16,1.0073411872181233,1.0,18.03108384609222,0.8173844737885713,0.0032848723287095642,0.012984559953417834,[0.21770728 0.21864224 0.20899356 0.20465692 0.15      ]
2021-07-23,1.0067882777182415,1.0,17.961569446325296,0.7951377559206849,-0.0005488800685383209,0.013526313055798963,[0.23204052 0.23439041 0.21849223 0.16507684 0.15      ]
2021-07-30,1.0068719336190006,1.0,17.90516738891601,0.9551680823882399,8.309185020377932e-05,0.013444345131973416,[0.14453063 0.14498913 0.34289362 0.21758661 0.15      ]
2021-08-06,1.0079527631583816,1.0,17.841634893417353,0.897887169270744,0.001073452842702771,0.012385324159770858,[0.1172922  0.11899777 0.40887105 0.21463777 0.14020122]
2021-08-13,1.0072274564075716,1.0,17.770533919334408,0.8845053578664014,-0.0007195840691355097,0.013095995946949978,[0.28315829 0.28601492 0.09915028 0.18167651 0.15      ]
2021-08-20,1.0025460647455766,1.0,17.70711768865585,1.0,-0.004647799890892456,0.01768292826930907,[0.25209351 0.25705589 0.16916596 0.17168463 0.15      ]
2021-08-27,1.002133006018718,1.0,17.63461250662803,0.887333434991845,-0.0004120097234271209,0.018087652454350504,[0.20134705 0.19942526 0.18747497 0.26175272 0.15      ]
2021-09-03,1.0042032130155683,1.0,17.561365348100658,0.8153152022195055,0.0020658006316695717,0.016059217306546598,[0.20512333 0.20259002 0.17267148 0.26961518 0.15      ]
2021-09-10,1.007537139101852,1.0,17.496220797300335,0.838830950931684,0.0033199715387009984,0.01279256191223724,[0.25339266 0.24803934 0.18908176 0.15948623 0.15      ]
2021-09-17,0.999915493175409,1.0,17.437755644321438,0.9533281260547376,-0.007564630255949792,0.020260421167294634,[0.11931192 0.10944252 0.38304577 0.23819979 0.15      ]
2021-09-24,0.9961981010486761,1.0,17.364712637662883,0.853591839896024,-0.003717706298286799,0.023902805170201904,[0.27926134 0.19735879 0.11049024 0.26288963 0.15      ]
2021-10-01,0.9953398037606549,1.0,17.29273037910461,0.8998456220418817,-0.0008615729011305085,0.024743784062136776,[0.23228306 0.23232796 0.19123444 0.19415454 0.15      ]
2021-10-08,0.9963906748850294,1.0,17.221282577514646,0.7947102690263383,0.0010557913191093077,0.02371411701544213,[0.22952142 0.22958611 0.1855807  0.20531177 0.15      ]
2021-10-15,0.9946040712761074,1.0,17.156295633316038,0.8330528023445285,-0.001793075400999931,0.025464671216565194,[0.23576959 0.22961838 0.13759839 0.24701364 0.15      ]
2021-10-22,0.9927189024000449,1.0,17.08838943839073,0.7233492468221971,-0.0018953962993976104,0.027311801872373514,[0.21038635 0.20761062 0.15246078 0.27954224 0.15      ]
2021-10-29,0.9908697121295083,1.0,17.016580456495284,0.7083085677360401,-0.0018627531580852948,0.029123679885268042,[0.22819977 0.22215313 0.14672426 0.25292284 0.15      ]
2021-11-05,0.9896197556029277,1.0,16.945776373147964,0.8006070323305129,-0.0012614741486993589,0.030348415264677145,[0.19342818 0.19592289 0.21466513 0.2459838  0.15      ]
2021-11-12,0.9922871766931518,1.0,16.87876276373863,0.8324694066308718,0.002695400000982316,0.027734816382229188,[0.23451697 0.23809408 0.34423451 0.09107237 0.09208208]
2021-11-19,0.9939538870066138,1.0,16.80984899997711,0.7343924568954645,0.0016796652749422635,0.026101736315271046,[0.20690313 0.21040463 0.27252868 0.16016356 0.15      ]
2021-11-26,0.9929742411935695,1.0,16.740264779329298,0.8397115505559812,-0.0009856048915857106,0.027061615207865524,[0.29333134 0.28722754 0.16103319 0.10840794 0.15      ]
2021-12-03,0.9900315984892503,1.0,16.673358821868895,0.7845563677225131,-0.002963463282574216,0.02994488238740415,[0.24196511 0.23303157 0.13328843 0.2417149  0.15      ]
2021-12-10,0.9965456855498906,1.0,16.60513238310814,0.7226000758220023,0.006579675911941162,0.023562234096793245,[0.21149546 0.2037726  0.16044265 0.27428929 0.15      ]
2021-12-17,1.0012961590900513,1.0,16.542304080724715,0.7450646224461562,0.004766940050058295,0.01890761380411971,[0.12874749 0.12866495 0.34815503 0.24443252 0.15      ]
2021-12-24,1.000721443185656,1.0,16.47276819348335,0.7522983358287475,-0.0005739719454409836,0.01947073330968179,[0.24655751 0.23644945 0.19959443 0.16739861 0.15      ]
2021-12-31,1.0038149683489312,1.0,16.403001356124875,0.8974193203905182,0.0030912949695847698,0.01643962812003147,[0.22858575 0.2293395  0.18500791 0.20706684 0.15      ]
2022-01-07,0.9986946738320677,1.0,16.333528274297713,0.7909061342733253,-0.0051008349928128366,0.021456607282460856,[0.23868408 0.23272123 0.07859468 0.3        0.15      ]
2022-01-14,0.9970309390944747,1.0,16.26375586390495,0.9868200562408512,-0.0016659092925858721,0.02308677181358761,[0.30305162 0.29040666 0.07489862 0.18164309 0.15      ]
2022-01-21,1.0037299418281354,1.0,16.213105398416516,0.9855376397138572,0.006718951710510422,0.01652293900804425,[0.23556757 0.24166463 0.18415901 0.18860879 0.15      ]
2022-01-28,0.9925117975465112,1.0,16.177208119630812,1.0,-0.011176456748109034,0.027514727842978235,[0.28262431 0.26101844 0.10726222 0.19909503 0.15      ]
2022-02-04,0.9809440964276529,1.0,16.145565474033354,1.0,-0.011654975938274637,0.038849020290294786,[0.29633088 0.29633088 0.12791146 0.14872996 0.13069682]
2022-02-11,0.9889002583895925,1.0,16.159905305504797,1.0,0.00811071904190444,0.031053394737018084,[0.28401437 0.28195566 0.09964736 0.1843826  0.15      ]
2022-02-18,0.995690141088114,1.0,16.124790975451468,0.9642957759452778,0.006866094574167397,0.02440051570796398,[0.24399753 0.24050437 0.17594586 0.24548524 0.094067  ]
2022-02-25,0.9953047576595738,1.0,16.111400331556794,0.8923641725309769,-0.0003870515661820806,0.024778123016325652,[0.20099504 0.19532446 0.20556437 0.24811613 0.15      ]
2022-03-04,0.992239037788103,1.0,16.0618707254529,0.8183256741416953,-0.003080182072755082,0.027781983958769327,[0.23114396 0.23612846 0.1366641  0.24606349 0.15      ]
2022-03-11,0.9926908181704602,1.0,16.091514475643635,0.8794394325942292,0.0004553140575526064,0.027339319429059976,[0.23389585 0.23683723 0.19905538 0.18021154 0.15      ]
2022-03-18,0.9896525845504744,1.0,16.044865749776363,0.7948484175969119,-0.0030606041320955005,0.03031624872714223,[0.26582063 0.28163752 0.18911869 0.11342315 0.15      ]
2022-03-25,0.9882555848693416,1.0,15.980550341308117,0.7580241156777718,-0.0014116061564850566,0.03168506028028255,[0.1778244  0.18175784 0.33438514 0.15603262 0.15      ]
2022-04-01,0.9877756454220469,1.0,15.950135259330272,0.7891402650567867,-0.00048564304077096095,0.032155315692031894,[0.25712986 0.24309478 0.2665225  0.1174029  0.11584996]
2022-04-08,0.9879230920367611,1.0,15.893029217422008,0.7585865353219268,0.00014927136075658308,0.03201084419900435,[0.35795274 0.30061774 0.09186328 0.16323033 0.0863359 ]
2022-04-15,0.9884227965352982,1.0,15.836870090663432,0.7652110941707133,0.0005058131574866646,0.031521222547695814,[0.19180816 0.19079997 0.24044059 0.22695128 0.15      ]
2022-04-22,0.9812434145123327,1.0,15.79112942367792,0.8077488202021029,-0.007263472724558075,0.03855574173203395,[0.15369259 0.15302669 0.33429107 0.20898966 0.15      ]
2022-04-29,0.9808805405449516,1.0,15.737255741655824,0.681221706561612,-0.00036981034676442375,0.03891129376657868,[0.08703181 0.08752629 0.50196745 0.17347444 0.15      ]
2022-05-06,0.9791632159471433,1.0,15.711689476668832,0.7170591778486071,-0.0017507989269052637,0.04059396684211284,[0.05       0.00357637 0.6        0.3        0.04642363]
2022-05-13,0.986636494281117,1.0,15.711635570233918,0.6376917795221669,0.0076323111532991105,0.03327148147469934,[0.21076934 0.20959715 0.2984144  0.13478342 0.14643569]
2022-05-20,0.9933885275124196,1.0,15.688384211069204,0.5783933729884446,0.006843486198250005,0.026655688200716787,[0.25531382 0.24764321 0.18514679 0.16189617 0.15      ]
2022-05-27,0.994136079118369,1.0,15.642806860810376,0.5489022577069581,0.000752526916957141,0.0259232204066208,[0.18861074 0.18901934 0.20024406 0.3        0.12212586]
2022-06-03,0.9933483072900277,1.0,15.593835312133885,0.5974064359873322,-0.0007924185077760788,0.026695096874765508,[0.20452773 0.19967888 0.21011056 0.26733687 0.11834597]
2022-06-10,1.0031337333156518,1.0,15.534988558298208,0.6029600311688159,0.009850951528089687,0.017107117452026643,[0.29030568 0.28385267 0.14444367 0.14193804 0.13945994]
2022-06-17,1.0064675666482301,1.0,15.480205786233999,0.5435763561554122,0.00332341862491156,0.013840552939873695,[0.25537582 0.25252087 0.17784501 0.20334402 0.11091428]
2022-06-24,1.0052352933479056,1.0,15.449892342096426,0.5503400069768228,-0.0012243547046709654,0.015047961898437474,[0.23304746 0.23366531 0.18002996 0.20632756 0.14692971]
2022-07-01,1.0083171282831955,1.0,15.392588436609365,0.5039176450872984,0.003065784653288345,0.012028311055800538,[0.24301315 0.24190335 0.27025781 0.19367955 0.05114614]
