NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
0.9961669522524069,1.0,20.0,1.0,-0.003833047747593049,0.003833047747593077,[0.18 0.12 0.28 0.22 0.2 ]
0.9975118983769322,1.0,20.0,1.0,0.0013501212035635915,0.0024881016230677844,[0.18 0.12 0.28 0.22 0.2 ]
0.9916161837163269,1.0,20.0,1.0,-0.005910420387163662,0.008383816283673129,[0.18 0.12 0.28 0.22 0.2 ]
0.9953067373577283,1.0,20.0,1.0,0.003721756161310514,0.004693262642271656,[0.18 0.12 0.28 0.22 0.2 ]
1.0078407738487927,1.0,20.0,0.972566542739479,0.012593139401767593,0.0,[0.17687257 0.12472848 0.27821262 0.22698443 0.19320189]
1.0045549023379063,1.0,20.0,1.0,-0.0032603081718335274,0.003260308171833611,[0.17974926 0.12103508 0.2793209  0.22092553 0.19896924]
1.0117774600034317,1.0,20.0,0.935875793374781,0.00718980878866476,0.0,[0.17948034 0.1217376  0.27878833 0.22184563 0.19814809]
1.0144614481100163,1.0,20.0,1.0,0.002652745502529236,0.0,[0.17995012 0.12028992 0.2797934  0.22023419 0.19973238]
1.0153518887175796,1.0,20.0,1.0,0.0008777471132317402,0.0,[0.17839154 0.12335606 0.27815041 0.22430495 0.19579703]
1.0091156974350444,1.0,20.0,1.0,-0.006141901494280845,0.006141901494280741,[0.17994156 0.12028805 0.27979443 0.220252   0.19972395]
1.0140774860049722,1.0,20.0,0.9455862137909101,0.004916966986579954,0.0012551340345829172,[0.18 0.12 0.28 0.22 0.2 ]
1.0084371764910014,1.0,20.0,1.0,-0.005562010390538421,0.006810163356579499,[0.18 0.12 0.28 0.22 0.2 ]
0.9976770122334756,1.0,20.0,0.8568391545245146,-0.01067013841652223,0.017407636387447852,[0.17984784 0.12068514 0.27954256 0.22059202 0.19933243]
1.0039007580294983,1.0,20.0,0.8694841055505476,0.006238237144594334,0.011277992206765354,[0.17994803 0.12046447 0.27968805 0.22029396 0.19960549]
1.0056868076287646,1.0,20.0,0.8918768568690443,0.0017791097227298788,0.009518947269623266,[0.18 0.12 0.28 0.22 0.2 ]
1.000240394473967,1.0,20.0,0.8356907057628088,-0.005415615590741554,0.014883011901124107,[0.18 0.12 0.28 0.22 0.2 ]
0.9933559885793264,1.0,20.0,0.9462849998356438,-0.0068827513192579095,0.021663327150584954,[0.18 0.12 0.28 0.22 0.2 ]
0.9909350712548,1.0,20.0,0.9987761350245029,-0.002437109507930568,0.024047640757943405,[0.18 0.12 0.28 0.22 0.2 ]
0.987973073303816,1.0,20.0,0.9501807049630406,-0.002989093873964178,0.026964853976234694,[0.17963938 0.12136886 0.27911855 0.22126728 0.19860592]
