date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown
2021-01-01,1.595585443666709,0.2943665385246277,0.5025753378868103,1.0,0.5955854436667088,0.0
2021-01-08,2.674617121481731,0.09742361307144165,0.5115793347358704,1.0,0.6762606678933913,0.0
2021-01-15,3.3716825062116236,0.0,0.5161226987838745,1.0,0.2606224940127954,0.0
2021-01-22,2.7963683121909058,0.0,0.5183061361312866,1.0,-0.17063118871982194,0.17063118871982197
2021-01-29,0.5902328547644762,0.0,0.5132206082344055,1.0,-0.7889287858858481,0.8249441180546818
2021-02-05,0.610898719711618,0.0,0.5043835639953613,0.8498568901390458,0.035013071163902225,0.8188148740024708
2021-02-12,1.0076506465147146,0.0,0.49765580892562866,0.7449866994513918,0.649456143876661,0.7011430807443085
2021-02-19,1.2510307828634777,0.0,0.4944371283054352,0.6755882941275307,0.24153225841770837,0.6289594940927227
2021-02-26,0.31017010819991175,0.0,0.47868120670318604,0.9997200115920722,-0.7520683643851153,0.9080073204910345
2021-03-05,0.1950286947368467,0.0,0.46050652861595154,1.0,-0.37122021245468884,0.9421568625226288
2021-03-12,0.06775779569624556,0.0,0.44011935591697693,1.0,-0.6525752490541378,0.979903862367997
2021-03-19,0.048123263251402724,0.0,0.41877681016921997,1.0,-0.2897752538005125,0.9857272257507207
2021-03-26,0.06132853715257329,0.0,0.39793169498443604,1.0,0.27440520465506146,0.9818107022118517
2021-04-02,0.09392552335752341,0.0,0.3823261857032776,0.8404347869396388,0.5315141648308888,0.9721428327891237
2021-04-09,0.07834300083755083,0.0,0.3763255476951599,0.8927990714454199,-0.16590296186754677,0.9767644193386477
2021-04-16,0.07639178294252515,0.0,0.3656578063964844,0.9900622765179143,-0.024906090833457625,0.9773431268211674
2021-04-23,0.13854860594822302,0.0,0.36009731888771057,0.8799078979738039,0.8136584932500238,0.9589081695287217
2021-04-30,0.07553514312967734,0.0,0.3536853492259979,0.7534905247164615,-0.4548112367301223,0.9775971957648683
2021-05-07,0.06925406436032906,0.0,0.3432230055332184,0.834398356522332,-0.08315439024938415,0.9794600872909169
2021-05-14,0.09176199507946037,0.0,0.3353407680988312,0.7532724605256398,0.3250051953921793,0.9727845089475631
2021-05-21,0.11590367883925662,0.0,0.32837483286857605,0.8811446188587828,0.26309022312441,0.9656243793341371
2021-05-28,0.13868975088570054,0.0,0.32463791966438293,0.7242435922244388,0.19659489909759678,0.9588663076579146
2021-06-04,0.09037792415510276,0.0,0.31950950622558594,0.6414505140621404,-0.3483446067360333,0.9731950075404193
2021-06-11,0.0834250805216272,0.0,0.3159743547439575,0.7314783015398718,-0.07693077373124203,0.975257136350195
2021-06-18,-0.022802295098128176,0.0,0.30594781041145325,0.9213279971135226,-1.273326617793517,1.0067628832359274
2021-06-25,-0.03112362557726447,0.0,0.29459166526794434,0.7548342780858545,0.36493390000111836,1.0092308885904666
2021-07-02,-0.03170004187331539,0.0,0.28458738327026367,1.0,0.018520216888612964,1.0094018466492365
2021-07-09,-0.03794619681119858,0.0,0.27348774671554565,0.9892186957173728,0.19703932767171237,1.0112543801918747
2021-07-16,-0.05076434367859815,0.0,0.265910267829895,0.8276101752115961,0.337797933510341,1.0150560865636298
2021-07-23,-0.0467475814200584,0.0,0.257246196269989,0.8170552580251248,-0.07912566119185717,1.0138647637593206
2021-07-30,-0.04762775648974962,0.0,0.24035267531871796,0.971045904685283,0.01882824828480995,1.0141258129737913
2021-08-06,-0.05031807287277564,0.0,0.22238244116306305,0.8490606104452003,0.05648631347153666,1.0149237280734693
2021-08-13,-0.04632269407135082,0.0,0.20343607664108276,0.8391404005308786,-0.0794024606531882,1.0137387473423167
2021-08-20,-0.02523246314498966,0.0,0.1804494857788086,0.996048784492236,-0.45528938567078786,1.0074836415049473
2021-08-27,-0.021827718827580157,0.0,0.17099130153656006,0.9009629386012638,-0.13493507541635213,1.006473835774088
2021-09-03,-0.025816438743741156,0.0,0.16046401858329773,0.8385025174082874,0.18273645302417482,1.0076568415609062
2021-09-10,-0.03228428760474772,0.0,0.15133869647979736,0.6788431084373509,0.2505321870769107,1.0095751268232613
2021-09-17,-0.010281876589538802,0.0,0.14138738811016083,0.8337965616763728,-0.6815207225440914,1.003049479472221
2021-09-24,-0.007242276821587704,0.0,0.13134562969207764,0.765320493608468,-0.2956269452838706,1.0021479711711423
2021-10-01,-0.006330311176053063,0.0,0.12295454740524292,0.8325802970325827,-0.1259225058639382,1.0018774932587486
2021-10-08,-0.0063713242119131114,0.0,0.11485211551189423,0.7235888372952586,0.0064788340919474325,1.0018896572260807
2021-10-15,-0.004933905547853835,0.0,0.10325252264738083,0.8104227394800889,-0.2256075214900521,1.001463336342839
2021-10-22,-0.004104442577276732,0.0,0.09350243210792542,0.6730184359860991,-0.16811488637797406,1.00121732771983
2021-10-29,-0.003337532356705561,0.0,0.08408693969249725,0.689889175712628,-0.18684881226429784,1.0009898714812433
2021-11-05,-0.002802534945310241,0.0,0.07413655519485474,0.8255547856811402,-0.16029729579113652,1.0008311977596192
2021-11-12,-0.0035531437907768224,0.0,0.06375367939472198,0.8834559283650238,0.26783210918481126,1.0010538192087277
