date,code,weight
2021-01-01,000300.SH,0.1999999998
2021-01-01,000852.SH,0.1999999998
2021-01-01,CBA02701.CS,0.1999999998
2021-01-01,AU9999.SGE,0.1999999998
2021-01-01,NH0100.NHF,0.1999999998
2021-01-08,000300.SH,0.1999999998
2021-01-08,000852.SH,0.1999999998
2021-01-08,CBA02701.CS,0.1999999998
2021-01-08,AU9999.SGE,0.1999999998
2021-01-08,NH0100.NHF,0.1999999998
2021-01-15,000300.SH,0.1999999998
2021-01-15,000852.SH,0.1999999998
2021-01-15,CBA02701.CS,0.1999999998
2021-01-15,AU9999.SGE,0.1999999998
2021-01-15,NH0100.NHF,0.1999999998
2021-01-22,000300.SH,0.1999999998
2021-01-22,000852.SH,0.1999999998
2021-01-22,CBA02701.CS,0.1999999998
2021-01-22,AU9999.SGE,0.1999999998
2021-01-22,NH0100.NHF,0.1999999998
2021-01-29,000300.SH,0.1999999998
2021-01-29,000852.SH,0.1999999998
2021-01-29,CBA02701.CS,0.1999999998
2021-01-29,AU9999.SGE,0.1999999998
2021-01-29,NH0100.NHF,0.1999999998
2021-02-05,000300.SH,0.1999999998
2021-02-05,000852.SH,0.1999999998
2021-02-05,CBA02701.CS,0.1999999998
2021-02-05,AU9999.SGE,0.1999999998
2021-02-05,NH0100.NHF,0.1999999998
2021-02-12,000300.SH,0.1999999998
2021-02-12,000852.SH,0.1999999998
2021-02-12,CBA02701.CS,0.1999999998
2021-02-12,AU9999.SGE,0.1999999998
2021-02-12,NH0100.NHF,0.1999999998
2021-02-19,000300.SH,0.1999999998
2021-02-19,000852.SH,0.1999999998
2021-02-19,CBA02701.CS,0.1999999998
2021-02-19,AU9999.SGE,0.1999999998
2021-02-19,NH0100.NHF,0.1999999998
2021-02-26,000300.SH,0.1999999998
2021-02-26,000852.SH,0.1999999998
2021-02-26,CBA02701.CS,0.1999999998
2021-02-26,AU9999.SGE,0.1999999998
2021-02-26,NH0100.NHF,0.1999999998
2021-03-05,000300.SH,0.1999999998
2021-03-05,000852.SH,0.1999999998
2021-03-05,CBA02701.CS,0.1999999998
2021-03-05,AU9999.SGE,0.1999999998
2021-03-05,NH0100.NHF,0.1999999998
2021-03-12,000300.SH,0.1999999998
2021-03-12,000852.SH,0.1999999998
2021-03-12,CBA02701.CS,0.1999999998
2021-03-12,AU9999.SGE,0.1999999998
2021-03-12,NH0100.NHF,0.1999999998
2021-03-19,000300.SH,0.1999999998
2021-03-19,000852.SH,0.1999999998
2021-03-19,CBA02701.CS,0.1999999998
2021-03-19,AU9999.SGE,0.1999999998
2021-03-19,NH0100.NHF,0.1999999998
2021-03-26,000300.SH,0.1999999998
2021-03-26,000852.SH,0.1999999998
2021-03-26,CBA02701.CS,0.1999999998
2021-03-26,AU9999.SGE,0.1999999998
2021-03-26,NH0100.NHF,0.1999999998
2021-04-02,000300.SH,0.1999999998
2021-04-02,000852.SH,0.1999999998
2021-04-02,CBA02701.CS,0.1999999998
2021-04-02,AU9999.SGE,0.1999999998
2021-04-02,NH0100.NHF,0.1999999998
2021-04-09,000300.SH,0.1999999998
2021-04-09,000852.SH,0.1999999998
2021-04-09,CBA02701.CS,0.1999999998
2021-04-09,AU9999.SGE,0.1999999998
2021-04-09,NH0100.NHF,0.1999999998
2021-04-16,000300.SH,0.1999999998
2021-04-16,000852.SH,0.1999999998
2021-04-16,CBA02701.CS,0.1999999998
2021-04-16,AU9999.SGE,0.1999999998
2021-04-16,NH0100.NHF,0.1999999998
2021-04-23,000300.SH,0.1999999998
2021-04-23,000852.SH,0.1999999998
2021-04-23,CBA02701.CS,0.1999999998
2021-04-23,AU9999.SGE,0.1999999998
2021-04-23,NH0100.NHF,0.1999999998
2021-04-30,000300.SH,0.1999999998
2021-04-30,000852.SH,0.1999999998
2021-04-30,CBA02701.CS,0.1999999998
2021-04-30,AU9999.SGE,0.1999999998
2021-04-30,NH0100.NHF,0.1999999998
2021-05-07,000300.SH,0.1999999998
2021-05-07,000852.SH,0.1999999998
2021-05-07,CBA02701.CS,0.1999999998
2021-05-07,AU9999.SGE,0.1999999998
2021-05-07,NH0100.NHF,0.1999999998
2021-05-14,000300.SH,0.1999999998
2021-05-14,000852.SH,0.1999999998
2021-05-14,CBA02701.CS,0.1999999998
2021-05-14,AU9999.SGE,0.1999999998
2021-05-14,NH0100.NHF,0.1999999998
2021-05-21,000300.SH,0.1999999998
2021-05-21,000852.SH,0.1999999998
2021-05-21,CBA02701.CS,0.1999999998
2021-05-21,AU9999.SGE,0.1999999998
2021-05-21,NH0100.NHF,0.1999999998
2021-05-28,000300.SH,0.1999999998
2021-05-28,000852.SH,0.1999999998
2021-05-28,CBA02701.CS,0.1999999998
2021-05-28,AU9999.SGE,0.1999999998
2021-05-28,NH0100.NHF,0.1999999998
2021-06-04,000300.SH,0.1999999998
2021-06-04,000852.SH,0.1999999998
2021-06-04,CBA02701.CS,0.1999999998
2021-06-04,AU9999.SGE,0.1999999998
2021-06-04,NH0100.NHF,0.1999999998
2021-06-11,000300.SH,0.1999999998
2021-06-11,000852.SH,0.1999999998
2021-06-11,CBA02701.CS,0.1999999998
2021-06-11,AU9999.SGE,0.1999999998
2021-06-11,NH0100.NHF,0.1999999998
2021-06-18,000300.SH,0.1999999998
2021-06-18,000852.SH,0.1999999998
2021-06-18,CBA02701.CS,0.1999999998
2021-06-18,AU9999.SGE,0.1999999998
2021-06-18,NH0100.NHF,0.1999999998
2021-06-25,000300.SH,0.1999999998
2021-06-25,000852.SH,0.1999999998
2021-06-25,CBA02701.CS,0.1999999998
2021-06-25,AU9999.SGE,0.1999999998
2021-06-25,NH0100.NHF,0.1999999998
2021-07-02,000300.SH,0.1999999998
2021-07-02,000852.SH,0.1999999998
2021-07-02,CBA02701.CS,0.1999999998
2021-07-02,AU9999.SGE,0.1999999998
2021-07-02,NH0100.NHF,0.1999999998
2021-07-09,000300.SH,0.1999999998
2021-07-09,000852.SH,0.1999999998
2021-07-09,CBA02701.CS,0.1999999998
2021-07-09,AU9999.SGE,0.1999999998
2021-07-09,NH0100.NHF,0.1999999998
2021-07-16,000300.SH,0.1999999998
2021-07-16,000852.SH,0.1999999998
2021-07-16,CBA02701.CS,0.1999999998
2021-07-16,AU9999.SGE,0.1999999998
2021-07-16,NH0100.NHF,0.1999999998
2021-07-23,000300.SH,0.1999999998
2021-07-23,000852.SH,0.1999999998
2021-07-23,CBA02701.CS,0.1999999998
2021-07-23,AU9999.SGE,0.1999999998
2021-07-23,NH0100.NHF,0.1999999998
2021-07-30,000300.SH,0.1999999998
2021-07-30,000852.SH,0.1999999998
2021-07-30,CBA02701.CS,0.1999999998
2021-07-30,AU9999.SGE,0.1999999998
2021-07-30,NH0100.NHF,0.1999999998
2021-08-06,000300.SH,0.1999999998
2021-08-06,000852.SH,0.1999999998
2021-08-06,CBA02701.CS,0.1999999998
2021-08-06,AU9999.SGE,0.1999999998
2021-08-06,NH0100.NHF,0.1999999998
2021-08-13,000300.SH,0.1999999998
2021-08-13,000852.SH,0.1999999998
2021-08-13,CBA02701.CS,0.1999999998
2021-08-13,AU9999.SGE,0.1999999998
2021-08-13,NH0100.NHF,0.1999999998
2021-08-20,000300.SH,0.1999999998
2021-08-20,000852.SH,0.1999999998
2021-08-20,CBA02701.CS,0.1999999998
2021-08-20,AU9999.SGE,0.1999999998
2021-08-20,NH0100.NHF,0.1999999998
2021-08-27,000300.SH,0.1999999998
2021-08-27,000852.SH,0.1999999998
2021-08-27,CBA02701.CS,0.1999999998
2021-08-27,AU9999.SGE,0.1999999998
2021-08-27,NH0100.NHF,0.1999999998
2021-09-03,000300.SH,0.1999999998
2021-09-03,000852.SH,0.1999999998
2021-09-03,CBA02701.CS,0.1999999998
2021-09-03,AU9999.SGE,0.1999999998
2021-09-03,NH0100.NHF,0.1999999998
2021-09-10,000300.SH,0.1999999998
2021-09-10,000852.SH,0.1999999998
2021-09-10,CBA02701.CS,0.1999999998
2021-09-10,AU9999.SGE,0.1999999998
2021-09-10,NH0100.NHF,0.1999999998
2021-09-17,000300.SH,0.1999999998
2021-09-17,000852.SH,0.1999999998
2021-09-17,CBA02701.CS,0.1999999998
2021-09-17,AU9999.SGE,0.1999999998
2021-09-17,NH0100.NHF,0.1999999998
2021-09-24,000300.SH,0.1999999998
2021-09-24,000852.SH,0.1999999998
2021-09-24,CBA02701.CS,0.1999999998
2021-09-24,AU9999.SGE,0.1999999998
2021-09-24,NH0100.NHF,0.1999999998
2021-10-01,000300.SH,0.1999999998
2021-10-01,000852.SH,0.1999999998
2021-10-01,CBA02701.CS,0.1999999998
2021-10-01,AU9999.SGE,0.1999999998
2021-10-01,NH0100.NHF,0.1999999998
2021-10-08,000300.SH,0.1999999998
2021-10-08,000852.SH,0.1999999998
2021-10-08,CBA02701.CS,0.1999999998
2021-10-08,AU9999.SGE,0.1999999998
2021-10-08,NH0100.NHF,0.1999999998
2021-10-15,000300.SH,0.1999999998
2021-10-15,000852.SH,0.1999999998
2021-10-15,CBA02701.CS,0.1999999998
2021-10-15,AU9999.SGE,0.1999999998
2021-10-15,NH0100.NHF,0.1999999998
2021-10-22,000300.SH,0.1999999998
2021-10-22,000852.SH,0.1999999998
2021-10-22,CBA02701.CS,0.1999999998
2021-10-22,AU9999.SGE,0.1999999998
2021-10-22,NH0100.NHF,0.1999999998
