date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
2023-01-06,1.005290128638008,0.4488886184990406,0.55,1.0,0.005290128638008143,0.0,[0.27069996 0.19663334 0.25162219 0.15062225 0.13042226]
2023-01-13,1.010867831051327,0.39775750041007996,0.55,1.0,0.005548350923206407,0.0,[0.26264681 0.19701682 0.24574211 0.15624667 0.13834759]
2023-01-20,1.014739535711473,0.3467346988618374,0.55,1.0,0.003830079997816646,0.0,[0.25461071 0.19739949 0.23987449 0.16185918 0.14625612]
2023-01-27,1.0185896260900416,0.29570040851831436,0.55,1.0,0.003794166131379931,0.0,[0.24657281 0.19778225 0.23400555 0.16747295 0.15416644]
2023-02-03,1.0170528508994028,0.24459531158208847,0.55,1.0,-0.0015087284920992123,0.0015087284920992554,[0.23852376 0.19816553 0.22812846 0.17309452 0.16208773]
2023-02-10,1.0125995663070555,0.19344832003116608,0.55,1.0,-0.004378616694706766,0.005880739043042783,[0.23046811 0.19854914 0.22224656 0.17872068 0.17001551]
2023-02-17,1.0088334931601088,0.14227986708283424,0.55,0.9513149781388802,-0.003719212680172798,0.00957808000399789,[0.22240908 0.1989329  0.21636218 0.18434921 0.17794662]
2023-02-24,1.0101278405307061,0.09098874777555466,0.55,0.8722126002647007,0.0012830138762966441,0.008307354937254588,[0.21433073 0.19931758 0.21046371 0.18999124 0.18589674]
2023-03-03,1.011073146439444,0.03970726206898689,0.55,0.9569590652812412,0.000935827992069922,0.0073793012004749175,[0.20625389 0.1997022  0.20456633 0.1956322  0.19384537]
2023-03-10,1.0078343498842364,0.0,0.55,1.0,-0.003203325661069445,0.010558988556648071,[0.2 0.2 0.2 0.2 0.2]
2023-03-17,1.0109430649913718,0.0,0.55,1.0,0.0030845496658181482,0.007507008615453784,[0.2 0.2 0.2 0.2 0.2]
2023-03-24,1.0115821711704818,0.0,0.55,1.0,0.0006321881036056303,0.00687956635338866,[0.2 0.2 0.2 0.2 0.2]
2023-03-31,1.0128979910134461,0.0,0.55,0.8297889848181262,0.0013007542841940826,0.00558776069460214,[0.2 0.2 0.2 0.2 0.2]
2023-04-07,1.0198423253171007,0.0,0.55,0.7914811562680247,0.006855906878348792,0.0,[0.2 0.2 0.2 0.2 0.2]
2023-04-14,1.0188086967743637,0.0,0.55,0.7625813052619225,-0.001013517989082921,0.0010135179890829137,[0.2 0.2 0.2 0.2 0.2]
2023-04-21,1.010484608571297,0.0,0.55,0.8587496973693224,-0.008170413375368097,0.009175650503516857,[0.2 0.2 0.2 0.2 0.2]
2023-04-28,1.0139140832284605,0.0,0.55,0.8163927827327158,0.0033938910380955545,0.005812900623434023,[0.2 0.2 0.2 0.2 0.2]
2023-05-05,1.0252059873693253,0.0,0.55,0.8242519282656188,0.011136943778223723,0.0,[0.2 0.2 0.2 0.2 0.2]
2023-05-12,1.0210687944829318,0.0,0.55,0.8961553069047841,-0.004035474760549976,0.004035474760549928,[0.2 0.2 0.2 0.2 0.2]
2023-05-19,1.0174004769919434,0.0,0.55,0.8226325765551903,-0.0035926252088098977,0.007613602021005442,[0.2 0.2 0.2 0.2 0.2]
2023-05-26,1.0131115369246477,0.0,0.55,0.8780172021179362,-0.004215586845384955,0.011797093065864666,[0.2 0.2 0.2 0.2 0.2]
2023-06-02,1.0148771782290193,0.0,0.55,0.8780916501042118,0.0017427906405363138,0.01007486228870909,[0.2 0.2 0.2 0.2 0.2]
2023-06-09,1.017650237500316,0.0,0.55,0.8807785416799954,0.0027324087394848765,0.007369982190991037,[0.2 0.2 0.2 0.2 0.2]
2023-06-16,1.0244149684746031,0.0,0.55,0.9680964472390704,0.006647402737214961,0.0007715706935656598,[0.2 0.2 0.2 0.2 0.2]
2023-06-23,1.0276039298241546,0.0,0.55,1.0,0.003112958564340398,0.0,[0.2 0.2 0.2 0.2 0.2]
2023-06-30,1.0256879227158608,0.0,0.55,0.8787959746125433,-0.0018645385178915077,0.0018645385178914513,[0.2 0.2 0.2 0.2 0.2]
2023-07-07,1.0305693036029506,0.0,0.55,0.9137526602946424,0.0047591287554255455,0.0,[0.2 0.2 0.2 0.2 0.2]
2023-07-14,1.0356634035919514,0.0,0.55,0.83388921598926,0.00494299604227623,0.0,[0.2 0.2 0.2 0.2 0.2]
2023-07-21,1.038804785496578,0.0,0.55,0.7757735776201922,0.00303320740477198,0.0,[0.2 0.2 0.2 0.2 0.2]
2023-07-28,1.044758410456249,0.0,0.55,0.8863592886120266,0.005731225965449441,0.0,[0.2 0.2 0.2 0.2 0.2]
2023-08-04,1.0453352704406955,0.0,0.55,0.7548612348603506,0.0005521467725677836,0.0,[0.2 0.2 0.2 0.2 0.2]
2023-08-11,1.039333064957036,0.0,0.55,0.7343949616415119,-0.005741895115745056,0.005741895115745073,[0.2 0.2 0.2 0.2 0.2]
2023-08-18,1.0397018341829067,0.0,0.55,0.7853019130883392,0.000354813330109809,0.0053891190865623636,[0.2 0.2 0.2 0.2 0.2]
2023-08-25,1.0368605066130272,0.0,0.55,0.7254172856108139,-0.0027328292366748724,0.008107220781037554,[0.2 0.2 0.2 0.2 0.2]
2023-09-01,1.0402772459561025,0.0,0.55,0.6953592494724085,0.0032952738784857365,0.004838662415418787,[0.2 0.2 0.2 0.2 0.2]
2023-09-08,1.0345266542358396,0.0,0.55,0.7382854349357227,-0.00552794146235282,0.010339856035183077,[0.2 0.2 0.2 0.2 0.2]
2023-09-15,1.0334654424251175,0.0,0.55,0.6656925480397028,-0.0010257945567441898,0.011355044023888998,[0.2 0.2 0.2 0.2 0.2]
2023-09-22,1.0304958385275502,0.0,0.55,0.6428297586384244,-0.0028734428609425286,0.014195858814645414,[0.2 0.2 0.2 0.2 0.2]
2023-09-29,1.0253688515338186,0.0,0.55,0.6437426788709659,-0.004975262201017164,0.019100492895891087,[0.2 0.2 0.2 0.2 0.2]
2023-10-06,1.020267372644682,0.0,0.55,0.644473015056999,-0.004975262201017164,0.023980725136582528,[0.2 0.2 0.2 0.2 0.2]
2023-10-13,1.013308694595252,0.0,0.55,0.5800093734634504,-0.006820445538106407,0.030637611444930563,[0.2 0.2 0.2 0.2 0.2]
2023-10-20,1.0104280771552343,0.0,0.55,0.9890079296120574,-0.0028427836999547758,0.03339329904246408,[0.2 0.2 0.2 0.2 0.2]
2023-10-27,1.0148510818946452,0.0,0.55,0.8709448669013846,0.004377357319546621,0.02916211612490476,[0.2 0.2 0.2 0.2 0.2]
2023-11-03,1.0195752835250347,0.0,0.55,0.7837757914480694,0.004655068822087338,0.02464279896037648,[0.2 0.2 0.2 0.2 0.2]
2023-11-10,1.0160878137501284,0.0,0.55,0.6837531369700139,-0.0034205122772777434,0.027979020241263777,[0.2 0.2 0.2 0.2 0.2]
2023-11-17,1.0160880723670094,0.0,0.55,0.647751444456873,2.5452217563023257e-07,0.027978772840369218,[0.2 0.2 0.2 0.2 0.2]
2023-11-24,1.0068467714064504,0.0,0.55,0.6004232580096811,-0.009094980259960226,0.03681928671364836,[0.2 0.2 0.2 0.2 0.2]
2023-12-01,1.0042442449248432,0.0,0.55,0.7236862700470679,-0.0025848287500308364,0.0393089439128262,[0.2 0.2 0.2 0.2 0.2]
