date,code,weight
2020-05-08,000300.SH,0.1999999998
2020-05-08,000852.SH,0.1999999998
2020-05-08,CBA02701.CS,0.1999999998
2020-05-08,AU9999.SGE,0.1999999998
2020-05-08,NH0100.NHF,0.1999999998
2020-05-15,000300.SH,0.1999999998
2020-05-15,000852.SH,0.1999999998
2020-05-15,CBA02701.CS,0.1999999998
2020-05-15,AU9999.SGE,0.1999999998
2020-05-15,NH0100.NHF,0.1999999998
2020-05-22,000300.SH,0.1999999998
2020-05-22,000852.SH,0.1999999998
2020-05-22,CBA02701.CS,0.1999999998
2020-05-22,AU9999.SGE,0.1999999998
2020-05-22,NH0100.NHF,0.1999999998
2020-05-29,000300.SH,0.1999999998
2020-05-29,000852.SH,0.1999999998
2020-05-29,CBA02701.CS,0.1999999998
2020-05-29,AU9999.SGE,0.1999999998
2020-05-29,NH0100.NHF,0.1999999998
2020-06-05,000300.SH,0.1999999998
2020-06-05,000852.SH,0.1999999998
2020-06-05,CBA02701.CS,0.1999999998
2020-06-05,AU9999.SGE,0.1999999998
2020-06-05,NH0100.NHF,0.1999999998
2020-06-12,000300.SH,0.19998924471385982
2020-06-12,000852.SH,0.19995773755244253
2020-06-12,CBA02701.CS,0.2000517691785614
2020-06-12,AU9999.SGE,0.20001455052934375
2020-06-12,NH0100.NHF,0.19998669702579247
2020-06-19,000300.SH,0.1999999998
2020-06-19,000852.SH,0.1999999998
2020-06-19,CBA02701.CS,0.1999999998
2020-06-19,AU9999.SGE,0.1999999998
2020-06-19,NH0100.NHF,0.1999999998
2020-06-26,000300.SH,0.1999999998
2020-06-26,000852.SH,0.1999999998
2020-06-26,CBA02701.CS,0.1999999998
2020-06-26,AU9999.SGE,0.1999999998
2020-06-26,NH0100.NHF,0.1999999998
2020-07-03,000300.SH,0.1999999998
2020-07-03,000852.SH,0.1999999998
2020-07-03,CBA02701.CS,0.1999999998
2020-07-03,AU9999.SGE,0.1999999998
2020-07-03,NH0100.NHF,0.1999999998
2020-07-10,000300.SH,0.1999999998
2020-07-10,000852.SH,0.1999999998
2020-07-10,CBA02701.CS,0.1999999998
2020-07-10,AU9999.SGE,0.1999999998
2020-07-10,NH0100.NHF,0.1999999998
2020-07-17,000300.SH,0.1999999998
2020-07-17,000852.SH,0.1999999998
2020-07-17,CBA02701.CS,0.1999999998
2020-07-17,AU9999.SGE,0.1999999998
2020-07-17,NH0100.NHF,0.1999999998
2020-07-24,000300.SH,0.1999999998
2020-07-24,000852.SH,0.1999999998
2020-07-24,CBA02701.CS,0.1999999998
2020-07-24,AU9999.SGE,0.1999999998
2020-07-24,NH0100.NHF,0.1999999998
2020-07-31,000300.SH,0.1999999998
2020-07-31,000852.SH,0.1999999998
2020-07-31,CBA02701.CS,0.1999999998
2020-07-31,AU9999.SGE,0.1999999998
2020-07-31,NH0100.NHF,0.1999999998
2020-08-07,000300.SH,0.1999999998
2020-08-07,000852.SH,0.1999999998
