date,alpha,tau,ae_error,regime_label,llm_macro,llm_sentiment,llm_risk,r_normal,r_event,edge_event_minus_normal,week_return_fused,regret_ema_norm,w_normal_broad,w_normal_satellite,w_normal_fi,w_normal_safe,w_normal_cash,w_event_broad,w_event_satellite,w_event_fi,w_event_safe,w_event_cash,w_fused_broad,w_fused_satellite,w_fused_fi,w_fused_safe,w_fused_cash
2015-01-02,0.42775266617536545,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.0008947655115443911,-0.0003517314090903173,0.0005430341024540738,-0.0006624812257330331,1.0,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.19144494648504773,0.16577978654019096,0.23422021305980903,0.20855505311495226,0.1999999998
2015-01-09,0.39644355326890945,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.002006602996274015,-0.0027644826867337215,-0.0007578796904597067,-0.0023070595114031427,1.0,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.19207112874255067,0.16828451557020271,0.23171548402979728,0.2079288708574493,0.1999999998
2015-01-16,0.38363950978964567,20.0,0.0,bull_normal,50.0,50.0,50.0,0.008494125485847744,0.008597334244700348,0.00010320875885260448,0.008533720434966233,1.0,0.2,0.2,0.2,0.2,0.2,0.1800224358763864,0.120798535286757,0.2795069954528582,0.22034692403169376,0.19932510935230469,0.19233581690048981,0.16961518873317433,0.23050202452988008,0.20780588375344025,0.19974108508301544
2015-01-23,0.37851977813988924,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.0006239875251497816,0.0017603876205123077,0.0023843751456620894,0.0002785456257099538,1.0,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.1924296042447726,0.16971841757909042,0.23028158202090956,0.20757039535522737,0.1999999998
2015-01-30,0.3764903014525771,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.008016739578981268,-0.007188337700421926,0.0008284018785593419,-0.007704854298293725,1.0,0.2,0.2,0.2,0.2,0.2,0.18027455208498006,0.12225361585017903,0.2787184731198814,0.2203630679747015,0.19839029097025807,0.19257355997561348,0.17072924022385677,0.229636741445154,0.20766649739262819,0.19939395996274756
2015-02-06,0.37568850605748594,20.0,0.0,bull_normal,50.0,50.0,50.0,2.4479238887966223e-05,0.0010295150338915382,0.001005035795003572,0.00040205963484509725,1.0,0.2,0.2,0.2,0.2,0.2,0.17961543251103507,0.12461690652874106,0.2777738133713514,0.22247399308920848,0.195519854499664,0.19234175210110105,0.1716794380601115,0.229218727526658,0.20844322068038781,0.19831686063174178
2015-02-13,0.37537213022005744,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.0008171326915218766,-0.0013901703757994307,-0.0005730376842775541,-0.0010322350667332754,1.0,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.19249255720310626,0.16997022941242518,0.2300297701875748,0.2075074423968937,0.1999999998
2015-02-20,0.37524737769854255,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.008251099517387905,-0.00755820760439825,0.0006928919129896545,-0.007991093636018916,1.0,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.19249505225353408,0.16998020961413637,0.23001978998586362,0.2075049473464659,0.1999999998
2015-02-27,0.37519818896544166,20.0,0.0,bull_normal,50.0,50.0,50.0,0.005213946358080255,0.005258085252282926,4.41388942026711e-05,0.0052305071860175275,0.9213821495318508,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.19249603602819512,0.1699841447127805,0.23001585488721948,0.20750396357180487,0.1999999998
2015-03-06,0.3751788081426639,20.0,0.0,bull_normal,50.0,50.0,50.0,-0.0046227201253607655,-0.0066866705308523304,-0.002063950405491565,-0.005397070573161589,1.0,0.2,0.2,0.2,0.2,0.2,0.18,0.12,0.28,0.22,0.2,0.19249642364465028,0.16998569517860115,0.23001430442139884,0.20750357595534968,0.1999999998
