NAV,theta,tau,regret_ema_norm,week_return,max_drawdown,w_fused
1.0396217520563722,1.8239967226982117,15.0,0.0,0.0047997804625918,0.0,"[0.26245719 0.4        0.19684289 0.06839552 0.02089075 0.02146373
 0.01541677 0.01453314]"
1.0706051806404453,1.7607555985450745,15.0,0.0,0.02980259745699623,0.0,"[0.23916842 0.4        0.17937631 0.07446423 0.03162355 0.03094387
 0.02305607 0.02136755]"
1.078023875709804,1.5852072834968567,15.0,0.0,0.006929440659833896,0.0,"[0.24972476 0.28851438 0.18729357 0.08111057 0.05675984 0.0575387
 0.0405827  0.03847547]"
1.0634925657176937,1.5906327366828918,15.0,0.0,-0.013479580851159243,0.013479580851159178,"[0.22038364 0.31610614 0.16528773 0.08773333 0.06299405 0.06309077
 0.0452503  0.03915405]"
1.0674609834935613,1.7131256461143494,15.0,0.0,0.00373149554946794,0.009798384297646184,"[0.2216448  0.38828742 0.1662336  0.08262211 0.04220055 0.04100249
 0.03075187 0.02725716]"
1.0601597000330045,1.411302238702774,15.0,0.0,-0.006839859792028499,0.01657122451489037,"[0.21342182 0.27346719 0.16006636 0.09352107 0.07733982 0.07486026
 0.05614519 0.05117829]"
1.0756435722197528,1.6877782940864563,15.0,0.0,0.014605226161932187,0.002208024834778241,"[0.25136043 0.34798471 0.18852032 0.07568832 0.03926778 0.0423926
 0.02855896 0.02622688]"
1.0644192664123715,1.6837887167930603,15.0,0.0,-0.010434967583377362,0.012619951750581374,"[0.23439494 0.37629599 0.17579621 0.08179503 0.03837862 0.03789823
 0.02842367 0.02701732]"
1.060506122536392,1.4367001354694366,15.0,0.0,-0.0036763181571944515,0.016249874950012254,"[0.21693904 0.2856108  0.16270428 0.09454713 0.07071473 0.06923821
 0.05192866 0.04831715]"
1.0562535136161164,1.5514981746673584,15.0,0.0,-0.004009980545991286,0.020194693813579287,"[0.22111147 0.32017115 0.1658336  0.09119633 0.0596515  0.05825587
 0.0436919  0.04008818]"
1.052845279956757,1.9057299494743347,15.0,0.0,-0.003226719358017902,0.023356250562139618,"[0.27970233 0.4        0.20977675 0.06342588 0.01376862 0.0135231
 0.01014233 0.00966099]"
1.052845279956757,1.9061405658721924,15.0,0.0,0.0,0.023356250562139618,"[0.27982282 0.4        0.20986712 0.06344863 0.01368835 0.01345715
 0.01009286 0.00962308]"
1.0375246772120144,1.770669937133789,15.0,0.0,-0.014551618396742832,0.03756799771352345,"[0.24172659 0.4        0.18129494 0.07622633 0.02983025 0.02911918
 0.02183938 0.01996333]"
1.019527869805288,1.9432358741760254,15.0,0.0,-0.01734590781501829,0.0542622545034082,"[0.28913143 0.4        0.21684857 0.05923914 0.01000396 0.00995888
 0.00746916 0.00734884]"
1.0292179662050869,1.8010002970695496,15.0,0.0,0.009504493880730627,0.04527349588855977,"[0.25039988 0.4        0.18779991 0.07358862 0.02597278 0.0254516
 0.0190887  0.01769852]"
1.0442134939588152,1.7599014639854431,15.0,0.0,0.014569827039669163,0.03136329585346793,"[0.24178606 0.4        0.18133955 0.07024008 0.03190871 0.03130216
 0.02285484 0.0205686 ]"
