date,code,weight
2023-01-06,511010,0.2571305329182552
2023-01-06,518880,0.27816168199312935
2023-01-06,511020,0.1928478996886914
2023-01-06,159985,0.07531934475158727
2023-01-06,512100,0.057239331688900746
2023-01-06,515050,0.059743265896145
2023-01-06,159915,0.04292949876667555
2023-01-06,510300,0.03662844329661537
2023-01-13,511010,0.23034075507891813
2023-01-13,518880,0.27080972029926503
2023-01-13,511020,0.17275556630918856
2023-01-13,159985,0.08862414523118899
2023-01-13,512100,0.06984047133263036
2023-01-13,515050,0.06716212960358486
2023-01-13,159915,0.052380353499472766
2023-01-13,510300,0.048086857645751165
2023-01-20,511010,0.24174529138973155
2023-01-20,518880,0.3836299402856222
2023-01-20,511020,0.18130896854229867
2023-01-20,159985,0.07525279587251948
2023-01-20,512100,0.034666160362584526
2023-01-20,515050,0.03357409177526656
2023-01-20,159915,0.025999620271938393
2023-01-20,510300,0.023823130500038613
2023-01-27,511010,0.24368232491841696
2023-01-27,518880,0.3699560385413453
2023-01-27,511020,0.1827617436888127
2023-01-27,159985,0.0760700549837211
2023-01-27,512100,0.037644407955510495
2023-01-27,515050,0.03605213590075881
2023-01-27,159915,0.028233305966632868
2023-01-27,510300,0.025599987044801688
2023-02-03,511010,0.2415228511310226
2023-02-03,518880,0.3618529608239482
2023-02-03,511020,0.1811421383482669
2023-02-03,159985,0.0777719212814988
2023-02-03,512100,0.040762436817399425
2023-02-03,515050,0.03894924817444662
2023-02-03,159915,0.030571827613049565
2023-02-03,510300,0.027426614810367917
2023-02-10,511010,0.22546627834978916
2023-02-10,518880,0.23868060702043745
2023-02-10,511020,0.16909970876234182
2023-02-10,159985,0.08706902760779603
2023-02-10,512100,0.08273952330324588
2023-02-10,515050,0.08010842616406928
2023-02-10,159915,0.0620546424774344
2023-02-10,510300,0.05478178531488593
2023-02-17,511010,0.24376648511384877
2023-02-17,518880,0.2740667493052394
2023-02-17,511020,0.18282486383538663
2023-02-17,159985,0.08526512309618961
2023-02-17,512100,0.06171311093930237
2023-02-17,515050,0.06280194183001762
2023-02-17,159915,0.046284833204476766
2023-02-17,510300,0.043276891675538796
2023-02-24,511010,0.25629820238939416
2023-02-24,518880,0.35900601503013085
2023-02-24,511020,0.19222365179204556
2023-02-24,159985,0.0732224330945484
2023-02-24,512100,0.03408551056873113
2023-02-24,515050,0.03583495812748194
2023-02-24,159915,0.025564132926548338
2023-02-24,510300,0.02376509507111946
2023-03-03,511010,0.2878859457702514
2023-03-03,518880,0.28291918849770564
2023-03-03,511020,0.21591445932768855
2023-03-03,159985,0.06771737286634057
2023-03-03,512100,0.039789813699620424
2023-03-03,515050,0.0489266884852628
2023-03-03,159915,0.029842360274715315
