date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
2021-01-01,1.009201773942632,1.0,20.0,1.0,0.00920177394263202,0.0,[0.455 0.245 0.201 0.051 0.048]
2021-01-08,1.0198331122488884,1.0,20.0,1.0,0.010534403110215779,0.0,[0.455 0.245 0.201 0.051 0.048]
2021-01-15,1.0179639525578952,1.0,20.0,1.0,-0.0018328093768905749,0.001832809376890531,[0.455 0.245 0.201 0.051 0.048]
2021-01-22,1.0172635456907773,1.0,20.0,0.927982235541883,-0.0006880468265679028,0.0025195951447829026,[0.455 0.245 0.201 0.051 0.048]
2021-01-29,1.0052750985097259,1.0,20.0,1.0,-0.011784996357960204,0.014274898083138223,[0.455 0.245 0.201 0.051 0.048]
2021-02-05,1.0087141719170585,1.0,20.0,0.8614253840511398,0.0034210271521009335,0.010902705744973264,[0.455 0.245 0.201 0.051 0.048]
2021-02-12,1.0191858993485858,1.0,20.0,0.8473238376159569,0.010381263318255875,0.0006346262859374699,[0.455 0.245 0.201 0.051 0.048]
2021-02-19,1.028385382242486,1.0,20.0,0.8476070848689689,0.009026305112521584,0.0,[0.455 0.245 0.201 0.051 0.048]
2021-02-26,1.0097363725026416,1.0,20.0,1.0,-0.01813426178732579,0.01813426178732585,[0.455 0.245 0.201 0.051 0.048]
2021-03-05,1.006578870622826,1.0,20.0,1.0,-0.0031270557006772186,0.021204610641303478,[0.455 0.245 0.201 0.051 0.048]
2021-03-12,0.9995883598098079,1.0,20.0,1.0,-0.006944821729362036,0.028002170129921185,[0.455 0.245 0.201 0.051 0.048]
2021-03-19,0.9927922890529098,1.0,20.0,1.0,-0.00679886944480929,0.034610656475845894,[0.455 0.245 0.201 0.051 0.048]
2021-03-26,0.9940488130974817,1.0,20.0,0.9681248832690399,0.0012656464584053938,0.03338881487223235,[0.455 0.245 0.201 0.051 0.048]
2021-04-02,0.9997574936610057,1.0,20.0,0.7973750760283814,0.005742857381153795,0.02783770469301555,[0.455 0.245 0.201 0.051 0.048]
2021-04-09,0.9950836866851543,1.0,20.0,0.868060205880733,-0.004674940678600462,0.032382505753547695,[0.455 0.245 0.201 0.051 0.048]
2021-04-16,0.9925919249448745,1.0,20.0,0.9426639668558043,-0.002504072545476531,0.03480549015541304,[0.455 0.245 0.201 0.051 0.048]
2021-04-23,1.0013402521351333,1.0,20.0,0.8146936348251661,0.008813619142372853,0.0262986333473336,[0.455 0.245 0.201 0.051 0.048]
2021-04-30,0.9982020691985071,1.0,20.0,0.6692387411357967,-0.003133982609742038,0.029350196497505164,[0.455 0.245 0.201 0.051 0.048]
2021-05-07,0.9940731114417027,1.0,20.0,0.770918153551534,-0.004136394708257494,0.033365187208284006,[0.455 0.245 0.201 0.051 0.048]
2021-05-14,0.9985296352278548,1.0,20.0,0.6452580506838005,0.004483094588172422,0.0290316719103184,[0.455 0.245 0.201 0.051 0.048]
2021-05-21,1.0006159035657245,1.0,20.0,0.7606683900802057,0.002089340430435571,0.027002988525768105,[0.455 0.245 0.201 0.051 0.048]
2021-05-28,1.0065002143517374,1.0,20.0,0.6847718701260868,0.005880688848782013,0.021281095850493332,[0.455 0.245 0.201 0.051 0.048]
