date,theta,tau,ae_error,regime_label,llm_macro,llm_sentiment,llm_risk,r_event,edge_event_minus_normal,week_return_fused,regret_ema_norm,w_event_0,w_event_1,w_event_2,w_event_3,w_event_4,w_event_5,w_event_6,w_event_7,w_fused_0,w_fused_1,w_fused_2,w_fused_3,w_fused_4,w_fused_5,w_fused_6,w_fused_7
2023-03-17,0.888561449944973,15.0,18.720111846923828,event_stress,53.92,62.02,41.2,-0.006043270608182085,-0.006043270608182085,-0.006043270602138813,0.0,0.23479818336829342,0.3056211839829246,0.17609863752622004,0.08971769490357173,0.056170554725322126,0.055397024675505,0.04154776850662875,0.04064895231153436,0.2347981831334952,0.3056211836773034,0.17609863735012138,0.08971769481385403,0.056170554669151565,0.055397024620107975,0.04154776846508098,0.040648952270885406
2023-03-24,1.4174333214759827,15.0,30.247432708740234,event_stress,54.5,57.0,47.25,-0.011275318307092849,-0.011275318307092849,-0.011275318295817531,0.0,0.26179947455653035,0.40000000059850577,0.19634960591739764,0.07027539809372021,0.020545156230056497,0.020465233190847514,0.015348924893135631,0.015216206519806277,0.26179947429473094,0.40000000019850585,0.19634960572104806,0.07027539802344483,0.020545156209511344,0.020465233170382284,0.015348924877786708,0.015216206504590072
2023-03-31,1.0230708606541157,15.0,21.684391021728516,event_stress,55.870000000000005,58.4,49.25,0.0030110807684278003,0.0030110807684278003,0.0030110807654167193,0.0,0.2392975317302768,0.3486784330803631,0.1794731487977076,0.08451943956904745,0.042708613759406364,0.04239166090995086,0.031793745682463154,0.03113742647078467,0.23929753149097924,0.34867843273168464,0.17947314861823443,0.084519439484528,0.04270861371669775,0.042391660867559196,0.031793745650669406,0.03113742643964724
2023-04-07,1.2111621797084808,15.0,25.522829055786133,event_stress,53.1,58.3,32.3,0.016000195330699404,0.016000195330699404,0.016000195314699206,0.0,0.24750930386134026,0.3854255090502631,0.1856319778960052,0.0749816821347904,0.030710139877239116,0.03035621419590894,0.022767160646931704,0.02261801233752128,0.24750930361383094,0.3854255086648376,0.1856319777103732,0.07498168205980871,0.030710139846528973,0.030356214165552724,0.02276716062416454,0.022618012314903266
2023-04-14,0.9589994959533215,15.0,20.735706329345703,event_stress,53.9,56.45,35.2,-0.008821800869746727,-0.008821800869746727,-0.008821800860924926,0.0,0.24242795728327696,0.32082639339801655,0.18182096796245772,0.08591837210013537,0.048814703427065446,0.04819542592891267,0.0361465694466845,0.035849610453450725,0.242427957040849,0.32082639307719013,0.18182096778063675,0.08591837201421698,0.04881470337825074,0.04819542588071724,0.036146569410537926,0.03584961041760111
2023-04-21,0.6061075627803802,15.0,12.674759864807129,bull_normal,57.3,59.0,40.75,-0.020422397162356207,-0.020422397162356207,-0.020422397141933807,0.0,0.21765028563503452,0.2420074830219793,0.1632377142262759,0.09567293821765205,0.0816649476869776,0.08045799252634445,0.06034349439475833,0.058965144290977836,0.2176502854173842,0.2420074827799718,0.16323771406303816,0.0956729381219791,0.08166494760531265,0.08045799244588644,0.06034349433441483,0.058965144232012684
2023-04-28,0.5751158893108368,15.0,12.092916488647461,bull_normal,58.5,57.0,52.25,0.0026420299183382337,0.0026420299183382337,0.002642029915696204,0.0,0.21462232617074625,0.24729303703254824,0.16096674462805968,0.09749223972695077,0.08078536716929682,0.08022636109492223,0.06013235254422554,0.0584815716332505,0.2146223259561239,0.2472930367852552,0.16096674446709291,0.09749223962945852,0.08078536708851144,0.08022636101469587,0.06013235248409318,0.05848157157476892
2023-05-05,0.623583972454071,15.0,13.136809349060059,bull_normal,59.1,57.5,51.75,-0.0005779155728841256,-0.0005779155728841256,-0.0005779155723062097,0.0,0.2170908927036062,0.2553505111133841,0.16281816952770464,0.0967510768818653,0.07753487116186798,0.07686551238241753,0.05764913428681315,0.05593983194234115,0.2170908924865153,0.25535051085803356,0.16281816936488647,0.09675107678511422,0.0775348710843331,0.07686551230555201,0.057649134229164005,0.055939831886401316
2023-05-12,0.33464205265045166,15.0,5.676356315612793,bull_normal,55.8,53.0,40.75,-0.009273998752668757,-0.009273998752668757,-0.009273998743394758,0.0,0.20683861999318742,0.20684498372519486,0.15512896499489057,0.09750622945214339,0.09580410399098907,0.0958166787309878,0.07129386032818258,0.07076655878442425,0.2068386197863488,0.20684498351834985,0.1551289648397616,0.09750622935463715,0.09580410389518496,0.09581667863517111,0.07129386025688872,0.0707665587136577
2023-05-19,0.3856460452079773,15.0,7.348682880401611,bull_normal,56.15,54.1,39.949999999999996,-0.000507707299509487,-0.000507707299509487,-0.000507707299001779,0.0,0.207587524039813,0.21196367424356463,0.15569064302985972,0.09752077864102146,0.09433434432219065,0.09343398874998313,0.07007549156248734,0.06939355541108004,0.20758752383222548,0.21196367403160093,0.15569064287416906,0.09752077854350068,0.0943343442278563,0.09343398865654913,0.07007549149241184,0.06939355534168648
2023-05-26,0.34181827306747437,15.0,5.9107208251953125,bull_normal,55.71,53.31,41.55,-0.008674222068285945,-0.008674222068285945,-0.00867422205961172,0.0,0.20618632394286163,0.20860442444596367,0.1546397429571462,0.09787888256298181,0.09566723164699235,0.09519834014218537,0.07120221484309669,0.07062283945877244,0.20618632373667525,0.20860442423735917,0.1546397428025064,0.0978788824651029,0.09566723155132509,0.095198340046987,0.07120221477189445,0.07062283938814959
2023-06-02,0.4231913089752197,15.0,7.648532867431641,bull_normal,54.6,61.5,38.2,0.003961033489508181,0.003961033489508181,0.003961033485547146,0.0,0.2064760274845773,0.2133845392088629,0.15485702061343296,0.09738646013017628,0.09502108703186155,0.09367110357074886,0.07025332767806164,0.0689504342822785,0.20647602727810127,0.21338453899547835,0.1548570204585759,0.0973864600327898,0.09502108693684046,0.09367110347707774,0.07025332760780831,0.06895043421332805
2023-06-09,0.35129642486572266,15.0,4.925376892089844,bull_normal,55.489999999999995,62.17999999999999,39.5,0.0029393428449868545,0.0029393428449868545,0.0029393428420475117,0.0,0.20244819747421597,0.20653235276371545,0.15183614810566196,0.09791531954353348,0.09883100542163074,0.09754674039224893,0.0731600552941867,0.0717301810048068,0.20244819727176774,0.20653235255718308,0.1518361479538258,0.09791531944561815,0.09883100532279973,0.09754674029470219,0.07316005522102664,0.0717301809330766
2023-06-16,0.6727373898029327,15.0,14.67980670928955,bull_normal,53.5,59.0,37.75,0.032945000301968425,0.032945000301968425,0.03294500026902342,0.0,0.22734823257051573,0.25256275420595387,0.17051117442788677,0.09344559427166896,0.07376967279197204,0.07404809908756017,0.054548722328756745,0.05376575031568577,0.22734823234316748,0.2525627539533911,0.17051117425737558,0.09344559417822336,0.07376967271820235,0.07404809901351207,0.05454872227420802,0.053765750261920014
2023-06-23,0.9384951740503311,15.0,19.981809616088867,event_stress,54.05,59.7,37.75,0.003920082322621136,0.003920082322621136,0.003920082318701051,0.0,0.253245674422194,0.3007872362311131,0.18993425581664541,0.08307072386198087,0.04891151188566518,0.052243553213282425,0.036180206680398,0.03562683788872115,0.2532456741689483,0.3007872359303258,0.18993425562671115,0.08307072377891014,0.048911511836753664,0.05224355316103887,0.03618020664421779,0.035626837853094305
2023-06-30,0.4873620271682739,15.0,9.843460083007812,bull_normal,54.410000000000004,59.81,39.75,-0.004992728945463792,-0.004992728945463792,-0.004992728940471065,0.0,0.2109276174731423,0.22361688307226443,0.15819571310485672,0.09711400249027798,0.0897854240496528,0.08860573725417076,0.06645430294062807,0.06530031961500699,0.21092761726221465,0.22361688284864753,0.158195712946661,0.09711400239316396,0.08978542395986737,0.08860573716556501,0.06645430287417375,0.06530031954970666
2023-07-07,0.8507275432348251,15.0,17.522512435913086,event_stress,61.3,60.0,51.3,0.014596557894005173,0.014596557894005173,0.014596557879408611,0.0,0.23019077300207882,0.30038283526285786,0.1726430797515591,0.09115933650259503,0.059577572875961264,0.05939855933696551,0.04415828346859852,0.042489559799383875,0.23019077277188804,0.300382834962475,0.172643079578916,0.09115933641143568,0.059577572816383685,0.059398559277566945,0.04415828342444023,0.042489559756894314
2023-07-14,0.7036508321762085,15.0,14.594808578491211,bull_normal,60.739999999999995,59.25,52.074999999999996,0.014665933322364755,0.014665933322364755,0.01466593330769882,0.0,0.22457936936383147,0.26600896537957375,0.1684345270228736,0.09397798248158697,0.07114810556701541,0.07221009386083038,0.05278848117596572,0.050852475148322786,0.22457936913925208,0.26600896511356475,0.16843452685443905,0.09397798238760897,0.0711481054958673,0.07221009378862028,0.05278848112317723,0.050852475097470304
2023-07-21,1.043728318065405,15.0,21.4157772064209,event_stress,60.96,59.77,52.9,0.0024146039935848984,0.0024146039935848984,0.002414603991170294,0.0,0.24136457823250684,0.3478740759654746,0.18102343367438015,0.08311983208924487,0.04216663655375865,0.042824595082358925,0.031333735280233845,0.030293113122042203,0.24136457799114225,0.3478740756176005,0.1810234334933567,0.08311983200612502,0.04216663651159201,0.04282459503953433,0.0313337352489001,0.030293113091749087
2023-07-28,0.8488039672374725,15.0,17.502717971801758,event_stress,59.7,61.6,48.2,0.026154658986774614,0.026154658986774614,0.02615465896061995,0.0,0.22967761219436464,0.29845879092049415,0.17225820914577347,0.09139336475837496,0.060480550121405595,0.059850379998449055,0.04474597366294211,0.04313511919819597,0.229677611964687,0.29845879062203534,0.17225820897351524,0.09139336466698159,0.06048055006092504,0.05985037993859867,0.044745973618196135,0.04313511915506085
2023-08-04,0.6031706035137177,15.0,12.580978393554688,bull_normal,54.5,62.0,35.3,0.007227399082313143,0.007227399082313143,0.007227399075085743,0.0,0.22154898728082048,0.23406114061037056,0.16616174046061535,0.09400514209218556,0.08206545481450803,0.08249212610203219,0.06043964553402651,0.059225763105441365,0.22154898705927148,0.2340611403763094,0.1661617402944536,0.09400514199818041,0.08206545473244256,0.08249212601954005,0.06043964547358686,0.059225763046215595
2023-08-11,0.5821496844291687,15.0,10.699954986572266,bull_normal,62.5,65.2,52.25,-0.015761184705879568,-0.015761184705879568,-0.015761184690118377,0.0,0.21042121529215785,0.24011681748745672,0.1578159114691184,0.09679044263105453,0.0857392827525473,0.08578743545137428,0.06329694860831866,0.06003194630797217,0.2104212150817366,0.24011681724733988,0.15781591131130246,0.09679044253426408,0.08573928266680801,0.08578743536558683,0.06329694854502171,0.06003194624794022
2023-08-18,0.7215657234191895,15.0,14.360876083374023,bull_normal,61.3,63.8,55.75,-0.002570609773939235,-0.002570609773939235,-0.002570609771368624,0.0,0.21733426288036445,0.2752252183780263,0.16300069716027332,0.0960245419978563,0.07235786798943993,0.07148541844020309,0.05361406383015231,0.05095792932368416,0.21733426266303016,0.2752252181028011,0.1630006969972726,0.09602454190183175,0.07235786791708206,0.07148541836871766,0.05361406377653824,0.05095792927272623
2023-08-25,0.43030691146850586,15.0,7.645887851715088,bull_normal,58.7,59.6,49.25,-0.00845838574772652,-0.00845838574772652,-0.008458385739268133,0.0,0.2051440576044496,0.22125163850811222,0.15385804320333715,0.0985277002067787,0.09298269042441175,0.0920634427980234,0.06904758209851755,0.06712484515636966,0.20514405739930552,0.22125163828686056,0.1538580430494791,0.09852770010825099,0.09298269033142904,0.09206344270595995,0.06904758202946996,0.06712484508924481
2023-09-01,0.7240936160087585,15.0,14.92121696472168,bull_normal,59.4,61.1,48.75,0.015764606917212744,0.015764606917212744,0.015764606901448135,0.0,0.22933219353575096,0.26367565426417955,0.17199914515181322,0.09224611842255172,0.06961135934362371,0.07193606622356327,0.05152424962944613,0.049675213429071455,0.22933219330641874,0.26367565400050386,0.17199914497981406,0.09224611833030559,0.06961135927401235,0.0719360661516272,0.05152424957792187,0.04967521337939624
2023-09-08,0.6566144227981567,15.0,14.61082649230957,bull_normal,54.5,56.5,52.25,-0.009690936539132892,-0.009690936539132892,-0.009690936529441953,0.0,0.22168330189386362,0.2666256928285879,0.1662624764203977,0.09633724677442125,0.07171960679970671,0.07136818353695827,0.05352613765271869,0.05247735409334603,0.2216833016721803,0.26662569256196217,0.1662624762541352,0.096337246678084,0.07171960672798709,0.07136818346559008,0.05352613759919255,0.05247735404086867
2023-09-15,0.42094314098358154,15.0,7.95086669921875,bull_normal,55.45,58.08,51.27499999999999,-0.0037588099264728872,-0.0037588099264728872,-0.003758809922714078,0.0,0.20642587696720957,0.22374756993800943,0.15481940772540717,0.09914124497041456,0.09105350700402251,0.09049230998685273,0.06786923249013954,0.06645085091794455,0.20642587676078367,0.22374756971426185,0.15481940757058776,0.0991412448712733,0.091053506912969,0.09049230989636041,0.0678692324222703,0.06645085085149369
2023-09-22,0.5189454555511475,15.0,10.45500373840332,bull_normal,56.5,59.9,52.25,-0.0014713183148741243,-0.0014713183148741243,-0.0014713183134028066,0.0,0.21018573910914365,0.23789096023175374,0.15763930433185774,0.09853928321642533,0.08549603080664529,0.08482169324216811,0.06361626993162607,0.061810719130380026,0.2101857388989579,0.23789095999386276,0.15763930417421843,0.09853928311788604,0.08549603072114925,0.0848216931573464,0.06361626986800979,0.0618107190685693
2023-09-29,1.4629963636398315,15.0,28.579421997070312,event_stress,68.5,68.8,47.0,-0.002856238913991562,-0.002856238913991562,-0.002856238911135323,0.0,0.2594555353885093,0.4000000006275383,0.1945916515413818,0.07069862149499394,0.02188509628163636,0.021584881155978015,0.01618866086698351,0.015595552642978834,0.25945553512905367,0.4000000002275382,0.1945916513467901,0.0706986214242953,0.02188509625975126,0.02158488113439313,0.016188660850794845,0.015595552627383276
2023-10-06,1.4570093154907227,15.0,28.579421997070312,event_stress,68.44,67.78,48.074999999999996,0.0,0.0,0.0,0.0,0.25925957228402,0.40000000062147745,0.19444467921301495,0.07082624943548811,0.02193132790110151,0.021647619422948176,0.016235714567211127,0.015654836554738583,0.2592595720247604,0.4000000002214774,0.19444467901857027,0.07082624936466185,0.02193132787917018,0.021647619401300555,0.016235714550975413,0.015654836539083745
2023-10-13,0.9077661335468292,15.0,18.229501724243164,event_stress,62.0,62.5,53.75,-0.011859899584258428,-0.011859899584258428,-0.011859899572398528,0.0,0.22913856039965377,0.31642101785785454,0.1718539202997403,0.09045601149419985,0.05591801296527258,0.05523064857798177,0.04142298643348632,0.039558841971810914,0.2291385601705152,0.3164210175414335,0.17185392012788636,0.09045601140374383,0.05591801290935456,0.055230648522751113,0.04142298639206333,0.03955884193225207
2023-10-20,1.601670742034912,15.0,34.35128402709961,event_stress,63.6,59.15,52.949999999999996,-0.016717477200329168,-0.016717477200329168,-0.01671747718361169,0.0,0.27494435447456,0.4000000004892803,0.20620826585592017,0.06589644576034316,0.015212391980069503,0.015155871386056785,0.01136690353954259,0.011215766514227487,0.2749443541996156,0.40000000008928027,0.2062082656497119,0.0658964456944467,0.01521239196485711,0.015155871370900912,0.011366903528175687,0.01121576650301172
2023-10-27,0.9527483247220516,15.0,19.56792640686035,event_stress,63.910000000000004,58.760000000000005,53.5,0.009669523440316017,0.009669523440316017,0.009669523430646493,0.0,0.23325366553526838,0.32896445623446235,0.17494024915145126,0.08804532007627129,0.05075033297269934,0.0502090273492227,0.03765677051191703,0.03618017816870765,0.2332536653020147,0.3289644559054979,0.174940248976511,0.08804531998822597,0.050750332921949005,0.05020902729901367,0.037656770474260255,0.03618017813252747
2023-11-03,0.9814082272350788,15.0,18.612539291381836,event_stress,68.3,65.5,42.7,0.012835501505264616,0.012835501505264616,0.012835501492429112,0.0,0.23468313348381667,0.31226487404574693,0.1760123501128625,0.08668601770044453,0.05582851515247414,0.055234205480920465,0.04081018846819455,0.038480715555540286,0.2346831332491335,0.31226487373348205,0.17601234993685014,0.0866860176137585,0.05582851509664562,0.05523420542568625,0.04081018842738436,0.03848071551705957
2023-11-10,0.6420808434486389,15.0,14.733528137207031,bull_normal,53.5,54.0,45.25,0.001645307996597626,0.001645307996597626,0.001645307994952318,0.0,0.2240206309241821,0.2591550353578078,0.16801547319313653,0.0955154821763367,0.07286478239383494,0.07238031888730438,0.05428523916547828,0.05376303790191924,0.22402063070016145,0.2591550350986528,0.16801547302512104,0.09551548208082121,0.07286478232097016,0.07238031881492406,0.05428523911119304,0.0537630378481562
2023-11-17,0.5950644016265869,15.0,10.714683532714844,bull_normal,66.6,63.3,42.25,0.0017855512085797427,0.0017855512085797427,0.0017855512067941914,0.0,0.20937023669588756,0.2318085176585603,0.15702767752191565,0.09535842453576233,0.09002258237636292,0.08789976241439844,0.06592482181079883,0.06258797698631408,0.2093702364865173,0.23180851742675176,0.15702767736488796,0.0953584244404039,0.09002258228634033,0.08789976232649867,0.065924821744874,0.0625879769237261
2023-11-24,1.0175781697034836,15.0,19.72258949279785,event_stress,67.32000000000001,62.65,41.75,-0.01201346971201223,-0.01201346971201223,-0.012013469699998756,0.0,0.23622361477087617,0.32624322244218995,0.17716771107815713,0.08563244689391168,0.05124373478891753,0.05010210881985939,0.037576581614894536,0.03581057959119364,0.23622361453465254,0.3262432221159467,0.1771677109009894,0.08563244680827922,0.05124373473767379,0.05010210876975728,0.03757658157731795,0.035810579555383054
2023-12-01,0.5815549194812775,15.0,10.297637939453125,bull_normal,67.56,62.760000000000005,40.849999999999994,-0.009693324044881522,-0.009693324044881522,-0.009693324035188196,0.0,0.20857055852524808,0.2275852218629516,0.15642791889393604,0.09510728746129288,0.09181285406134973,0.0895517314596969,0.06716379859477266,0.06378062914075208,0.2085705583166775,0.22758522163536637,0.1564279187375081,0.09510728736618558,0.09181285396953687,0.08955173137014516,0.06716379852760886,0.06378062907697145
2023-12-08,0.8347302228212357,15.0,17.09111785888672,event_stress,61.4,60.0,51.75,-0.0056787633490453,-0.0056787633490453,-0.0056787633433665365,0.0,0.22745574094055304,0.2979432917105542,0.17059180570541474,0.0922392839772194,0.06152503419780966,0.06080479924428713,0.04560359943321534,0.04383644479094647,0.2274557407130973,0.2979432914126109,0.17059180553482292,0.09223928388498011,0.061525034136284615,0.060804799183482326,0.045603599387611736,0.04383644474711002
2023-12-15,0.43524056673049927,15.0,7.0100908279418945,bull_normal,61.5,62.3,45.3,-0.006705499807836553,-0.006705499807836553,-0.006705499801131053,0.0,0.2031897297897888,0.21619330659867925,0.15239229734234158,0.09767235816395413,0.09620959009516968,0.09474165022309079,0.07105623766731808,0.0685448301196577,0.20318972958659906,0.21619330638248593,0.15239229718994926,0.09767235806628176,0.09620958999896008,0.09474165012834913,0.07105623759626184,0.06854483005111286
2023-12-22,0.49847185611724854,15.0,8.874263763427734,bull_normal,62.5,61.7,46.8,-0.010366882372684828,-0.010366882372684828,-0.010366882362317947,0.0,0.20610401626488783,0.22519682224530002,0.15457801219866585,0.0973629491905918,0.0922981406408779,0.09085241317014708,0.0681393098776103,0.06546833641191917,0.2061040160587838,0.2251968220201032,0.15457801204408783,0.09736294909322885,0.09229814054857975,0.09085241307929466,0.06813930980947099,0.06546833634645083
2023-12-29,0.9010399654507637,15.0,17.769758224487305,event_stress,63.95,64.15,45.949999999999996,0.014594058878451725,0.014594058878451725,0.014594058863857663,0.0,0.23119700970663187,0.30214652897913424,0.1733977572799739,0.08956208223649814,0.05945852196667784,0.05889438263553575,0.043722553895335595,0.04162116330021263,0.23119700947543484,0.3021465286769877,0.17339775710657612,0.08956208214693605,0.059458521907219314,0.05889438257664136,0.043722553851613034,0.04162116325859146
2024-01-05,0.6571968495845795,15.0,12.151544570922852,bull_normal,65.31,65.51,44.8,-0.02563511208248251,-0.02563511208248251,-0.025635112056847396,0.0,0.2122386058621715,0.24561188440326187,0.1591789543966286,0.09531587891866466,0.08454923453917229,0.08263615096096488,0.06194354511590507,0.05852574580323118,0.21223860564993288,0.24561188415764998,0.15917895423744963,0.09531587882334878,0.08454923445462305,0.08263615087832872,0.061943545053961525,0.058525745744705426
2024-01-12,1.3070689141750336,15.0,26.5919132232666,event_stress,64.8,60.0,54.25,-0.023500769830667415,-0.023500769830667415,-0.023500769807166637,0.0,0.2504836630837448,0.4000000004249278,0.18786274731280858,0.07201300496458057,0.02571521301430796,0.026222334382962308,0.019135285117122168,0.01856775169954581,0.2504836628332611,0.40000000002492775,0.18786274712494583,0.07201300489256757,0.025715212988592747,0.02622233435673997,0.01913528509798688,0.01856775168097806
2024-01-19,1.318050354719162,15.0,26.694313049316406,event_stress,65.5,61.2,53.39999999999999,-0.01209913007188319,-0.01209913007188319,-0.012099130059784061,0.0,0.2505666903252832,0.400000000523768,0.1879250177439624,0.07227614969268038,0.025674818088191022,0.025984788675024583,0.019085617626120096,0.018486917324970317,0.2505666900747165,0.40000000012376796,0.18792501755603735,0.07227614962040423,0.025674818062516203,0.025984788649039792,0.019085617607034477,0.018486917306483396
2024-01-26,0.9138657823204994,15.0,18.67559814453125,event_stress,60.5,63.0,52.5,0.003056625346824385,0.003056625346824385,0.0030566253437677594,0.0,0.2453950337761529,0.3025254070685952,0.18404627533211468,0.0853295616263138,0.05177597739560472,0.0557883193000433,0.03836301339907748,0.03677641210209794,0.24539503353075784,0.30252540676606976,0.1840462751480684,0.08532956154098424,0.051775977343828744,0.05578831924425497,0.03836301336071447,0.03677641206532153
2024-02-02,0.719325602054596,15.0,15.84172248840332,event_stress,54.0,59.3,50.25,-0.030797429636052802,-0.030797429636052802,-0.030797429605255375,0.0,0.230270574954284,0.2724546648065602,0.17270293121571298,0.09312429950269352,0.0661639177674957,0.06787432299433013,0.04925786422485271,0.04815142453407083,0.2302705747240134,0.27245466453410555,0.17270293104301004,0.0931242994095692,0.06616391770133177,0.0678743229264558,0.04925786417559484,0.0481514244859194
2024-02-09,1.6404266953468323,15.0,34.72543716430664,event_stress,66.5,68.1,44.25,0.031415802249392694,0.031415802249392694,0.03141580221797688,0.0,0.27791710101947575,0.4000000004847142,0.20843782576460682,0.06345301320431375,0.014384943215885019,0.014580411503595785,0.010708987949098903,0.010517716858309973,0.27791710074155856,0.40000000008471404,0.20843782555616894,0.06345301314086071,0.01438494320150007,0.014580411489015368,0.010708987938389912,0.010517716847792253
2024-02-16,1.5499324798583984,15.0,34.72543716430664,event_stress,53.0,55.0,40.75,0.0,0.0,0.0,0.0,0.27464924304129257,0.4000000009632356,0.20598693228096943,0.06472727634048848,0.015563726665253762,0.015826836944110256,0.011637878518669396,0.011608105245980375,0.2746492427666434,0.4000000005632357,0.20598693207498253,0.06472727627576122,0.015563726649690038,0.01582683692828342,0.01163787850703152,0.011608105234372272
2024-02-23,1.5043092966079712,15.0,31.359092712402344,event_stress,65.3,61.3,47.5,0.016739309197013677,0.016739309197013677,0.01673930918027437,0.0,0.26714670442759747,0.40000000083031195,0.200360028320698,0.06821988973458472,0.018518245508451103,0.01845101681245227,0.013786263537152604,0.013517850828751848,0.2671467041604507,0.4000000004303119,0.20036002812033796,0.06821988966636482,0.018518245489932857,0.01845101679400125,0.01378626352336634,0.013517850815233996
2024-03-01,1.1976262480020523,15.0,24.144302368164062,event_stress,65.8,61.029999999999994,49.449999999999996,0.02196608987251099,0.02196608987251099,0.0219660898505449,0.0,0.25223448073144583,0.37286709025198966,0.18917586054858437,0.07403907134837508,0.03180869735479405,0.03359478986404068,0.0235610108756715,0.022718999025098864,0.2522344804792113,0.37286708987912254,0.1891758603594085,0.074039071274336,0.03180869732298535,0.033594789830445886,0.023561010852110487,0.022718999002379864
