date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
2021-01-01,1.009430650646156,0.6,19.901661658287047,1.0,0.009430650646155891,0.0,[0.2 0.2 0.2 0.2 0.2]
2021-01-08,1.016923849620556,0.7,19.803338027000425,1.0,0.007423193430478232,0.0,[0.21052927 0.21303797 0.18921179 0.22222097 0.165     ]
2021-01-15,1.0186788005908956,0.7999999999999999,19.70400420427322,1.0,0.0017257447261113945,0.0,[0.17704598 0.17737413 0.31449644 0.17108345 0.16      ]
2021-01-22,1.0166522412647439,0.8999999999999999,19.604684650897976,1.0,-0.0019893997253856046,0.0019893997253856393,[0.203263   0.20893896 0.19689661 0.29       0.10090142]
2021-01-29,1.0085476641329858,0.9999999999999999,19.505165439844127,0.9956708989283801,-0.007971828323198966,0.009945368895507668,[0.16626999 0.16223239 0.2727584  0.24873922 0.15      ]
2021-02-05,1.007650663400477,1.0,19.406372398138043,0.9687306420392378,-0.0008893984532501009,0.010825921953045091,[0.16060065 0.16560398 0.22379537 0.3        0.15      ]
2021-02-12,1.0137040150939023,1.0,19.307540363073347,1.0,0.006007391165701459,0.004883566335244813,[0.22174668 0.21915415 0.37123023 0.09243334 0.0954356 ]
2021-02-19,1.0206004392953847,1.0,19.208522665500638,1.0,0.0068031931400049876,0.0,[0.31224761 0.31224761 0.11683381 0.14045201 0.11821896]
2021-02-26,1.0134340823456331,1.0,19.10926696062088,1.0,-0.007021706706984186,0.007021706706984314,[0.12426525 0.1260733  0.38022117 0.21944028 0.15      ]
2021-03-05,1.009726834085635,1.0,19.010292679071426,1.0,-0.00365810497651484,0.01065412554325064,[0.18695522 0.19032316 0.2789482  0.20146115 0.14231226]
2021-03-12,1.004161947417646,1.0,18.91078718304634,0.996961331400551,-0.00551127936797703,0.01610668704893732,[0.19713339 0.19687669 0.20488703 0.25110289 0.15      ]
2021-03-19,1.0012714365200486,1.0,18.811305940151215,0.9689278835062285,-0.002878530604581078,0.018938854061909594,[0.13914812 0.13835131 0.45087062 0.23001817 0.04161178]
