date,alpha,tau,ae_error,regime_label,llm_macro,llm_sentiment,llm_risk,r_normal,r_event,edge_event_minus_normal,week_return_fused,regret_ema_norm,w_normal_broad,w_normal_satellite,w_normal_fi,w_normal_safe,w_normal_cash,w_event_broad,w_event_satellite,w_event_fi,w_event_safe,w_event_cash,w_fused_broad,w_fused_satellite,w_fused_fi,w_fused_safe,w_fused_cash
2021-01-01,0.6,19.901661658287047,11.72562026977539,bull_normal,60.5,64.3,50.75,0.009430650655586544,0.009430650655586544,0.0,0.009430650646155891,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1999999998,0.1999999998,0.1999999998,0.1999999998,0.1999999998
2021-01-08,0.7,19.803338027000425,11.150801658630371,bull_normal,58.5,60.5,47.25,0.007228603952611971,0.007506588931596906,0.000277984978984935,0.007423193430478232,1.0,0.2,0.2,0.2,0.2,0.2,0.21504181467664718,0.21862567324991358,0.1845882702256262,0.23174424184781314,0.15,0.21052927006312375,0.21303797106190153,0.18921178896872654,0.2222209690712482,0.164999999835
2021-01-15,0.7999999999999999,19.70400420427322,18.64406967163086,bull_normal,58.1,59.6,49.599999999999994,0.0013282724158093218,0.0018251128058440938,0.000496840390034772,0.0017257447261113945,1.0,0.2,0.2,0.2,0.2,0.2,0.17130747994567583,0.17171765845024592,0.3431205453310771,0.16385431627300112,0.14999999999999997,0.17704598377949468,0.1773741265828226,0.3144964359503652,0.1710834528473174,0.15999999983999996
2021-01-22,0.8999999999999999,19.604684650897976,17.28256607055664,bull_normal,58.220000000000006,58.120000000000005,50.25,-0.005061269393529692,-0.001648080875580039,0.003413188517949653,-0.0019893997253856046,1.0,0.2,0.2,0.2,0.2,0.2,0.20362556124558095,0.2099321786110514,0.19655179386461047,0.3,0.08989046627875719,0.20326300491775984,0.20893896054100727,0.1968966142812528,0.28999999970999996,0.10090141954998005
2021-01-29,0.9999999999999999,19.505165439844127,20.938508987426758,event_stress,53.5,52.5,47.25,-0.008315541471694176,-0.007971828331170796,0.0003437131405233801,-0.007971828323198966,0.9956708989283801,0.2,0.2,0.2,0.2,0.2,0.16626998898841325,0.16223239241056264,0.2727583985704648,0.2487392200305594,0.14999999999999997,0.16626998882214325,0.16223239224833025,0.2727583982977063,0.24873921978182015,0.14999999984999995
2021-02-05,1.0,19.406372398138043,9.665470123291016,bull_normal,56.0,52.5,49.75,-0.0006457806150114041,-0.0008893984541394997,-0.00024361783912809558,-0.0008893984532501009,0.9687306420392378,0.1,0.05,0.5,0.2,0.15,0.16060065087658648,0.16560398278470181,0.2237953663387118,0.2999999999999999,0.14999999999999997,0.16060065071598587,0.16560398261909787,0.22379536611491646,0.2999999996999999,0.14999999984999998
2021-02-12,1.0,19.307540363073347,10.595335960388184,bull_normal,57.5,59.5,39.0,0.00649456144526117,0.00600739117170885,-0.00048717027355232,0.006007391165701459,1.0,0.2,0.2,0.2,0.2,0.2,0.22174668185521904,0.21915414580129552,0.37123023505849956,0.09243333762049699,0.09543559966448896,0.22174668163347233,0.21915414558214136,0.3712302346872693,0.09243333752806365,0.09543559956905336
2021-02-19,1.0,19.208522665500638,12.112592697143555,bull_normal,57.529999999999994,59.470000000000006,41.045,0.0024153225865924076,0.006803193146808179,0.004387870560215772,0.0068031931400049876,1.0,0.2,0.2,0.2,0.2,0.2,0.31224761407680973,0.31224761407680973,0.1168338079223172,0.14045200596506893,0.11821895795899443,0.3122476137645621,0.3122476137645621,0.11683380780548339,0.14045200582461692,0.11821895784077546
2021-02-26,1.0,19.10926696062088,14.848400115966797,bull_normal,55.879999999999995,56.42999999999999,43.125,-0.01160866118949813,-0.007021706714005893,0.004586954475492237,-0.007021706706984186,1.0,0.2,0.2,0.2,0.2,0.2,0.12426524911297634,0.12607329982966223,0.3802211660612868,0.21944028499607468,0.15,0.12426524898871108,0.1260732997035889,0.3802211656810656,0.21944028477663438,0.14999999984999998
2021-03-05,1.0,19.010292679071426,11.65086555480957,bull_normal,58.0,57.3,40.75,-0.00498521502670325,-0.003658104980172946,0.0013271100465303042,-0.00365810497651484,1.0,0.2,0.2,0.2,0.2,0.2,0.18695521874425694,0.19032316273152453,0.2789482013829014,0.20146115207063708,0.14231226507068012,0.1869552185573017,0.19032316254120135,0.2789482011039532,0.2014611518691759,0.14231226492836785
2021-03-12,1.0,18.91078718304634,19.23153305053711,event_stress,58.3,55.9,44.0,-0.006752125040637251,-0.005511279373488309,0.001240845667148942,-0.00551127936797703,0.996961331400551,0.2,0.2,0.2,0.2,0.2,0.197133388525223,0.19687669023799803,0.2048870344324737,0.2511028868043053,0.15,0.1971333883280896,0.19687669004112132,0.20488703422758664,0.2511028865532024,0.14999999984999998
2021-03-19,1.0,18.811305940151215,18.381820678710938,bull_normal,59.3,59.8,43.75,-0.0017426783686843492,-0.0028785306074596076,-0.0011358522387752584,-0.002878530604581078,0.9689278835062285,0.1,0.05,0.5,0.2,0.15,0.13914812267153873,0.1383513081681987,0.4508706198139973,0.23001816838591777,0.041611780960347344,0.13914812253239062,0.13835130802984744,0.4508706193631267,0.23001816815589962,0.04161178091873557
