date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown,w_fused
2015-01-02,0.9900363514008088,0.5489632673561573,0.25,1.0,-0.009963648599191197,0.009963648599191188,[0.14644285 0.24637227 0.16695103 0.20650883 0.23372502]
2015-01-09,0.9933135522723111,0.5979182571172714,0.25,1.0,0.0033101823653901683,0.006686447727688893,[0.16184854 0.21970249 0.18845451 0.20097487 0.22901958]
2015-01-16,0.9950823393561259,0.6468647383153439,0.25,1.0,0.001780693598480143,0.004917660643874111,[0.25107311 0.21677511 0.15672967 0.17281467 0.20260743]
2015-01-23,0.9949960289320329,0.695802491158247,0.25,1.0,-8.673696706231058e-05,0.005003971067967128,[0.13140852 0.14336802 0.25708823 0.17073279 0.29740244]
2015-01-30,1.0000234108811523,0.7447313070297241,0.25,1.0,0.005052665340298447,0.0,[0.18837754 0.29271534 0.20522681 0.16913756 0.14454275]
2015-02-06,0.9945073520567809,0.7936509922146797,0.25,1.0,-0.005515929691597025,0.005515929691596996,[0.11568959 0.13297921 0.25358194 0.3791838  0.11856545]
2015-02-13,1.0013991538453157,0.8425613604485989,0.25,0.9252629288420973,0.006929865097811076,0.0,[0.18098552 0.14768561 0.1346843  0.2448482  0.29179636]
2015-02-20,0.9973200793975535,0.8914622403681278,0.25,0.9782813501163867,-0.004073375169230816,0.004073375169230789,[0.18196674 0.16944584 0.30004217 0.22285461 0.12569063]
2015-02-27,0.9975328347532798,0.9403534829616547,0.25,0.9707412756017165,0.00021332705529685848,0.0038609170750639205,[0.15041922 0.10846916 0.13535289 0.47270066 0.13305808]
2015-03-06,1.0047092070331205,0.9892349429428577,0.25,1.0,0.007194121366055815,0.0,[0.11391931 0.29585084 0.18848222 0.2097081  0.19203954]
2015-03-13,1.003974541198286,1.0,0.25,1.0,-0.0007312223573662388,0.0007312223573663071,[0.17197372 0.20895629 0.13225146 0.21580534 0.27101319]
2015-03-20,1.0036544296898038,1.0,0.25,1.0,-0.00031884424887936724,0.001049833460202325,[0.14643861 0.22555196 0.14713506 0.3566324  0.12424197]
2015-03-27,1.0046529657074033,1.0,0.25,0.9068651015480832,0.0009949002246800516,5.597771506774833e-05,[0.1739264  0.19385293 0.1910518  0.23565695 0.20551193]
2015-04-03,1.0037129379177812,1.0,0.25,0.8727880943722401,-0.0009356741299821081,0.0009915994681498933,[0.15420754 0.2010298  0.16827216 0.23969553 0.23679497]
2015-04-10,1.001920484091408,1.0,0.25,0.8315381470854397,-0.0017858231757893028,0.002775651822627894,[0.2592552  0.21262313 0.16960975 0.25016338 0.10834853]
2015-04-17,0.9935743474102221,1.0,0.25,0.8481538446314841,-0.008330138782175476,0.011082669039909905,[0.20956979 0.31539354 0.09707792 0.18459928 0.19335947]
2015-04-24,0.9897646961027475,1.0,0.25,0.802305217755109,-0.003834289117270855,0.014874463999890784,[0.45759829 0.12079874 0.19773858 0.09813753 0.12572686]
2015-05-01,0.9939162532718461,1.0,0.25,0.8475684430668288,0.004194489039107566,0.010742365736993425,[0.25281206 0.17120721 0.23066301 0.14073089 0.20458683]
2015-05-08,0.9839504491477611,1.0,0.25,0.8773329193464651,-0.010026804664154424,0.02066145879827206,[0.16715988 0.29086578 0.21832813 0.16182485 0.16182136]
