date,NAV,alpha,tau,regret_ema_norm,week_return,max_drawdown
2015-01-02,1.0030138161019888,0.3,0.5,1.0,0.003013816101988699,0.0
2015-01-09,1.0125009854107503,0.3,0.5,1.0,0.009458662638996843,0.0
2015-01-16,1.0165828848507779,0.3,0.5,1.0,0.004031501696140774,0.0
2015-01-23,1.013089899258369,0.3,0.5,1.0,-0.003436006689136477,0.003436006689136397
2015-01-30,1.0131473873271535,0.3,0.5,1.0,5.6745278801627163e-05,0.003379456387492364
2015-02-06,1.0187940299953822,0.3,0.5,1.0,0.005573367447677442,0.0
2015-02-13,1.017002652191152,0.3,0.5,1.0,-0.0017583316661546036,0.0017583316661546795
2015-02-20,1.0152107963628791,0.3,0.5,0.9200685199338096,-0.0017618988745134003,0.0035171325380845184
2015-02-27,1.0206846211208063,0.3,0.5,1.0,0.005391811018497672,0.0
2015-03-06,1.012965568209786,0.3,0.5,1.0,-0.007562622921215477,0.007562622921215398
2015-03-13,1.0113423041641845,0.3,0.5,1.0,-0.001602486892491526,0.00915299080960294
2015-03-20,1.0172214215312758,0.3,0.5,0.9357936911495199,0.00581318248320488,0.0033930163322413325
2015-03-27,1.0223893605962695,0.3,0.5,0.8810952349362589,0.005080446553331549,0.0
2015-04-03,1.020106134474011,0.3,0.5,0.9680814172089586,-0.002233225628372124,0.0022332256283720555
2015-04-10,1.0248873075018412,0.3,0.5,0.8715261284584541,0.004686936845346393,0.0
2015-04-17,1.0210852630070844,0.3,0.5,0.8428729942920911,-0.003709719563240788,0.003709719563240879
2015-04-24,1.0233631048114342,0.3,0.5,0.9367289942195423,0.0022308047005219103,0.0014871905225582527
2015-05-01,1.0236197057453225,0.3,0.5,1.0,0.0002507428034897576,0.0012368206213896023
2015-05-08,1.0250351394185422,0.3,0.5,0.9454627249613179,0.0013827729822660372,0.0
2015-05-15,1.0229360443116526,0.3,0.5,1.0,-0.0020478274609006674,0.002047827460900778
2015-05-22,1.021699368957421,0.3,0.5,0.8941897154871339,-0.0012089468946847876,0.003254298640935812
2015-05-29,1.0209165575542087,0.3,0.5,0.889846660103212,-0.0007661856579310152,0.004017990901921412
2015-06-05,1.0235219124255428,0.3,0.5,0.8425416204127729,0.0025519763119286154,0.0014762684075960277
2015-06-12,1.0233384299433361,0.3,0.5,0.8596975471121451,-0.00017926580757986606,0.0016552695707276232
2015-06-19,1.016985119036112,0.3,0.5,0.8419464254534827,-0.006208416220209667,0.007853409188485485
2015-06-26,1.0048158608340363,0.3,0.5,0.9095719598665932,-0.011966014029398727,0.01972544921335615
2015-07-03,1.003366708490859,0.3,0.5,0.8514457712900549,-0.0014422068755706498,0.02113920791044751
2015-07-10,1.0069657957522464,0.3,0.5,0.8561717078123691,0.0035870108415303288,0.017628023636873276
2015-07-17,0.9998174526035265,0.3,0.5,0.7385204699733282,-0.007098893705103335,0.024601777875947334
2015-07-24,1.0034510383262063,0.3,0.5,0.8363898138563197,0.003634249145399412,0.021056937720768876
2015-07-31,0.9983708566574399,0.3,0.5,0.8675357321337098,-0.0050627100623069484,0.026013042612595523
2015-08-07,0.9999445674128351,0.3,0.5,0.8887520757223951,0.0015762787394094759,0.02447776767920353
2015-08-14,1.0062523964164978,0.3,0.5,0.8151395632882883,0.00630817868232728,0.01832399912914112
2015-08-21,1.0157473170854996,0.3,0.5,0.8113541077093357,0.009435923534508341,0.00906097944926178
2015-08-28,1.0203095509016094,0.3,0.5,0.8408480104711321,0.004491504667913103,0.004610172212840873
2015-09-04,1.0215564911310144,0.3,0.5,0.7746828987260517,0.0012221195305905572,0.003393686863750874
2015-09-11,1.0105966404521014,0.3,0.5,0.8196996118145387,-0.010728580136355364,0.014085857558630736
2015-09-18,1.0088228051878936,0.3,0.5,0.8529871516750835,-0.001755235662978567,0.015816369222078727
2015-09-25,1.0034228545875141,0.3,0.5,0.8459582768548227,-0.005352724554411372,0.021084433108593495
2015-10-02,0.9998376727336593,0.3,0.5,0.8788159302432854,-0.003572952158169257,0.024582051595983628
2015-10-09,1.0056908299188423,0.3,0.5,0.8974600738476016,0.005854107466444951,0.018871850101327338
2015-10-16,1.0090421075249985,0.3,0.5,0.8754480269240822,0.003332313974093522,0.015602423057043567
2015-10-23,1.0026953361830078,0.3,0.5,0.8064150436425447,-0.006289897413258816,0.021794182829875292
2015-10-30,1.0072193498460982,0.3,0.5,0.9068126771360652,0.004511852703246949,0.017380662269344375
2015-11-06,1.001055980417256,0.3,0.5,0.9160322371539754,-0.006119192834990505,0.02339349948030898
2015-11-13,0.9988552338874386,0.3,0.5,0.949443882989706,-0.002198425036030624,0.025540495661401746
2015-11-20,0.9994774993994314,0.3,0.5,0.8016898952586038,0.0006229786768709018,0.024933428168724535
2015-11-27,1.0010488009531515,0.3,0.5,0.7197172798498637,0.0015721229889260808,0.023400503595415345
2015-12-04,1.0051561740319865,0.3,0.5,0.703722404295238,0.004103069775343634,0.019393447719101727
2015-12-11,1.0079253487497912,0.3,0.5,0.9040495183998353,0.002754969615016842,0.01669190646328144
2015-12-18,1.0075707007699224,0.3,0.5,0.9450106076195572,-0.00035185937163773105,0.01703789263119956
2015-12-25,1.0062202205152313,0.3,0.5,0.9640047943997005,-0.0013403329946563777,0.01835538917620304
2016-01-01,1.0075375557299346,0.3,0.5,0.9185138402527343,0.001309191753301118,0.01707022814704007
2016-01-08,1.0061517035787217,0.3,0.5,0.924460163180918,-0.0013754843611847062,0.018422232676366775
2016-01-15,1.0037439861297675,0.3,0.5,0.8540457213686774,-0.0023929964441648526,0.020771144783243507
2016-01-22,1.0020174529696015,0.3,0.5,0.9623391883933761,-0.0017200931552508161,0.02245550963452587
2016-01-29,1.0017372697750204,0.3,0.5,0.8331465816313258,-0.00027961907624545574,0.022728849721910634
2016-02-05,1.0019200210384784,0.3,0.5,0.8432119762844402,0.0001824343258179299,0.022550561918468423
2016-02-12,1.0034605239663286,0.3,0.5,0.7769415443893954,0.001537550797970214,0.021047683754970545
2016-02-19,1.0054463195083068,0.3,0.5,0.7877227294737508,0.0019789473472549275,0.019110388665648386
2016-02-26,1.0096508391795296,0.3,0.5,0.8964601339596396,0.004181744554278028,0.015008558875103002
2016-03-04,1.015053745083443,0.3,0.5,0.8758977021331482,0.005351261737477308,0.009737611864468636
2016-03-11,1.015544567657923,0.3,0.5,0.9249839507089747,0.00048354343487474067,0.009258776987882465
2016-03-18,1.0188067124071292,0.3,0.5,1.0,0.0032122122978113627,0.006076305847374299
2016-03-25,1.0189530005327303,0.3,0.5,0.8806019076824326,0.00014358771278148223,0.005933590617451433
2016-04-01,1.015869859008408,0.3,0.5,0.8404840470880005,-0.0030257936555564257,0.008941430452162991
2016-04-08,1.0206225950615808,0.3,0.5,0.942290885683549,0.00467848909092727,0.00430477374606339
2016-04-15,1.0331397089578083,0.3,0.5,0.888805865295505,0.012264194381736404,0.0
2016-04-22,1.0374138340278598,0.3,0.5,0.9561834154432997,0.0041370252570807845,0.0
2016-04-29,1.0354402456738172,0.3,0.5,0.9398341550070465,-0.0019024118334530463,0.0019024118334531467
2016-05-06,1.0334346670665742,0.3,0.5,0.899345315879309,-0.0019369332181384082,0.0038356602069167895
2016-05-13,1.0289034558915346,0.3,0.5,0.9860927600184531,-0.004384613095960299,0.008203455416902232
2016-05-20,1.0323904159043946,0.3,0.5,0.8651927504012985,0.0033890060266524684,0.004842250950097008
2016-05-27,1.025491620757521,0.3,0.5,0.8020000961162856,-0.006682351018175623,0.011492244347706028
2016-06-03,1.0214343684037834,0.3,0.5,0.8175463841280424,-0.003956397372355545,0.015403173834721817
2016-06-10,1.0195607732589949,0.3,0.5,0.8874018379812992,-0.0018342785427481678,0.017209198666214724
2016-06-17,1.0178346133854919,0.3,0.5,0.8469684274518201,-0.0016930426501064676,0.018873105409005123
2016-06-24,1.01191091578442,0.3,0.5,0.8855413756255678,-0.005819901900730925,0.024583167687693457
2016-07-01,1.0099078332436493,0.3,0.5,1.0,-0.0019795048254993963,0.026514010014128873
2016-07-08,1.0128660293583058,0.3,0.5,0.8899058426239211,0.002929174343717501,0.023662499828293923
2016-07-15,1.0013525792668818,0.3,0.5,0.8433468504510153,-0.01136719937060029,0.03476072284573908
2016-07-22,1.002824608802897,0.3,0.5,0.9511637417253522,0.001470041188781727,0.033341781351292434
2016-07-29,0.9968604658594175,0.3,0.5,0.9161600888749191,-0.005947344023197651,0.03909083033044775
2016-08-05,0.9942707519452681,0.3,0.5,0.8696816602122962,-0.002597870015756665,0.04158714745019782
2016-08-12,0.9962855670840782,0.3,0.5,0.8009509262012073,0.002026425030473921,0.039644995656262935
2016-08-19,0.9996030460350996,0.3,0.5,0.8967723650556195,0.003329847445979711,0.03644715999781506
